team_id,team_name,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,stl,blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,stl_rank,blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612738,Boston Celtics,11,6,5,0.545,533.0,108.1,24.0,0.669,5.0,4.0,11.2,11.6,8.4,31.5,7,6,10,6,7,2,9,13,11,5,6,13,4,6,BOSTON CELTICS
1610612739,Cleveland Cavaliers,9,5,4,0.556,432.0,110.7,24.3,0.764,6.7,2.7,10.8,8.8,9.3,33.0,8,7,1,4,8,5,6,2,3,14,5,2,7,8,CLEVELAND CAVALIERS
1610612743,Denver Nuggets,14,7,7,0.5,682.0,114.8,25.2,0.721,5.6,3.1,14.6,10.0,13.2,38.3,5,5,14,7,5,10,2,3,8,11,14,4,15,15,DENVER NUGGETS
1610612765,Detroit Pistons,6,2,4,0.333,288.0,109.8,24.6,0.699,5.4,4.8,12.9,12.6,11.3,35.0,11,11,1,11,11,3,4,6,10,3,10,15,13,10,DETROIT PISTONS
1610612744,Golden State Warriors,12,5,7,0.417,576.0,112.0,21.2,0.654,6.7,2.9,13.3,10.5,8.8,37.1,6,7,14,10,6,7,15,15,2,12,11,7,5,12,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,7,3,4,0.429,336.0,111.7,25.1,0.708,5.9,3.9,11.7,10.4,9.3,27.2,9,9,1,8,10,6,3,5,5,7,8,6,8,1,HOUSTON ROCKETS
1610612754,Indiana Pacers,20,14,6,0.7,970.0,113.5,24.0,0.686,5.7,4.3,9.8,11.5,6.9,35.5,1,1,11,1,1,9,8,10,7,4,1,11,1,11,INDIANA PACERS
1610612746,LA Clippers,7,3,4,0.429,341.0,115.3,21.7,0.662,5.9,5.3,9.8,11.6,10.3,37.2,9,9,1,8,9,11,13,14,4,1,2,12,10,13,LA CLIPPERS
1610612747,Los Angeles Lakers,5,1,4,0.2,240.0,116.7,22.1,0.635,3.8,3.8,14.1,14.1,12.0,37.5,12,12,1,12,13,12,12,16,15,8,13,16,14,14,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,4,0,4,0.0,192.0,117.4,25.5,0.708,4.3,4.9,19.7,10.3,14.8,39.0,15,15,1,15,15,13,1,4,14,2,16,5,16,16,MEMPHIS GRIZZLIES
1610612748,Miami Heat,4,0,4,0.0,192.0,136.2,20.4,0.684,3.4,2.3,14.8,12.6,9.8,34.1,15,15,1,15,15,16,16,11,16,16,15,14,9,9,MIAMI HEAT
1610612749,Milwaukee Bucks,5,1,4,0.2,245.0,118.0,24.4,0.778,4.4,2.6,9.8,6.9,11.0,31.2,12,12,1,12,12,15,5,1,13,15,3,1,11,5,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,15,9,6,0.6,720.0,110.5,22.9,0.694,5.5,3.6,12.2,10.6,8.0,32.3,4,4,11,3,4,4,11,9,9,9,9,8,3,7,MINNESOTA TIMBERWOLVES
1610612752,New York Knicks,18,10,8,0.556,874.0,113.2,22.9,0.695,5.8,3.5,13.6,11.5,11.2,30.8,3,3,16,4,3,8,10,8,6,10,12,10,12,4,NEW YORK KNICKS
1610612760,Oklahoma City Thunder,20,14,6,0.7,965.0,105.7,24.2,0.678,8.0,4.0,9.9,10.9,7.2,30.1,1,1,11,1,2,1,7,12,1,6,4,9,2,3,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,5,1,4,0.2,240.0,117.4,21.3,0.698,4.8,2.9,11.6,9.5,8.9,30.0,12,12,1,12,13,14,14,7,12,13,7,3,6,2,ORLANDO MAGIC
