player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
202692,Alec Burks,Alec,1610612765,DET,31.0,51,12,39,0.235,22.0,113.9,2.7,0.124,0.189,0.7,0.218,0.2,0.087,7.4,6.9,4.8,24.7,0.06,292,404,472,495,220,366,209,253,245,172,176,389,398,287,350,238,341,250,DET
202711,Bojan Bogdanović,Bojan,1610612765,DET,34.0,59,15,44,0.254,32.1,119.5,3.2,0.099,0.152,0.6,0.131,0.1,0.057,12.5,10.6,9.1,37.3,0.034,230,369,504,483,76,513,167,370,357,260,442,407,457,521,529,453,513,422,DET
1630296,Braxton Key,Braxton,1610612765,DET,26.0,3,0,3,0.0,3.0,104.5,0.3,0.067,0.125,0.0,0.0,0.0,0.0,0.3,3.0,1.3,3.3,0.019,520,528,29,528,528,49,524,504,453,513,513,491,491,6,105,31,15,504,DET
1631205,Buddy Boeheim,Buddy,1610612765,DET,23.0,10,2,8,0.2,9.0,103.2,0.4,0.043,0.066,0.2,0.25,0.0,0.0,3.2,2.2,3.9,9.2,0.051,468,491,87,505,459,36,522,525,526,464,114,491,491,74,68,171,82,305,DET
1630595,Cade Cunningham,Cade,1610612765,DET,21.0,12,3,9,0.25,33.3,117.3,5.2,0.148,0.224,0.8,0.2,0.6,0.226,12.5,10.8,10.1,40.3,0.058,460,481,99,484,56,480,58,177,163,133,234,100,173,519,534,500,535,262,DET
202709,Cory Joseph,Cory,1610612765,DET,31.0,62,12,50,0.194,19.8,113.8,1.4,0.07,0.111,0.5,0.199,0.1,0.098,6.8,5.9,4.8,21.6,0.053,203,404,526,511,254,357,407,491,483,274,243,399,373,264,293,237,302,291,DET
1630647,Eugene Omoruyi,Eugene,1610612765,DET,26.0,40,10,30,0.25,16.1,113.1,1.7,0.11,0.176,0.7,0.255,0.1,0.091,6.1,5.3,3.8,16.1,0.046,350,418,342,484,315,318,360,313,278,185,108,471,387,230,263,162,203,343,DET
1628977,Hamidou Diallo,Hamidou,1610612765,DET,24.0,56,12,44,0.214,17.8,109.5,2.4,0.136,0.202,0.9,0.285,0.3,0.168,5.9,5.0,3.9,18.5,0.071,253,404,504,501,298,145,249,211,215,97,71,259,239,219,236,170,245,181,DET
1630587,Isaiah Livers,Isaiah,1610612765,DET,24.0,52,10,42,0.192,23.1,115.6,2.2,0.096,0.149,0.5,0.165,0.5,0.241,8.7,6.4,5.7,24.4,0.05,283,418,493,513,207,424,282,389,370,284,348,119,162,351,321,281,335,320,DET
1630191,Isaiah Stewart,Isaiah,1610612765,DET,22.0,50,12,38,0.24,28.3,116.9,5.8,0.202,0.301,0.4,0.108,0.7,0.354,10.7,8.5,7.3,30.6,0.051,294,404,459,492,140,471,40,67,61,351,481,79,89,447,441,355,418,308,DET
