close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
1626164,Devin Booker,1610612756,PHX,G,26.0,11,11,1.0,81,202,0.401,0.474,-0.073
1629028,Deandre Ayton,1610612756,PHX,C,24.0,10,10,1.0,91,177,0.514,0.543,-0.029
201142,Kevin Durant,1610612756,PHX,F,34.0,11,11,1.0,79,167,0.473,0.511,-0.038
1628470,Torrey Craig,1610612756,PHX,F,32.0,10,10,1.0,47,75,0.627,0.492,0.134
101108,Chris Paul,1610612756,PHX,G,38.0,7,7,1.0,29,73,0.397,0.464,-0.067
1629006,Josh Okogie,1610612756,PHX,G,24.0,10,10,1.0,41,72,0.569,0.472,0.097
1629013,Landry Shamet,1610612756,PHX,G,26.0,10,10,1.0,36,71,0.507,0.483,0.024
1629111,Jock Landale,1610612756,PHX,C,27.0,6,6,1.0,22,57,0.386,0.527,-0.141
1626166,Cameron Payne,1610612756,PHX,G,28.0,7,7,1.0,24,47,0.511,0.49,0.02
202687,Bismack Biyombo,1610612756,PHX,C,30.0,8,8,1.0,15,38,0.395,0.539,-0.144
1627814,Damion Lee,1610612756,PHX,G-F,30.0,7,7,1.0,16,28,0.571,0.48,0.091
203082,Terrence Ross,1610612756,PHX,G-F,32.0,6,6,1.0,13,26,0.5,0.483,0.017
203933,T.J. Warren,1610612756,PHX,F,29.0,6,6,1.0,7,23,0.304,0.51,-0.205
1630688,Ish Wainright,1610612756,PHX,F,28.0,4,4,1.0,4,9,0.444,0.519,-0.074
