group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,1627846,Abdel Nader,Abdel,1610612760,OKC,25.0,3,2,1,0.667,7.0,0.056,0.2,0.071,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.231,371,331,19,50,356,385,138,363,10,107,295,308,276,365,378,297,1,64,217,1,1,329,105,OKC
Players,203457,Nerlens Noel,Nerlens,1610612760,OKC,25.0,6,4,2,0.667,5.0,0.071,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.667,0.0,0.0,327,277,72,50,369,362,348,322,234,314,295,308,26,365,179,297,1,242,103,1,440,329,364,OKC
Players,101109,Raymond Felton,Raymond,1610612760,OKC,35.0,2,0,2,0.0,4.0,0.111,0.0,0.143,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,388,417,72,417,390,283,348,230,234,154,295,308,276,365,378,297,1,242,217,1,317,329,364,OKC
Players,202693,Markieff Morris,Markieff,1610612760,OKC,29.0,18,9,9,0.5,60.0,0.149,0.163,0.17,0.4,0.289,0.162,0.13,0.333,0.192,0.237,0.111,0.067,0.1,0.267,0.0,0.282,0.189,0.187,196,186,242,178,167,200,196,186,34,81,166,206,78,188,139,218,192,217,100,1,349,158,152,OKC
Players,202335,Patrick Patterson,Patrick,1610612760,OKC,30.0,5,0,5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.2,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,340,417,156,417,419,403,348,393,234,314,295,308,276,51,179,297,1,242,71,1,1,329,364,OKC
Players,1628977,Hamidou Diallo,Hamidou,1610612760,OKC,20.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,415,417,19,417,443,403,348,393,234,314,295,308,276,365,378,297,1,242,217,1,420,329,364,OKC
Players,202331,Paul George,Paul,1610612760,OKC,29.0,44,21,23,0.477,158.0,0.333,0.319,0.325,0.444,0.394,0.467,0.409,0.137,0.287,0.239,0.254,0.368,0.481,0.05,0.364,0.211,0.369,0.378,7,28,440,238,7,33,56,39,24,29,27,35,202,82,134,96,414,38,216,396,275,39,28,OKC
Players,203471,Dennis Schröder,Dennis,1610612760,OKC,25.0,36,15,21,0.417,113.0,0.122,0.104,0.14,0.087,0.141,0.076,0.058,0.029,0.133,0.1,0.143,0.152,0.2,0.0,0.214,0.172,0.067,0.094,43,91,425,302,60,263,279,239,216,230,250,283,274,275,318,188,275,135,217,324,212,293,301,OKC
Players,201566,Russell Westbrook,Russell,1610612760,OKC,30.0,42,20,22,0.476,160.0,0.338,0.313,0.345,0.235,0.328,0.378,0.373,0.146,0.367,0.299,0.6,0.351,0.192,0.095,0.19,0.208,0.35,0.326,14,35,436,240,5,26,58,29,124,59,43,44,191,41,73,7,411,154,196,305,270,46,48,OKC
Players,203924,Jerami Grant,Jerami,1610612760,OKC,25.0,44,21,23,0.477,161.0,0.111,0.171,0.127,0.167,0.097,0.077,0.101,0.222,0.14,0.164,0.018,0.079,0.143,0.625,0.25,0.188,0.143,0.141,7,28,440,238,4,291,186,264,153,268,248,236,132,263,230,296,200,184,27,336,236,210,240,OKC
Players,1628390,Terrance Ferguson,Terrance,1610612760,OKC,21.0,28,17,11,0.607,90.0,0.093,0.097,0.123,0.15,0.203,0.026,0.022,0.107,0.032,0.055,0.118,0.053,0.071,0.083,0.067,0.22,0.045,0.077,104,74,280,93,110,326,290,275,168,153,287,304,223,363,367,212,183,229,201,232,284,316,320,OKC
Players,203518,Alex Abrines,Alex,1610612760,OKC,25.0,7,3,4,0.429,12.0,0.229,0.333,0.296,0.667,0.429,0.0,0.0,0.0,0.1,0.071,0.0,0.0,0.0,0.25,0.0,0.143,0.0,0.296,312,301,129,284,313,83,35,49,6,19,295,308,276,316,349,297,1,242,103,1,158,329,62,OKC
Players,203500,Steven Adams,Steven,1610612760,OKC,25.0,44,20,24,0.455,150.0,0.103,0.126,0.09,0.0,0.0,0.09,0.148,0.5,0.163,0.267,0.057,0.154,0.077,0.154,0.111,0.189,0.172,0.103,7,35,443,258,20,307,251,342,234,314,237,186,26,227,104,275,276,225,166,257,238,185,290,OKC
