group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,203081,Damian Lillard,Damian,1610612757,POR,30.0,3,0,3,0.0,5.1,97.0,103.7,103.7,150.9,143.8,143.8,-54.0,-40.0,-40.0,0.5,0.0,16.7,0.059,0.2,0.125,0.0,0.0,0.8,0.8,0.323,0.324,93.91,93.34,77.79,93.34,0.346,27,6,10,2.0,3.3,0.6,53,100,98,100,13,75,60,60,110,117,117,106,93,93,7,12,28,33,29,33,1,1,21,31,25,27,77,99,99,11,5,9,1,6,26,POR
Players,1626178,Rondae Hollis-Jefferson,Rondae,1610612757,POR,26.0,1,0,1,0.0,0.2,0.0,0.0,0.0,189.4,166.7,166.7,-189.4,-166.7,-166.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.43,459.57,382.98,459.58,0.0,0,0,0,0.0,0.0,0.0,97,100,23,100,123,119,119,119,122,126,126,128,130,130,39,12,39,40,73,81,1,1,73,85,102,103,6,9,9,83,73,91,73,91,73,POR
Players,203496,Robert Covington,Robert,1610612757,POR,30.0,3,0,3,0.0,4.2,96.3,100.0,100.0,153.6,148.1,148.1,-57.3,-48.1,-48.1,0.0,0.0,0.0,0.0,0.231,0.111,0.0,0.0,0.75,0.868,0.115,0.111,94.46,94.61,78.84,94.61,0.143,23,1,2,0.3,0.7,0.5,53,100,98,100,28,79,63,63,113,119,119,108,101,101,39,12,39,40,23,38,1,1,25,23,67,73,75,88,88,42,38,51,51,60,30,POR
Players,2546,Carmelo Anthony,Carmelo,1610612757,POR,37.0,2,0,2,0.0,5.3,118.8,118.2,118.2,132.8,112.0,112.0,-14.0,6.2,6.2,0.0,0.0,0.0,0.0,0.077,0.043,25.0,25.0,0.333,0.333,0.182,0.183,97.61,106.78,88.99,106.78,-0.021,22,1,3,0.5,1.5,0.333,75,100,69,100,8,51,52,52,101,84,84,74,55,55,39,12,39,40,65,74,127,128,61,75,46,48,55,52,52,113,38,41,31,26,54,POR
Players,1629014,Anfernee Simons,Anfernee,1610612757,POR,22.0,1,0,1,0.0,0.2,0.0,0.0,0.0,181.8,133.3,133.3,-181.8,-133.3,-133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,450.0,375.0,450.0,0.0,1,0,0,0.0,0.0,0.0,97,100,23,100,120,119,119,119,118,107,107,127,128,128,39,12,39,40,73,81,1,1,73,85,102,103,7,10,11,83,73,91,73,91,73,POR
Players,202683,Enes Freedom,Enes,1610612757,POR,29.0,1,0,1,0.0,5.3,87.5,116.7,116.7,200.0,200.0,200.0,-112.5,-83.3,-83.3,0.0,0.0,0.0,0.143,0.0,0.1,0.0,0.0,1.0,1.0,0.1,0.1,72.91,63.8,53.16,63.8,0.071,6,1,1,1.0,1.0,1.0,97,100,23,100,9,97,54,54,125,128,128,122,121,121,39,12,39,8,73,42,1,1,5,12,71,76,130,132,132,63,38,70,10,39,1,POR
Players,203468,CJ McCollum,CJ,1610612757,POR,29.0,3,0,3,0.0,5.0,97.0,103.7,103.7,149.7,138.7,138.7,-52.8,-35.0,-35.0,0.0,0.0,0.0,0.0,0.067,0.031,12.5,12.5,0.214,0.214,0.258,0.259,92.0,92.64,77.2,92.64,-0.131,27,1,7,0.3,2.3,0.143,53,100,98,100,16,75,60,60,108,115,115,104,88,88,39,12,39,40,69,79,117,117,70,81,33,36,92,108,108,127,38,14,51,11,72,POR
Players,1626181,Norman Powell,Norman,1610612757,POR,28.0,3,0,3,0.0,5.1,97.0,103.7,103.7,150.9,143.8,143.8,-54.0,-40.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.13,93.91,93.34,77.79,93.34,-0.168,27,0,4,0.0,1.3,0.0,53,100,98,100,13,75,60,60,110,117,117,106,93,93,39,12,39,40,73,81,1,1,73,85,62,65,77,99,99,130,73,33,73,32,73,POR
Players,203994,Jusuf Nurkić,Jusuf,1610612757,POR,26.0,2,0,2,0.0,0.8,0.0,0.0,0.0,72.5,66.7,66.7,-72.5,-66.7,-66.7,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.333,0.333,86.4,90.0,75.0,90.0,0.75,3,0,0,0.0,0.0,0.0,75,100,69,100,108,119,119,119,24,25,25,111,116,116,39,12,39,40,73,81,131,131,73,85,18,21,113,121,121,3,73,91,73,91,73,POR
