group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,203496,Robert Covington,Robert,1610612757,POR,30.0,33,23,10,0.697,3.3,0.333,0.667,0.227,0.045,0.614,0.0,0.159,0.114,0.182,0.6,0.4,1.0,0.0,0.857,0.143,14,27,0.519,18,3,302,58,144,301,85,273,105,55,150,238,171,263,111,198,1,85,116,236,61,81,108,POR
Players,1626178,Rondae Hollis-Jefferson,Rondae,1610612757,POR,26.0,2,1,1,0.5,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,386,351,25,176,312,1,320,1,113,245,150,295,225,1,1,245,235,85,1,251,284,356,1,POR
Players,203081,Damian Lillard,Damian,1610612757,POR,30.0,34,22,12,0.647,3.7,0.477,0.523,0.333,0.062,0.333,0.062,0.334,0.148,0.272,0.185,0.815,0.389,0.611,0.267,0.733,45,88,0.511,15,9,349,84,78,251,149,232,93,144,115,93,128,226,232,83,224,20,303,51,4,5,112,POR
Players,203468,CJ McCollum,CJ,1610612757,POR,29.0,20,12,8,0.6,3.8,0.565,0.435,0.567,0.367,0.4,0.0,0.033,0.0,0.2,0.294,0.706,0.625,0.375,0.4,0.6,25,46,0.543,137,93,264,99,64,203,197,133,8,120,150,294,225,254,205,109,200,43,261,87,25,38,101,POR
Players,1627884,Derrick Jones Jr.,Derrick,1610612757,POR,24.0,22,17,5,0.773,2.7,0.692,0.308,0.75,0.0,0.0,0.0,0.25,0.25,0.75,1.0,0.0,0.0,0.0,1.0,0.0,6,13,0.462,121,26,171,36,220,149,250,59,113,245,150,154,63,53,1,245,235,85,1,251,149,152,174,POR
Players,1629642,Nassir Little,Nassir,1610612757,POR,21.0,3,0,3,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,363,405,109,405,393,360,320,315,113,245,150,295,225,305,254,245,235,85,325,251,355,401,355,POR
Players,1626181,Norman Powell,Norman,1610612757,POR,28.0,30,11,19,0.367,2.8,0.556,0.444,0.545,0.0,0.364,0.061,0.091,0.333,0.545,0.667,0.333,0.75,0.25,0.692,0.308,13,27,0.481,38,114,441,320,204,207,192,140,113,134,116,281,36,106,92,208,171,63,158,197,71,81,160,POR
Players,203994,Jusuf Nurkić,Jusuf,1610612757,POR,26.0,14,8,6,0.571,3.6,0.944,0.056,0.875,0.0,0.0,0.063,0.125,0.125,0.875,0.714,0.286,0.0,0.0,0.714,0.286,7,18,0.389,205,171,205,125,86,84,317,42,113,245,114,256,153,39,84,227,235,85,147,200,130,124,242,POR
Players,202683,Enes Freedom,Enes,1610612757,POR,29.0,18,12,6,0.667,2.7,1.0,0.0,0.889,0.0,0.0,0.0,0.111,0.0,0.889,0.125,0.875,0.0,0.0,0.125,0.875,8,13,0.615,163,93,205,67,221,1,320,39,113,245,150,267,225,36,244,69,235,85,321,34,112,152,70,POR
Players,2546,Carmelo Anthony,Carmelo,1610612757,POR,37.0,26,16,10,0.615,2.7,0.448,0.552,0.444,0.222,0.333,0.074,0.223,0.074,0.222,0.167,0.833,1.0,0.0,0.444,0.556,9,29,0.31,81,40,302,94,232,258,143,180,16,144,106,176,204,247,233,79,1,85,243,110,101,71,302,POR
Players,1629014,Anfernee Simons,Anfernee,1610612757,POR,22.0,11,8,3,0.727,1.4,0.429,0.571,0.4,0.0,0.6,0.0,0.0,0.4,0.4,0.0,1.0,1.0,0.0,0.5,0.5,2,7,0.286,246,171,109,50,368,264,136,200,113,56,150,295,22,160,254,1,1,85,202,114,245,217,311,POR
