team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612744,Golden State Warriors,GSW,24,24,0.404,451,790,0.571,0.571,0.404,451,790,0.571,0.0,0,0,
1610612761,Toronto Raptors,TOR,20,20,0.406,361,598,0.604,0.604,0.406,361,598,0.604,0.0,0,0,
1610612739,Cleveland Cavaliers,CLE,21,21,0.375,366,594,0.616,0.616,0.375,366,594,0.616,0.0,0,0,
1610612760,Oklahoma City Thunder,OKC,18,18,0.411,356,590,0.603,0.603,0.411,356,590,0.603,0.0,0,0,
1610612748,Miami Heat,MIA,14,14,0.43,259,457,0.567,0.567,0.43,259,457,0.567,0.0,0,0,
1610612757,Portland Trail Blazers,POR,11,11,0.379,218,347,0.628,0.628,0.379,218,347,0.628,0.0,0,0,
1610612759,San Antonio Spurs,SAS,10,10,0.419,183,311,0.588,0.588,0.419,183,311,0.588,0.0,0,0,
1610612737,Atlanta Hawks,ATL,10,10,0.377,173,303,0.571,0.571,0.377,173,303,0.571,0.0,0,0,
1610612766,Charlotte Hornets,CHA,7,7,0.418,143,228,0.627,0.627,0.418,143,228,0.627,0.0,0,0,
1610612754,Indiana Pacers,IND,7,7,0.392,119,211,0.564,0.564,0.392,119,211,0.564,0.0,0,0,
1610612738,Boston Celtics,BOS,6,6,0.413,130,200,0.65,0.65,0.413,130,200,0.65,0.0,0,0,
1610612746,LA Clippers,LAC,6,6,0.365,105,179,0.587,0.587,0.365,105,179,0.587,0.0,0,0,
1610612742,Dallas Mavericks,DAL,5,5,0.378,93,152,0.612,0.612,0.378,93,152,0.612,0.0,0,0,
1610612745,Houston Rockets,HOU,5,5,0.372,96,149,0.644,0.644,0.372,96,149,0.644,0.0,0,0,
1610612763,Memphis Grizzlies,MEM,4,4,0.381,70,110,0.636,0.636,0.381,70,110,0.636,0.0,0,0,
1610612765,Detroit Pistons,DET,4,4,0.324,62,104,0.596,0.596,0.324,62,104,0.596,0.0,0,0,
