season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2019-20,1629599,Amir Coffey,Amir,1610612746,LAC,LA Clippers,21901317,2020-08-14T00:00:00,LAC vs. OKC,W,49.638333333333335,9,0,6,10,27,8,10,36,1,1,6,4,42.4,1,1,1,1,4,151,8762,589,2131,22354,14533,17112,18876,2205,14867,22115,2590,1981,1,49:38,2019,2020
2019-20,202704,Reggie Jackson,Reggie,1610612746,LAC,LA Clippers,21901317,2020-08-14T00:00:00,LAC vs. OKC,W,16.195,0,3,0,2,9,4,2,14,0,1,3,1,10.9,1,1,1,1,16477,10480,2700,8535,11792,12971,7036,3324,5119,7040,14867,14861,10668,16386,1,16:12,2019,2020
2019-20,1629611,Terance Mann,Terance,1610612746,LAC,LA Clippers,21901317,2020-08-14T00:00:00,LAC vs. OKC,W,41.9,5,2,3,14,24,8,8,34,0,1,5,9,58.3,1,1,1,1,159,1452,4352,2754,804,22245,14533,14453,17902,7040,14867,20977,173,336,1,41:54,2019,2020
2019-20,202335,Patrick Patterson,Patrick,1610612746,LAC,LA Clippers,21901317,2020-08-14T00:00:00,LAC vs. OKC,W,38.9,3,1,3,0,24,8,5,32,0,2,3,4,31.8,1,1,1,1,633,3755,8383,2754,16693,22245,14533,9351,16813,7040,20277,14861,2590,5004,1,38:54,2019,2020
2019-20,203585,Rodney McGruder,Rodney,1610612746,LAC,LA Clippers,21901317,2020-08-14T00:00:00,LAC vs. OKC,W,51.266666666666666,7,0,3,2,30,10,10,42,0,1,0,4,29.2,1,1,1,1,2,483,8762,2754,11792,22385,17442,17112,20899,7040,14867,1,2590,6011,1,51:16,2019,2020
2019-20,201149,Joakim Noah,Joakim,1610612746,LAC,LA Clippers,21901317,2020-08-14T00:00:00,LAC vs. OKC,W,28.98333333333333,0,0,0,8,11,6,7,24,0,0,1,2,22.7,1,1,1,1,7204,10480,8762,8535,3462,15812,10998,12903,11745,7040,1,4186,6771,9280,1,28:59,2019,2020
2019-20,203210,JaMychal Green,JaMychal,1610612746,LAC,LA Clippers,21901317,2020-08-14T00:00:00,LAC vs. OKC,W,27.416666666666668,3,3,5,4,19,4,5,20,0,0,3,2,22.6,1,1,1,1,8389,3755,2700,1076,8033,21544,7036,9351,9006,7040,1,14861,6771,9335,1,27:25,2019,2020
2019-20,1627826,Ivica Zubac,Ivica,1610612746,LAC,LA Clippers,21901317,2020-08-14T00:00:00,LAC vs. OKC,W,10.7,0,0,0,2,6,2,3,8,1,0,1,3,12.8,1,1,1,1,19281,10480,8762,8535,11792,8084,2979,6060,2388,2205,1,4186,4183,15211,1,10:42,2019,2020
2019-20,203585,Rodney McGruder,Rodney,1610612746,LAC,LA Clippers,21901307,2020-08-12T00:00:00,LAC @ DEN,W,16.633333333333333,0,2,0,2,7,8,4,18,0,1,1,0,10.1,1,1,1,1,16168,10480,4352,8535,11792,9778,14533,7332,7596,7040,14867,4186,16138,16848,1,16:38,2019,2020
2019-20,202704,Reggie Jackson,Reggie,1610612746,LAC,LA Clippers,21901307,2020-08-12T00:00:00,LAC @ DEN,W,29.03333333333333,0,0,0,0,0,9,4,32,0,0,4,0,21.4,1,1,1,1,7162,10480,8762,8535,16693,1,16129,7332,16813,7040,1,18631,16138,10016,1,29:02,2019,2020
2019-20,1629611,Terance Mann,Terance,1610612746,LAC,LA Clippers,21901307,2020-08-12T00:00:00,LAC @ DEN,W,2.2333333333333334,0,0,0,0,3,1,0,0,0,0,0,0,3.2,1,1,1,1,21835,10480,8762,8535,16693,3916,2716,1,1,7040,1,1,16138,20447,1,2:14,2019,2020
2019-20,1629599,Amir Coffey,Amir,1610612746,LAC,LA Clippers,21901307,2020-08-12T00:00:00,LAC @ DEN,W,1.9833333333333332,0,0,0,0,3,0,0,0,0,0,0,0,3.0,1,1,1,1,21931,10480,8762,8535,16693,3916,1,1,1,7040,1,1,16138,20571,1,1:59,2019,2020
2019-20,202331,Paul George,Paul,1610612746,LAC,LA Clippers,21901307,2020-08-12T00:00:00,LAC @ DEN,W,36.095,5,0,4,8,4,16,8,42,0,1,0,5,44.8,1,1,1,1,1967,1452,8762,1751,3462,4862,21646,14453,20899,7040,14867,1,1560,1554,1,36:06,2019,2020
2019-20,1627826,Ivica Zubac,Ivica,1610612746,LAC,LA Clippers,21901307,2020-08-12T00:00:00,LAC @ DEN,W,21.266666666666666,2,3,0,14,0,5,4,18,0,0,3,2,32.4,1,1,1,1,13025,5634,2700,8535,804,1,9402,7332,7596,7040,1,14861,6771,4764,1,21:16,2019,2020
2019-20,202694,Marcus Morris Sr.,Marcus,1610612746,LAC,LA Clippers,21901307,2020-08-12T00:00:00,LAC @ DEN,W,29.58333333333333,0,4,0,0,0,9,6,32,0,0,3,0,19.0,1,1,1,1,6744,10480,1473,8535,16693,1,16129,11172,16813,7040,1,14861,16138,11492,1,29:35,2019,2020
2019-20,202695,Kawhi Leonard,Kawhi,1610612746,LAC,LA Clippers,21901307,2020-08-12T00:00:00,LAC @ DEN,W,33.37166666666667,6,0,2,6,0,7,8,36,0,0,4,7,41.5,1,1,1,1,3890,832,8762,4500,5337,1,12922,14453,18876,7040,1,18631,541,2140,1,33:22,2019,2020
2019-20,203210,JaMychal Green,JaMychal,1610612746,LAC,LA Clippers,21901307,2020-08-12T00:00:00,LAC @ DEN,W,21.066666666666663,0,0,0,0,4,11,4,28,1,0,4,0,15.3,1,1,1,1,13174,10480,8762,8535,16693,4862,18508,7332,14341,2205,1,18631,16138,13691,1,21:04,2019,2020
2019-20,201149,Joakim Noah,Joakim,1610612746,LAC,LA Clippers,21901307,2020-08-12T00:00:00,LAC @ DEN,W,2.2333333333333334,0,0,0,0,3,1,0,0,0,0,1,0,0.0,1,1,1,1,21835,10480,8762,8535,16693,3916,2716,1,1,7040,1,4186,16138,21711,1,2:14,2019,2020
