team_id,team_name,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,stl,blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,stl_rank,blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,82,43,39,0.524,49.1,105.2,34.5,0.717,8.3,4.9,17.6,13.4,13.0,39.7,1,11,11,11,20,4,12,19,10,16,23,19,11,1,ATLANTA HAWKS
1610612738,Boston Celtics,82,53,29,0.646,49.4,108.0,33.7,0.705,7.7,4.2,15.6,14.3,12.5,44.3,1,4,4,4,18,14,21,29,19,22,6,29,9,15,BOSTON CELTICS
1610612751,Brooklyn Nets,82,20,62,0.244,47.2,110.1,34.4,0.716,7.1,4.6,18.8,14.0,13.7,44.1,1,30,30,30,30,23,13,22,28,19,30,28,17,13,BROOKLYN NETS
1610612766,Charlotte Hornets,82,36,46,0.439,50.0,108.4,36.0,0.749,7.2,4.9,13.5,11.8,13.3,41.8,1,20,20,20,11,17,3,3,26,15,2,3,13,4,CHARLOTTE HORNETS
1610612741,Chicago Bulls,82,41,41,0.5,50.0,106.2,35.3,0.733,8.1,5.0,16.0,12.3,14.2,46.8,1,15,15,15,12,5,5,8,12,13,12,7,19,23,CHICAGO BULLS
1610612739,Cleveland Cavaliers,82,51,31,0.622,49.6,109.7,35.2,0.722,6.7,4.1,17.0,14.0,13.6,45.5,1,5,5,5,16,21,7,14,30,26,20,27,16,20,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,82,33,49,0.402,51.6,107.7,32.8,0.733,8.0,4.0,15.0,12.4,14.6,42.3,1,22,22,22,3,13,27,7,15,27,4,9,24,6,DALLAS MAVERICKS
1610612743,Denver Nuggets,82,40,42,0.488,48.4,111.7,34.7,0.753,7.0,4.0,18.0,12.3,14.4,47.6,1,18,18,18,26,29,10,2,29,28,26,5,22,25,DENVER NUGGETS
1610612765,Detroit Pistons,82,37,45,0.451,50.2,106.7,36.0,0.775,7.3,3.9,13.2,10.5,11.1,42.8,1,19,19,19,10,8,2,1,22,30,1,1,3,8,DETROIT PISTONS
1610612744,Golden State Warriors,82,67,15,0.817,47.8,103.4,34.7,0.709,9.5,6.7,16.6,13.8,14.3,45.0,1,1,1,1,27,2,11,27,1,1,15,24,20,18,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,82,55,27,0.671,47.7,108.4,33.1,0.717,8.1,4.2,17.3,13.7,14.1,48.5,1,3,3,3,28,18,23,21,14,23,22,22,18,30,HOUSTON ROCKETS
1610612754,Indiana Pacers,82,42,40,0.512,49.7,108.1,33.8,0.713,8.4,5.1,16.6,13.3,10.9,40.8,1,13,13,13,13,15,20,24,7,9,17,14,2,3,INDIANA PACERS
1610612746,LA Clippers,82,51,31,0.622,49.6,107.5,35.0,0.733,7.7,4.4,15.7,13.1,14.7,44.0,1,5,5,5,15,12,8,6,20,21,9,13,25,12,LA CLIPPERS
1610612747,Los Angeles Lakers,82,26,56,0.317,48.4,112.0,32.4,0.717,8.3,3.9,18.1,13.3,16.3,47.8,1,28,28,28,25,30,29,18,11,29,28,17,30,26,LOS ANGELES LAKERS
