SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
42017,1610612757,POR,Portland Trail Blazers,Spotup,Defensive,0.467,4,0.161,1.058,0.443,0.043,0.087,0.043,0.014,0.42,0.566,17.3,18.3,6.8,15.3,8.5
42017,1610612748,MIA,Miami Heat,Spotup,Defensive,0.8,5,0.147,0.965,0.382,0.035,0.082,0.035,0.012,0.365,0.513,17.0,16.4,5.8,15.2,9.4
42017,1610612759,SAS,San Antonio Spurs,Spotup,Defensive,0.867,5,0.188,0.929,0.362,0.03,0.02,0.02,0.0,0.374,0.452,19.8,18.4,6.8,18.8,12.0
42017,1610612754,IND,Indiana Pacers,Spotup,Defensive,1.0,7,0.167,0.839,0.303,0.034,0.051,0.025,0.008,0.305,0.431,16.9,14.1,4.7,15.6,10.9
42017,1610612750,MIN,Minnesota Timberwolves,Spotup,Defensive,0.0,5,0.153,1.309,0.459,0.062,0.037,0.062,0.012,0.469,0.669,16.2,21.2,6.8,14.8,8.0
42017,1610612764,WAS,Washington Wizards,Spotup,Defensive,0.067,6,0.152,1.286,0.506,0.082,0.102,0.061,0.01,0.49,0.691,16.3,21.0,6.8,13.5,6.7
42017,1610612760,OKC,Oklahoma City Thunder,Spotup,Defensive,0.533,6,0.22,1.055,0.397,0.021,0.048,0.021,0.0,0.39,0.548,24.3,25.7,9.0,22.7,13.7
42017,1610612762,UTA,Utah Jazz,Spotup,Defensive,0.6,11,0.128,1.052,0.403,0.026,0.072,0.02,0.007,0.386,0.558,13.9,14.6,5.1,12.6,7.5
42017,1610612740,NOP,New Orleans Pelicans,Spotup,Defensive,0.267,9,0.154,1.088,0.404,0.031,0.025,0.025,0.006,0.403,0.55,17.7,19.2,6.8,16.8,10.0
42017,1610612749,MIL,Milwaukee Bucks,Spotup,Defensive,0.667,7,0.236,1.011,0.403,0.051,0.051,0.046,0.011,0.406,0.519,25.0,25.3,9.1,22.7,13.6
42017,1610612761,TOR,Toronto Raptors,Spotup,Defensive,0.4,10,0.181,1.063,0.406,0.042,0.042,0.026,0.0,0.414,0.534,19.1,20.3,7.1,17.5,10.4
42017,1610612755,PHI,Philadelphia 76ers,Spotup,Defensive,0.333,10,0.186,1.075,0.412,0.03,0.07,0.025,0.005,0.398,0.566,20.1,21.6,7.5,18.2,10.7
42017,1610612745,HOU,Houston Rockets,Spotup,Defensive,0.133,17,0.183,1.122,0.426,0.073,0.076,0.07,0.009,0.43,0.576,19.3,21.6,7.1,16.6,9.5
42017,1610612738,BOS,Boston Celtics,Spotup,Defensive,0.2,19,0.173,1.097,0.419,0.044,0.053,0.044,0.015,0.413,0.562,17.9,19.7,6.9,16.5,9.6
42017,1610612739,CLE,Cleveland Cavaliers,Spotup,Defensive,0.733,22,0.19,0.979,0.377,0.045,0.059,0.042,0.009,0.376,0.5,19.3,18.9,6.6,17.5,10.9
42017,1610612744,GSW,Golden State Warriors,Spotup,Defensive,0.933,21,0.208,0.908,0.348,0.055,0.044,0.048,0.011,0.359,0.455,22.7,20.6,7.2,20.7,13.5
