close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1631094,Paolo Banchero,1610612753,ORL,F,21.0,80,80,0.408,2.06,5.78,0.357,0.373,-0.016
1630532,Franz Wagner,1610612753,ORL,F,22.0,72,70,0.456,2.19,5.36,0.409,0.377,0.033
1628976,Wendell Carter Jr.,1610612753,ORL,C-F,25.0,55,54,0.383,1.75,4.64,0.376,0.378,-0.002
1630591,Jalen Suggs,1610612753,ORL,G,23.0,75,74,0.427,1.63,4.35,0.374,0.381,-0.006
1630175,Cole Anthony,1610612753,ORL,G,24.0,81,78,0.441,1.48,4.01,0.369,0.37,-0.001
1628365,Markelle Fultz,1610612753,ORL,G,26.0,43,42,0.497,1.35,3.7,0.365,0.368,-0.003
1629021,Moritz Wagner,1610612753,ORL,F-C,27.0,80,78,0.428,1.24,3.55,0.349,0.37,-0.021
1641710,Anthony Black,1610612753,ORL,G,20.0,60,56,0.449,1.37,3.48,0.392,0.378,0.014
203914,Gary Harris,1610612753,ORL,G,29.0,54,52,0.424,1.13,3.04,0.372,0.372,0.0
1629048,Goga Bitadze,1610612753,ORL,C-F,24.0,58,47,0.308,0.93,2.66,0.351,0.383,-0.032
1629643,Chuma Okeke,1610612753,ORL,F,25.0,40,33,0.543,0.88,2.38,0.368,0.362,0.006
1628371,Jonathan Isaac,1610612753,ORL,F,26.0,58,49,0.364,0.79,2.22,0.357,0.376,-0.02
1631216,Caleb Houstan,1610612753,ORL,G,21.0,52,45,0.477,0.85,2.15,0.393,0.365,0.028
1630243,Trevelin Queen,1610612753,ORL,G,27.0,13,9,0.325,0.31,1.92,0.16,0.385,-0.225
204060,Joe Ingles,1610612753,ORL,F-G,36.0,68,63,0.46,0.6,1.88,0.32,0.363,-0.043
1641724,Jett Howard,1610612753,ORL,G,20.0,10,7,0.476,0.3,1.0,0.3,0.365,-0.065
1629678,Admiral Schofield,1610612753,ORL,F,27.0,15,10,0.714,0.07,1.0,0.067,0.336,-0.27
1630284,Kevon Harris,1610612753,ORL,G,27.0,2,1,0.333,0.0,0.5,0.0,0.408,-0.408
