group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,1630591,Jalen Suggs,Jalen,1610612753,ORL,23.0,2,1,1,0.5,4.9,143.0,138.1,138.1,114.2,105.6,105.6,28.8,32.5,32.5,0.0,0.0,0.0,0.077,0.0,0.05,0.0,0.0,1.5,1.064,0.074,0.074,90.43,95.53,79.61,95.53,0.072,21,1,1,0.5,0.5,1.0,61,47,15,41,14,23,22,22,49,39,39,21,19,19,51,29,51,25,66,62,1,1,1,8,71,72,80,82,82,54,41,63,35,60,1,ORL
Players,1628371,Jonathan Isaac,Jonathan,1610612753,ORL,26.0,2,1,1,0.5,2.9,112.8,108.3,108.3,131.6,127.3,127.3,-18.7,-18.9,-18.9,0.0,0.0,0.0,0.143,0.2,0.167,0.0,0.0,0.0,0.0,0.0,0.0,90.99,94.44,78.7,94.44,0.081,12,0,0,0.0,0.0,0.0,61,47,15,41,66,62,68,68,72,76,76,75,78,78,51,29,51,10,18,14,1,1,65,72,87,88,77,89,89,50,65,83,65,83,65,ORL
Players,1628976,Wendell Carter Jr.,Wendell,1610612753,ORL,25.0,2,1,1,0.5,4.9,143.0,138.1,138.1,114.2,105.6,105.6,28.8,32.5,32.5,0.0,0.0,0.0,0.077,0.286,0.15,0.0,0.0,0.0,0.301,0.148,0.131,90.43,95.53,79.61,95.53,0.058,21,0,2,0.0,1.0,0.0,61,47,15,41,14,23,22,22,49,39,39,21,19,19,51,29,51,25,9,17,1,1,65,70,46,54,80,82,82,57,65,46,65,37,65,ORL
Players,204060,Joe Ingles,Joe,1610612753,ORL,36.0,1,0,1,0.0,0.1,300.0,300.0,300.0,0.0,0.0,0.0,300.0,300.0,300.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,900.0,750.0,900.01,0.25,1,0,0,0.0,0.0,0.0,87,79,15,79,115,1,1,1,1,1,1,1,1,1,1,29,1,48,66,77,1,1,65,72,87,88,6,3,3,10,65,83,65,83,65,ORL
Players,1630175,Cole Anthony,Cole,1610612753,ORL,24.0,1,1,0,1.0,3.9,167.5,162.5,162.5,83.3,71.4,71.4,84.2,91.1,91.1,0.0,0.0,0.0,0.167,0.5,0.25,0.0,0.0,0.5,0.5,0.182,0.186,84.68,92.31,76.92,92.31,0.125,8,1,2,1.0,2.0,0.5,87,47,1,1,38,14,11,11,20,15,15,5,6,6,51,29,51,6,4,6,1,1,41,51,37,41,108,100,100,35,41,46,15,17,31,ORL
Players,1631094,Paolo Banchero,Paolo,1610612753,ORL,21.0,2,1,1,0.5,4.9,143.0,138.1,138.1,114.2,105.6,105.6,28.8,32.5,32.5,0.0,0.0,0.0,0.0,0.143,0.05,7.7,8.2,0.722,0.759,0.481,0.483,90.43,95.53,79.61,95.53,0.377,21,5,9,2.5,4.5,0.556,61,47,15,41,14,23,22,22,49,39,39,21,19,19,51,29,51,48,32,62,84,86,24,24,6,9,80,82,82,5,11,16,2,2,27,ORL
Players,1630532,Franz Wagner,Franz,1610612753,ORL,22.0,2,1,1,0.5,4.9,143.0,138.1,138.1,114.2,105.6,105.6,28.8,32.5,32.5,0.286,0.0,25.0,0.077,0.0,0.05,0.0,0.0,0.2,0.34,0.222,0.233,90.43,95.53,79.61,95.53,0.043,21,1,5,0.5,2.5,0.2,61,47,15,41,14,23,22,22,49,39,39,21,19,19,17,29,18,25,66,62,1,1,64,67,31,33,80,82,82,64,41,32,35,13,63,ORL
