season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2019-20,1610612756,21900012,2019-10-23,SAC,PHX,1610612758,1,124,95,W
2019-20,1610612756,21900023,2019-10-25,PHX,DEN,1610612743,2,107,108,L
2019-20,1610612756,21900035,2019-10-26,LAC,PHX,1610612746,3,130,122,W
2019-20,1610612756,21900049,2019-10-28,UTA,PHX,1610612762,4,95,96,L
2019-20,1610612756,21900065,2019-10-30,PHX,GSW,1610612744,5,121,110,W
2019-20,1610612756,21900081,2019-11-02,PHX,MEM,1610612763,6,114,105,W
2019-20,1610612756,21900095,2019-11-04,PHI,PHX,1610612755,7,114,109,W
2019-20,1610612756,21900114,2019-11-07,MIA,PHX,1610612748,8,108,124,L
2019-20,1610612756,21900137,2019-11-10,BKN,PHX,1610612751,9,138,112,W
2019-20,1610612756,21900151,2019-11-12,LAL,PHX,1610612747,10,115,123,L
2019-20,1610612756,21900165,2019-11-14,ATL,PHX,1610612737,11,128,112,W
2019-20,1610612756,21900195,2019-11-18,BOS,PHX,1610612738,12,85,99,L
2019-20,1610612756,21900200,2019-11-19,PHX,SAC,1610612758,13,116,120,L
2019-20,1610612756,21900214,2019-11-21,NOP,PHX,1610612740,14,121,124,L
2019-20,1610612756,21900225,2019-11-23,PHX,MIN,1610612750,15,100,98,W
2019-20,1610612756,21900238,2019-11-24,PHX,DEN,1610612743,16,104,116,L
2019-20,1610612756,21900263,2019-11-27,WAS,PHX,1610612764,17,132,140,L
2019-20,1610612756,21900277,2019-11-29,DAL,PHX,1610612742,18,113,120,L
2019-20,1610612756,21900293,2019-12-02,PHX,CHA,1610612766,19,109,104,W
2019-20,1610612756,21900308,2019-12-04,PHX,ORL,1610612753,20,114,128,L
2019-20,1610612756,21900319,2019-12-05,PHX,NOP,1610612740,21,139,132,W
2019-20,1610612756,21900333,2019-12-07,PHX,HOU,1610612745,22,109,115,L
2019-20,1610612756,21900349,2019-12-09,MIN,PHX,1610612750,23,125,109,W
2019-20,1610612756,21900363,2019-12-11,MEM,PHX,1610612763,24,108,115,L
2019-20,1610612756,21900380,2019-12-14,SAS,PHX,1610612759,25,119,121,L
2019-20,1610612756,21900400,2019-12-16,POR,PHX,1610612757,26,110,111,L
2019-20,1610612756,21900406,2019-12-17,PHX,LAC,1610612746,27,99,120,L
2019-20,1610612756,21900426,2019-12-20,PHX,OKC,1610612760,28,108,126,L
2019-20,1610612756,21900437,2019-12-21,HOU,PHX,1610612745,29,125,139,L
2019-20,1610612756,21900451,2019-12-23,DEN,PHX,1610612743,30,111,113,L
2019-20,1610612756,21900471,2019-12-27,PHX,GSW,1610612744,31,96,105,L
2019-20,1610612756,21900483,2019-12-28,PHX,SAC,1610612758,32,112,110,W
2019-20,1610612756,21900496,2019-12-30,PHX,POR,1610612757,33,122,116,W
2019-20,1610612756,21900507,2020-01-01,PHX,LAL,1610612747,34,107,117,L
2019-20,1610612756,21900521,2020-01-03,NYK,PHX,1610612752,35,120,112,W
2019-20,1610612756,21900537,2020-01-05,MEM,PHX,1610612763,36,114,121,L
2019-20,1610612756,21900552,2020-01-07,SAC,PHX,1610612758,37,103,114,L
2019-20,1610612756,21900573,2020-01-10,ORL,PHX,1610612753,38,98,94,W
2019-20,1610612756,21900590,2020-01-12,CHA,PHX,1610612766,39,100,92,W
2019-20,1610612756,21900598,2020-01-14,PHX,ATL,1610612737,40,110,123,L
2019-20,1610612756,21900614,2020-01-16,PHX,NYK,1610612752,41,121,98,W
2019-20,1610612756,21900628,2020-01-18,PHX,BOS,1610612738,42,123,119,W
2019-20,1610612756,21900650,2020-01-20,SAS,PHX,1610612759,43,118,120,L
2019-20,1610612756,21900664,2020-01-22,IND,PHX,1610612754,44,87,112,L
2019-20,1610612756,21900678,2020-01-24,PHX,SAS,1610612759,45,103,99,W
2019-20,1610612756,21900690,2020-01-26,PHX,MEM,1610612763,46,109,114,L
2019-20,1610612756,21900706,2020-01-28,PHX,DAL,1610612742,47,133,104,W
2019-20,1610612756,21900725,2020-01-31,OKC,PHX,1610612760,48,107,111,L
2019-20,1610612756,21900739,2020-02-02,PHX,MIL,1610612749,49,108,129,L
2019-20,1610612756,21900746,2020-02-03,PHX,BKN,1610612751,50,97,119,L
2019-20,1610612756,21900755,2020-02-05,PHX,DET,1610612765,51,108,116,L
