close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
1630578,Alperen Sengun,1610612745,HOU,C,20.0,75,75,0.474,4.51,7.32,0.616,0.648,-0.032
1631095,Jabari Smith Jr.,1610612745,HOU,F,20.0,79,79,0.408,3.77,5.99,0.63,0.644,-0.014
1629645,Kevin Porter Jr.,1610612745,HOU,G-F,23.0,59,59,0.339,3.59,5.03,0.714,0.636,0.078
1630224,Jalen Green,1610612745,HOU,G,21.0,76,71,0.375,2.68,4.3,0.624,0.636,-0.012
1631106,Tari Eason,1610612745,HOU,F,22.0,82,76,0.36,2.06,3.13,0.658,0.633,0.024
1630231,KJ Martin,1610612745,HOU,F,22.0,82,72,0.339,1.84,2.93,0.629,0.648,-0.019
1630586,Usman Garuba,1610612745,HOU,F,21.0,75,69,0.389,1.76,2.75,0.641,0.638,0.003
1630256,Jae'Sean Tate,1610612745,HOU,F,27.0,31,29,0.319,1.29,2.68,0.482,0.621,-0.139
1630227,Daishen Nix,1610612745,HOU,G,21.0,55,50,0.405,1.58,2.42,0.654,0.629,0.026
1630528,Josh Christopher,1610612745,HOU,G,21.0,58,47,0.386,1.29,1.97,0.658,0.63,0.028
1631102,TyTy Washington Jr.,1610612745,HOU,G,21.0,30,22,0.361,1.33,1.9,0.702,0.611,0.091
1626163,Frank Kaminsky,1610612745,HOU,F-C,30.0,32,27,0.459,1.22,1.75,0.696,0.651,0.045
1626246,Boban Marjanović,1610612745,HOU,C,34.0,27,15,0.333,0.67,1.0,0.667,0.651,0.016
1631309,Trevor Hudgins,1610612745,HOU,G,24.0,3,2,0.429,0.67,1.0,0.667,0.581,0.086
1630620,Darius Days,1610612745,HOU,F,23.0,3,1,0.333,0.33,0.67,0.5,0.576,-0.076
