season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2024-25,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,24.5,0.25,0.75,0.25,0.0,0.375,0.375,0.375,0.0,0.25,1.0,0.0,1.0,0.0,1.0,0.0,2,4,0.5,1,905,905,905,853,1334,263,1117,443,615,134,185,779,1005,1,895,1,278,1,951,954,1104,533,1,24:30,2024,2025
2024-25,203999,Nikola Jokić,Nikola,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,36.8,0.778,0.222,0.4,0.0,0.15,0.1,0.45,0.0,0.4,0.5,0.5,1.0,0.0,0.6,0.4,5,9,0.556,1,905,905,905,296,405,1229,857,443,925,550,130,779,698,580,498,1,278,813,594,476,621,442,1,36:49,2024,2025
2024-25,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,34.8,0.5,0.5,0.769,0.308,0.231,0.0,0.0,0.0,0.462,0.4,0.6,1.0,0.0,0.5,0.5,6,16,0.375,1,905,905,905,390,909,598,313,75,818,648,893,779,625,781,447,1,278,897,393,352,212,1044,1,34:45,2024,2025
2024-25,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,32.8,0.429,0.571,0.526,0.0,0.316,0.211,0.158,0.0,0.526,0.8,0.2,0.0,1.0,0.571,0.429,7,14,0.5,1,905,905,905,506,1105,514,676,443,718,326,625,779,513,387,851,889,1,861,572,265,300,533,1,32:48,2024,2025
2024-25,201566,Russell Westbrook,Russell,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,21.8,0.286,0.714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,7,0.286,1,905,905,905,944,1304,326,1259,443,1,648,893,779,1209,1007,895,1,278,1,951,954,827,1251,1,21:49,2024,2025
2024-25,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,9.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,1,905,905,905,1418,1462,1,1259,443,989,648,893,779,1209,1007,895,889,278,1317,951,1451,1353,1451,1,9:36,2024,2025
2024-25,1631124,Julian Strawther,Julian,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,17.6,0.75,0.25,1.0,0.0,0.0,0.333,0.0,0.333,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3,8,0.375,1,905,905,905,1120,445,1148,1,443,989,153,893,216,1,1,895,889,278,1,951,752,724,1044,1,17:33,2024,2025
2024-25,1631212,Peyton Watson,Peyton,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,19.8,0.625,0.375,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1,8,0.125,1,905,905,905,1020,711,914,700,443,989,648,79,779,531,1007,1,889,278,1317,1,1171,724,1432,1,19:46,2024,2025
2024-25,1629618,Jalen Pickett,Jalen,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,9.6,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,2,5,0.4,1,905,905,905,1418,1462,1,1259,443,1,66,893,83,1209,1007,895,780,141,897,393,954,1000,951,1,9:36,2024,2025
2024-25,1629008,Michael Porter Jr.,Michael,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,23.2,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.333,1.0,0.333,0.667,0.0,0.0,0.333,0.667,3,8,0.375,1,905,905,905,891,909,598,1,443,989,648,893,216,1,820,379,889,278,1128,256,752,724,1044,1,23:12,2024,2025
2024-25,1641816,Hunter Tyson,Hunter,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,9.6,0.333,0.667,0.4,0.0,0.6,0.0,0.0,0.0,0.4,1.0,0.0,0.0,1.0,0.5,0.5,2,3,0.667,1,905,905,905,1418,1220,355,857,443,300,648,893,779,698,1,895,889,1,897,393,954,1244,206,1,9:36,2024,2025
2024-25,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,42400226,2025-05-15T00:00:00,DEN vs. OKC,W,39.3,0.571,0.429,0.435,0.0,0.391,0.174,0.174,0.087,0.435,0.8,0.2,0.667,0.333,0.75,0.25,8,14,0.571,1,1,1,1,188,825,799,826,443,607,408,577,722,664,387,851,747,217,619,776,188,300,397,1,39:19,2024,2025
2024-25,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,42400226,2025-05-15T00:00:00,DEN vs. OKC,W,42.3,0.684,0.316,0.56,0.16,0.24,0.12,0.2,0.12,0.4,0.571,0.429,1.0,0.0,0.667,0.333,9,19,0.474,1,1,1,1,76,594,1048,635,248,814,518,477,656,698,560,685,1,278,696,658,128,124,771,1,42:20,2024,2025
2024-25,1631124,Julian Strawther,Julian,1610612743,DEN,Denver Nuggets,42400226,2025-05-15T00:00:00,DEN vs. OKC,W,19.5,0.5,0.5,0.133,0.0,0.6,0.0,0.267,0.2,0.133,1.0,0.0,1.0,0.0,1.0,0.0,4,8,0.5,1,1,1,1,1033,909,598,1239,443,300,648,350,432,1167,1,895,1,278,1,951,605,724,533,1,19:31,2024,2025
2024-25,203999,Nikola Jokić,Nikola,1610612743,DEN,Denver Nuggets,42400226,2025-05-15T00:00:00,DEN vs. OKC,W,40.8,0.786,0.214,0.552,0.0,0.103,0.0,0.345,0.069,0.552,0.625,0.375,1.0,0.0,0.667,0.333,9,14,0.643,1,1,1,1,120,397,1244,645,443,973,648,213,759,488,535,721,1,278,696,658,128,300,276,1,40:49,2024,2025
2024-25,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,42400226,2025-05-15T00:00:00,DEN vs. OKC,W,38.3,0.429,0.571,0.4,0.0,0.6,0.4,0.0,0.6,0.4,0.0,1.0,1.0,0.0,0.5,0.5,2,7,0.286,1,1,1,1,228,1105,514,857,443,300,106,893,71,698,1007,1,1,278,897,393,954,827,1251,1,38:16,2024,2025
2024-25,1629008,Michael Porter Jr.,Michael,1610612743,DEN,Denver Nuggets,42400226,2025-05-15T00:00:00,DEN vs. OKC,W,29.0,0.444,0.556,0.4,0.4,0.6,0.0,0.0,0.2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4,9,0.444,1,1,1,1,676,1086,544,857,36,300,648,893,432,1209,1,895,1,278,1,951,605,621,839,1,28:57,2024,2025
