close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
202710,Jimmy Butler III,1610612741,CHI,F,27.0,76,75,0.54,1.8,5.59,0.322,0.376,-0.054
201577,Robin Lopez,1610612741,CHI,C,29.0,81,79,0.301,2.06,4.6,0.448,0.377,0.071
2548,Dwyane Wade,1610612741,CHI,G,35.0,60,59,0.587,1.62,4.43,0.365,0.371,-0.006
202703,Nikola Mirotic,1610612741,CHI,F,26.0,70,69,0.457,1.46,4.23,0.345,0.367,-0.023
200765,Rajon Rondo,1610612741,CHI,G,31.0,69,68,0.52,1.61,4.09,0.394,0.379,0.014
1627835,Paul Zipser,1610612741,CHI,F,23.0,41,37,0.516,1.56,4.02,0.388,0.372,0.016
203487,Michael Carter-Williams,1610612741,CHI,G,25.0,44,40,0.536,1.23,3.34,0.367,0.371,-0.004
1626171,Bobby Portis,1610612741,CHI,F,22.0,63,56,0.484,1.06,3.29,0.324,0.358,-0.035
1626170,Jerian Grant,1610612741,CHI,G,24.0,60,56,0.544,1.2,3.18,0.377,0.367,0.01
1627756,Denzel Valentine,1610612741,CHI,G,23.0,55,52,0.572,1.13,3.16,0.356,0.364,-0.008
203477,Isaiah Canaan,1610612741,CHI,G,26.0,33,30,0.539,1.12,2.91,0.385,0.376,0.009
1626245,Cristiano Felicio,1610612741,CHI,F-C,24.0,66,54,0.358,0.94,2.71,0.346,0.369,-0.022
1626166,Cameron Payne,1610612741,CHI,G,22.0,30,25,0.534,0.83,2.6,0.321,0.378,-0.057
203530,Joffrey Lauvergne,1610612741,CHI,C-F,25.0,66,55,0.389,0.67,2.08,0.321,0.373,-0.052
201627,Anthony Morrow,1610612741,CHI,G,31.0,40,36,0.513,0.7,2.03,0.346,0.368,-0.023
1626154,RJ Hunter,1610612741,CHI,G,23.0,2,2,1.0,0.5,1.0,0.5,0.358,0.143
