player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
1629045,Bonzie Colson,Bonzie,1610612749,MIL,23.0,8,6,2,0.75,12.3,107.4,108.4,108.4,117.7,117.5,117.5,-10.3,-9.2,-9.2,0.04,1.0,6.1,0.065,0.182,0.122,6.1,6.1,0.397,0.454,0.174,0.177,111.34,110.89,92.41,110.89,0.081,227,13,39,1.6,4.9,0.333,473,450,39,29,397,240,201,201,511,509,509,468,454,454,499,415,493,124,105,111,58,58,477,465,257,271,6,14,14,292,455,447,389,323,478,MIL
201572,Brook Lopez,Brook,1610612749,MIL,31.0,81,60,21,0.741,28.7,113.9,114.9,114.9,102.8,103.4,103.4,11.1,11.5,11.5,0.055,1.2,9.6,0.014,0.135,0.079,8.0,8.0,0.571,0.597,0.165,0.168,105.54,104.79,87.33,104.79,0.088,5069,355,786,4.4,9.7,0.452,22,1,202,38,98,38,32,32,68,82,82,27,18,18,458,363,433,431,225,260,141,142,89,93,311,320,85,115,115,244,96,83,128,128,222,MIL
1628391,D.J. Wilson,D.J.,1610612749,MIL,23.0,48,37,11,0.771,18.4,107.8,107.0,107.0,102.5,102.2,102.2,5.3,4.9,4.9,0.08,1.63,14.6,0.047,0.174,0.112,9.0,9.0,0.506,0.515,0.141,0.145,104.98,105.55,87.96,105.55,0.075,1933,104,251,2.2,5.2,0.414,305,139,111,23,280,213,252,252,58,62,62,93,94,94,365,254,279,174,117,134,212,215,282,370,417,419,111,86,86,335,308,306,323,302,351,MIL
1628978,Donte DiVincenzo,Donte,1610612749,MIL,22.0,27,20,7,0.741,15.2,111.1,111.0,111.0,99.6,98.4,98.4,11.4,12.6,12.6,0.102,1.63,17.3,0.036,0.099,0.069,10.6,10.6,0.492,0.507,0.145,0.148,106.06,106.79,88.99,106.79,0.062,911,50,124,1.9,4.6,0.403,396,294,85,38,334,87,104,104,36,35,35,23,16,16,289,251,220,217,363,306,340,343,344,387,403,409,64,51,51,405,384,378,359,336,393,MIL
202339,Eric Bledsoe,Eric,1610612749,MIL,29.0,78,59,19,0.756,29.1,114.1,115.3,115.3,103.1,104.2,104.2,11.0,11.1,11.1,0.26,2.61,25.8,0.035,0.108,0.074,9.9,9.9,0.548,0.577,0.225,0.229,105.58,104.43,87.03,104.43,0.125,4948,470,971,6.0,12.4,0.484,68,2,183,27,94,36,27,27,75,102,102,28,20,20,55,80,73,223,324,282,293,291,153,150,104,109,82,136,136,75,51,55,61,71,147,MIL
101141,Ersan Ilyasova,Ersan,1610612749,MIL,32.0,67,49,18,0.731,18.4,111.0,111.2,111.2,102.3,101.5,101.5,8.7,9.7,9.7,0.056,1.08,10.1,0.071,0.151,0.112,9.3,9.3,0.514,0.548,0.151,0.155,104.68,105.02,87.52,105.02,0.071,2683,167,381,2.5,5.7,0.438,179,30,168,41,279,88,91,91,57,51,51,39,31,31,454,395,427,114,173,137,241,243,256,260,369,376,121,101,101,357,251,240,288,277,267,MIL
201588,George Hill,George,1610612749,MIL,33.0,60,39,21,0.65,21.7,108.7,108.9,108.9,103.0,103.3,103.3,5.7,5.6,5.6,0.146,2.65,22.7,0.028,0.075,0.052,8.6,8.5,0.516,0.554,0.147,0.152,102.17,101.93,84.94,101.93,0.079,2760,170,376,2.8,6.3,0.452,232,118,202,101,219,173,179,179,74,79,79,86,82,82,188,73,115,267,460,421,184,180,249,239,395,385,271,285,285,301,247,245,240,253,220,MIL
203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,24.0,72,56,16,0.778,32.8,113.3,114.3,114.3,101.6,101.8,101.8,11.8,12.5,12.5,0.294,1.58,19.0,0.066,0.273,0.176,12.0,12.0,0.599,0.644,0.314,0.322,105.87,105.27,87.73,105.27,0.218,5174,721,1247,10.0,17.3,0.578,135,4,156,21,42,46,36,36,45,58,58,21,17,17,34,267,180,120,14,29,419,422,48,29,9,9,70,93,93,7,4,21,3,21,43,MIL
203477,Isaiah Canaan,Isaiah,1610612749,MIL,28.0,30,10,20,0.333,20.9,102.4,102.5,102.5,115.2,114.9,114.9,-12.8,-12.3,-12.3,0.194,2.4,28.7,0.01,0.086,0.047,11.9,11.9,0.494,0.518,0.147,0.15,99.64,99.68,83.07,99.68,0.057,1298,64,164,2.1,5.5,0.39,385,400,195,422,232,416,406,406,497,495,495,486,481,481,121,99,50,481,425,457,415,416,337,359,396,400,461,440,440,420,365,351,328,288,427,MIL
1628537,Jaylen Morris,Jaylen,1610612749,MIL,23.0,4,4,0,1.0,7.1,109.3,109.2,109.2,89.5,86.8,86.8,19.8,22.5,22.5,0.174,4.0,25.0,0.0,0.147,0.068,6.3,6.3,0.45,0.46,0.15,0.15,110.16,111.95,93.29,111.95,0.109,65,4,10,1.0,2.5,0.4,493,459,1,1,473,152,171,171,11,10,10,9,9,9,151,14,80,505,187,315,59,62,443,458,373,395,10,7,7,138,490,494,458,462,403,MIL
