season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2018-19,203115,Will Barton,Will,1610612743,DEN,Denver Nuggets,21801228,2019-04-10T00:00:00,DEN vs. MIN,W,32.9,108.0,105.8,105.8,92.2,92.8,92.8,15.8,13.0,13.0,0.167,4.0,25.0,0.032,0.195,0.125,6.3,6.3,0.45,0.46,0.158,0.161,100.02,100.72,83.93,100.72,0.126,69,4,10,4.0,10.0,0.4,1,1,1,1,4778,12380,13886,13886,4774,4903,4903,6442,7337,7344,8601,1175,5882,10848,6276,6104,11360,11572,15433,16883,15962,16180,16559,15118,15119,8327,9407,8165,9407,8165,14646,1,32:53,2018,2019
2018-19,203914,Gary Harris,Gary,1610612743,DEN,Denver Nuggets,21801228,2019-04-10T00:00:00,DEN vs. MIN,W,38.9,100.5,98.8,98.8,93.2,92.5,92.5,7.4,6.3,6.3,0.037,0.33,5.9,0.047,0.023,0.034,17.6,17.4,0.455,0.53,0.176,0.183,98.16,99.37,82.81,99.37,0.046,81,5,11,5.0,11.0,0.455,1,1,1,1,821,16788,17833,17833,5154,4807,4807,9466,9902,9902,19088,13041,18549,8433,22570,20632,21288,21311,15282,13354,13536,13318,19387,17304,17304,18608,6938,6910,6938,6910,12408,1,38:53,2018,2019
2018-19,1628470,Torrey Craig,Torrey,1610612743,DEN,Denver Nuggets,21801228,2019-04-10T00:00:00,DEN vs. MIN,W,12.6,83.8,83.3,83.3,124.0,120.0,120.0,-40.2,-36.7,-36.7,0.143,0.0,33.3,0.067,0.0,0.038,0.0,0.0,1.5,1.064,0.074,0.07,91.34,93.09,77.57,93.09,0.053,24,1,1,1.0,1.0,1.0,1,1,1,1,21418,23013,22984,22984,21277,19439,19439,23912,23444,23441,10221,13613,2804,5836,22618,19997,1,1,1,469,24153,24452,24837,24186,24186,17750,19280,23689,19280,23689,1,1,12:38,2018,2019
2018-19,1628420,Monté Morris,Monté,1610612743,DEN,Denver Nuggets,21801228,2019-04-10T00:00:00,DEN vs. MIN,W,21.1,90.3,87.8,87.8,113.2,112.2,112.2,-22.9,-24.4,-24.4,0.25,0.0,27.3,0.0,0.1,0.043,0.0,0.0,0.438,0.438,0.167,0.171,91.51,93.2,77.66,93.2,0.093,41,3,8,3.0,8.0,0.375,1,1,1,1,15240,21208,21940,21940,16220,15406,15406,20899,21208,21208,4527,13613,5250,13019,14945,19326,1,1,15855,17598,14552,14884,24784,24114,24114,12538,12305,11313,12305,11313,16046,1,21:07,2018,2019
2018-19,200794,Paul Millsap,Paul,1610612743,DEN,Denver Nuggets,21801228,2019-04-10T00:00:00,DEN vs. MIN,W,32.4,109.6,109.0,109.0,83.0,82.4,82.4,26.6,26.6,26.6,0.115,1.5,23.1,0.03,0.179,0.111,15.4,15.5,0.571,0.571,0.132,0.132,99.24,99.95,83.29,99.95,0.093,67,3,7,3.0,7.0,0.429,1,1,1,1,5150,11422,12024,12024,2276,2169,2169,3490,3484,3484,12566,6505,7396,11295,7356,7599,19772,20025,9688,11536,19379,19743,17846,16417,16420,12561,12305,13029,12305,13029,13456,1,32:25,2018,2019
2018-19,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,21801228,2019-04-10T00:00:00,DEN vs. MIN,W,34.6,113.9,109.9,109.9,90.9,89.9,89.9,23.0,20.0,20.0,0.292,3.5,30.4,0.059,0.146,0.107,8.7,8.8,0.625,0.618,0.195,0.201,94.85,97.16,80.96,97.16,0.175,71,6,12,6.0,12.0,0.5,1,1,1,1,3404,8927,11441,11441,4321,3943,3943,4322,5025,5025,3476,1913,4226,6701,10162,8325,13848,14037,7436,9293,10996,10964,22955,20441,20441,3796,4937,5764,4937,5764,8362,1,34:35,2018,2019
2018-19,1627736,Malik Beasley,Malik,1610612743,DEN,Denver Nuggets,21801228,2019-04-10T00:00:00,DEN vs. MIN,W,16.5,97.2,93.8,93.8,121.1,121.9,121.9,-24.0,-28.1,-28.1,0.0,0.0,0.0,0.0,0.125,0.059,0.0,0.0,0.35,0.35,0.278,0.287,91.57,92.9,77.42,92.9,0.031,32,3,10,3.0,10.0,0.3,1,1,1,1,18880,18528,19920,19920,20169,20358,20358,21171,22036,22036,19301,13613,19301,13019,12057,16128,1,1,18806,20195,3208,3187,24760,24311,24320,20085,12305,8165,12305,8165,19208,1,16:32,2018,2019
2018-19,203999,Nikola Jokić,Nikola,1610612743,DEN,Denver Nuggets,21801228,2019-04-10T00:00:00,DEN vs. MIN,W,36.6,112.6,112.0,112.0,91.3,90.7,90.7,21.3,21.3,21.3,0.1,0.5,6.1,0.083,0.25,0.175,12.1,12.2,0.519,0.539,0.365,0.369,97.78,98.41,82.0,98.41,0.187,75,13,26,13.0,26.0,0.5,1,1,1,1,1960,9669,10183,10183,4475,4201,4201,4813,4713,4714,13566,11842,18537,4376,3103,2652,17178,17270,11682,12961,533,627,19916,18761,18762,3032,193,170,193,170,8362,1,36:35,2018,2019
2018-19,203486,Mason Plumlee,Mason,1610612743,DEN,Denver Nuggets,21801228,2019-04-10T00:00:00,DEN vs. MIN,W,14.4,81.1,80.8,80.8,132.4,128.6,128.6,-51.2,-47.8,-47.8,0.286,0.0,50.0,0.111,0.286,0.188,0.0,0.0,0.5,0.5,0.067,0.067,88.67,90.21,75.17,90.21,0.163,26,1,2,1.0,2.0,0.5,1,1,1,1,20382,23550,23495,23495,23515,22591,22591,24748,24505,24505,3535,13613,518,2745,2100,2052,1,1,11694,14624,24457,24565,25457,25379,25379,4655,19280,22125,19280,22125,8362,1,14:22,2018,2019
2018-19,1627736,Malik Beasley,Malik,1610612743,DEN,Denver Nuggets,21801217,2019-04-09T00:00:00,DEN @ UTA,L,31.3,117.6,123.1,123.1,123.0,118.8,118.8,-5.4,4.2,4.2,0.05,1.0,6.3,0.0,0.0,0.0,6.3,6.1,0.885,0.873,0.214,0.219,103.19,102.64,85.53,102.64,0.15,65,9,13,9.0,13.0,0.692,1,13078,13078,13078,6088,7042,4698,4698,20911,19020,19020,14971,10745,10745,18026,7758,18336,13019,22618,23475,11360,11411,1832,1927,8627,8882,11428,11975,11977,5804,1509,4771,1509,4771,2922,1,31:20,2018,2019
