season,team,team_id,sos_v0,win_pct
2019-20,ATL,1610612737,0.09191845649799783,0.299
2019-20,BOS,1610612738,-0.2649051490514905,0.667
2019-20,CLE,1610612739,0.23714821763602256,0.292
2019-20,NOP,1610612740,0.9420731707317073,0.417
2019-20,CHI,1610612741,-0.08949343339587243,0.338
2019-20,DAL,1610612742,0.0640650406504065,0.573
2019-20,DEN,1610612743,0.06732375542933516,0.63
2019-20,GSW,1610612744,-0.1827392120075047,0.231
2019-20,HOU,1610612745,0.2588075880758807,0.611
2019-20,LAC,1610612746,0.3096205962059621,0.681
2019-20,LAL,1610612747,0.6353486774304363,0.732
2019-20,MIA,1610612748,-0.049114600735048475,0.603
2019-20,MIL,1610612749,-0.6719011025726696,0.767
2019-20,MIN,1610612750,0.6770198170731707,0.297
2019-20,BKN,1610612751,-0.17987804878048777,0.486
2019-20,NYK,1610612752,-0.06522542498152256,0.318
2019-20,ORL,1610612753,0.26428332776478447,0.452
2019-20,IND,1610612754,-0.32091546942866683,0.616
2019-20,PHI,1610612755,-0.1232876712328767,0.589
2019-20,PHX,1610612756,1.0325760106916138,0.466
2019-20,POR,1610612757,0.17831245880026367,0.473
2019-20,SAC,1610612758,0.3880420054200542,0.431
2019-20,SAS,1610612759,0.13758158708347645,0.451
2019-20,OKC,1610612760,0.3172425474254743,0.611
2019-20,TOR,1610612761,-0.21341463414634143,0.736
2019-20,UTA,1610612762,0.46561653116531165,0.611
2019-20,MEM,1610612763,0.14333444704310055,0.466
2019-20,WAS,1610612764,-0.4375,0.347
2019-20,DET,1610612765,-0.6986326681448632,0.303
2019-20,CHA,1610612766,-0.14502814258911817,0.354
