player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
203952,Andrew Wiggins,Andrew,1610612750,MIN,24.0,73,31,42,0.425,2542.713333333333,498,1209,0.412,118,348,0.339,207,296,0.699,83,269,352,184,138,70,48,88,153,228,1321,-66,2235.4,3,0,2211.0,124,187,465,354,30,44,24,364,79,68,233,48,38,349,85,101,97,109,60,77,69,518,402,53,47,387,63,131,38,55,MIN
201229,Anthony Tolliver,Anthony,1610612750,MIN,34.0,65,27,38,0.415,1079.3416666666667,99,259,0.382,81,215,0.377,47,60,0.783,15,162,177,46,36,17,21,7,91,54,326,-66,685.4,0,0,706.0,196,229,426,366,263,312,301,439,131,142,106,272,280,206,357,226,255,327,303,330,200,156,254,292,291,387,305,261,38,296,MIN
203710,C.J. Williams,C.J.,1610612750,MIN,29.0,15,4,11,0.267,128.16666666666666,17,35,0.486,5,16,0.313,0,1,0.0,1,7,8,12,5,6,0,1,16,3,39,-49,79.6,0,0,76.0,441,459,111,459,448,442,453,142,387,395,329,497,498,497,482,473,478,431,452,416,473,39,91,473,451,353,455,261,38,456,MIN
1629244,Cam Reynolds,Cam,1610612750,MIN,24.0,19,6,13,0.316,259.4483333333333,33,78,0.423,21,51,0.412,8,9,0.889,4,27,31,13,5,6,2,3,26,8,95,-26,170.7,0,0,176.0,424,450,129,440,409,413,408,317,300,318,44,429,443,30,442,422,430,423,452,416,424,91,113,441,409,317,418,261,38,414,MIN
203967,Dario Šarić,Dario,1610612750,MIN,25.0,81,39,42,0.481,2022.4116666666664,304,696,0.437,118,323,0.365,132,150,0.88,126,331,457,127,97,45,9,40,182,157,858,-67,1661.9,3,0,1668.0,22,118,465,283,101,114,110,272,79,81,142,113,132,41,45,62,59,162,122,170,310,424,459,113,113,390,130,131,38,117,MIN
201565,Derrick Rose,Derrick,1610612750,MIN,30.0,51,24,27,0.471,1392.1616666666666,363,753,0.482,54,146,0.37,137,160,0.856,33,107,140,220,82,31,12,52,57,121,917,36,1462.0,1,0,1417.0,284,262,271,302,202,88,87,151,198,216,126,105,120,67,248,301,294,87,153,244,277,471,184,154,99,149,154,189,38,154,MIN
203476,Gorgui Dieng,Gorgui,1610612750,MIN,29.0,76,33,43,0.434,1031.2216666666666,189,377,0.501,19,56,0.339,88,106,0.83,81,230,311,72,57,48,41,21,134,104,485,-117,1176.2,2,0,1065.0,88,169,474,348,273,218,244,106,307,313,232,175,186,110,91,132,126,268,229,156,84,305,362,185,229,444,205,159,38,217,MIN
1629123,Jared Terrell,Jared,1610612750,MIN,24.0,14,4,10,0.286,110.92166666666668,12,39,0.308,4,17,0.235,3,6,0.5,1,5,6,12,10,3,2,2,16,3,31,-27,61.2,0,0,63.0,448,459,102,449,456,457,447,493,396,391,411,467,457,471,482,480,485,431,424,447,424,74,91,473,461,319,464,261,38,463,MIN
201952,Jeff Teague,Jeff,1610612750,MIN,31.0,42,23,19,0.548,1264.035,176,416,0.423,35,105,0.333,123,153,0.804,16,90,106,343,97,43,18,31,90,121,510,0,1237.7,11,0,1116.0,341,272,183,211,225,241,229,317,256,254,248,122,128,163,343,325,331,36,122,181,222,369,249,154,215,226,194,64,38,203,MIN
201573,Jerryd Bayless,Jerryd,1610612750,MIN,30.0,34,15,19,0.441,656.9966666666667,82,230,0.357,29,98,0.296,16,28,0.571,11,51,62,119,32,18,2,8,56,26,209,-161,489.9,2,0,459.0,372,352,183,344,337,337,315,462,275,265,356,390,373,456,380,378,385,179,325,321,424,172,181,377,342,468,340,159,38,342,MIN
