player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
203952,Andrew Wiggins,Andrew,1610612750,MIN,24.0,73,31,42,0.425,2542.713333333333,172,121,137,540,812,807,714,2586,48,88,153,228,2235.4,124,187,465,354,30,57,74,71,58,482,527,497,503,69,518,402,53,63,MIN
201229,Anthony Tolliver,Anthony,1610612750,MIN,34.0,65,27,38,0.415,1079.3416666666667,53,32,45,28,307,340,249,1050,21,7,91,54,685.4,196,229,426,366,263,281,308,263,419,239,295,226,265,200,156,254,292,305,MIN
203710,C.J. Williams,C.J.,1610612750,MIN,29.0,15,4,11,0.267,128.16666666666666,6,3,4,14,27,47,27,132,0,1,16,3,79.6,441,459,111,459,448,445,459,448,449,63,97,70,84,473,39,91,473,455,MIN
1629244,Cam Reynolds,Cam,1610612750,MIN,24.0,19,6,13,0.316,259.4483333333333,20,6,7,16,71,86,62,244,2,3,26,8,170.7,424,450,129,440,409,378,435,428,444,102,130,111,120,424,91,113,441,418,MIN
203967,Dario Šarić,Dario,1610612750,MIN,25.0,81,39,42,0.481,2022.4116666666664,115,136,89,324,685,560,583,2074,9,40,182,157,1661.9,22,118,465,283,101,132,58,142,131,433,434,433,441,310,424,459,113,130,MIN
201565,Derrick Rose,Derrick,1610612750,MIN,30.0,51,24,27,0.471,1392.1616666666666,110,68,107,424,437,525,357,1356,12,52,57,121,1462.0,284,262,271,301,202,141,189,106,92,305,412,307,318,277,471,184,154,154,MIN
203476,Gorgui Dieng,Gorgui,1610612750,MIN,29.0,76,33,43,0.434,1031.2216666666666,63,77,24,192,309,283,279,992,41,21,134,104,1176.2,88,169,474,348,273,252,161,332,230,242,256,252,252,84,305,362,185,205,MIN
1629123,Jared Terrell,Jared,1610612750,MIN,24.0,14,4,10,0.286,110.92166666666668,3,7,1,6,38,40,26,108,2,2,16,3,61.2,448,459,102,449,456,467,427,479,478,72,86,68,72,424,74,91,473,464,MIN
201952,Jeff Teague,Jeff,1610612750,MIN,31.0,42,23,19,0.548,1264.035,82,26,80,238,478,410,383,1246,18,31,90,121,1237.7,341,272,183,210,225,210,330,156,186,332,344,319,301,222,369,249,154,194,MIN
201573,Jerryd Bayless,Jerryd,1610612750,MIN,30.0,34,15,19,0.441,656.9966666666667,30,11,19,56,200,199,160,654,2,8,56,26,489.9,372,352,183,344,337,345,402,357,378,185,205,183,193,424,172,181,377,340,MIN
1629006,Josh Okogie,Josh,1610612750,MIN,20.0,74,32,42,0.432,1757.17,120,60,119,224,547,504,522,1860,33,33,166,166,1268.1,112,179,465,349,146,120,214,89,198,366,400,406,401,119,387,423,102,187,MIN
1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,23.0,77,34,43,0.442,2544.66,282,350,55,930,830,799,711,2596,125,77,292,446,3749.3,74,165,474,340,29,8,2,230,11,492,524,496,506,9,514,530,6,6,MIN
1628966,Keita Bates-Diop,Keita,1610612750,MIN,23.0,30,10,20,0.333,503.37666666666667,37,18,31,86,135,157,125,548,14,7,29,17,358.1,385,400,195,422,360,326,366,305,338,151,182,158,177,253,156,123,404,374,MIN
2736,Luol Deng,Luol,1610612750,MIN,34.0,22,11,11,0.5,392.225,31,23,26,76,107,108,96,356,8,7,24,25,326.6,411,394,111,251,384,341,343,321,353,136,145,137,142,319,156,108,380,377,MIN
1628249,Mitchell Creek,Mitchell,1610612750,MIN,27.0,5,1,4,0.2,47.15,6,2,6,16,10,25,6,56,0,2,3,3,49.4,488,499,59,496,484,445,470,433,444,42,62,31,46,473,74,34,473,472,MIN
203496,Robert Covington,Robert,1610612750,MIN,28.0,35,20,15,0.571,1202.6016666666667,98,68,106,114,378,317,319,1120,47,9,126,80,1081.6,370,294,145,192,242,163,189,109,303,275,280,280,280,70,188,343,227,217,MIN
201959,Taj Gibson,Taj,1610612750,MIN,34.0,70,32,38,0.457,1686.35,132,198,70,528,540,540,525,1740,39,54,186,156,1631.6,148,179,426,318,156,103,27,174,61,361,423,409,383,92,477,465,116,133,MIN
1626145,Tyus Jones,Tyus,1610612750,MIN,23.0,68,29,39,0.426,1560.4233333333334,90,34,59,224,438,445,446,1632,5,21,78,76,1330.3,165,209,438,353,175,180,297,218,198,306,367,355,366,369,305,224,236,172,MIN
