season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2022-23,1610612745,22200005,2022-10-19,HOU,ATL,ATL,1610612737,1,107,117,L,-10
2022-23,1610612745,22200024,2022-10-21,MEM,HOU,MEM,1610612763,2,122,129,L,-7
2022-23,1610612745,22200033,2022-10-22,HOU,MIL,MIL,1610612749,3,105,125,L,-20
2022-23,1610612745,22200048,2022-10-24,UTA,HOU,UTA,1610612762,4,114,108,W,6
2022-23,1610612745,22200063,2022-10-26,HOU,UTA,UTA,1610612762,5,101,109,L,-8
2022-23,1610612745,22200080,2022-10-28,HOU,POR,POR,1610612757,6,111,125,L,-14
2022-23,1610612745,22200094,2022-10-30,HOU,PHX,PHX,1610612756,7,109,124,L,-15
2022-23,1610612745,22200102,2022-10-31,HOU,LAC,LAC,1610612746,8,93,95,L,-2
2022-23,1610612745,22200112,2022-11-02,LAC,HOU,LAC,1610612746,9,101,109,L,-8
2022-23,1610612745,22200137,2022-11-05,HOU,MIN,MIN,1610612750,10,117,129,L,-12
2022-23,1610612745,22200145,2022-11-07,HOU,ORL,ORL,1610612753,11,134,127,W,7
2022-23,1610612745,22200165,2022-11-09,HOU,TOR,TOR,1610612761,12,109,116,L,-7
2022-23,1610612745,22200191,2022-11-12,HOU,NOP,NOP,1610612740,13,106,119,L,-13
2022-23,1610612745,22200203,2022-11-14,LAC,HOU,LAC,1610612746,14,106,122,L,-16
2022-23,1610612745,22200218,2022-11-16,HOU,DAL,DAL,1610612742,15,101,92,W,9
2022-23,1610612745,22200228,2022-11-18,IND,HOU,IND,1610612754,16,91,99,L,-8
2022-23,1610612745,22200245,2022-11-20,GSW,HOU,GSW,1610612744,17,120,127,L,-7
2022-23,1610612745,22200278,2022-11-25,ATL,HOU,ATL,1610612737,18,128,122,W,6
2022-23,1610612745,22200287,2022-11-26,OKC,HOU,OKC,1610612760,19,118,105,W,13
2022-23,1610612745,22200305,2022-11-28,HOU,DEN,DEN,1610612743,20,113,129,L,-16
2022-23,1610612745,22200320,2022-11-30,HOU,DEN,DEN,1610612743,21,100,120,L,-20
2022-23,1610612745,22200334,2022-12-02,HOU,PHX,PHX,1610612756,22,122,121,W,1
