close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
203967,Dario Šarić,1610612755,PHI,F,24.0,10,10,1.0,81,156,0.519,0.459,0.06
203954,Joel Embiid,1610612755,PHI,C,24.0,8,8,1.0,43,131,0.328,0.459,-0.131
1627732,Ben Simmons,1610612755,PHI,G-F,21.0,10,10,1.0,47,108,0.435,0.439,-0.004
101141,Ersan Ilyasova,1610612755,PHI,F,31.0,10,10,1.0,36,105,0.343,0.45,-0.107
203496,Robert Covington,1610612755,PHI,F,27.0,10,10,1.0,51,100,0.51,0.445,0.065
200755,JJ Redick,1610612755,PHI,G-F,34.0,10,10,1.0,45,98,0.459,0.427,0.032
201158,Marco Belinelli,1610612755,PHI,G-F,32.0,10,10,1.0,40,90,0.444,0.439,0.005
204456,T.J. McConnell,1610612755,PHI,G,26.0,9,9,1.0,16,38,0.421,0.44,-0.019
101161,Amir Johnson,1610612755,PHI,C-F,31.0,8,8,1.0,15,33,0.455,0.456,-0.002
1626147,Justin Anderson,1610612755,PHI,G-F,24.0,4,4,1.0,6,14,0.429,0.46,-0.031
1628365,Markelle Fultz,1610612755,PHI,G,20.0,3,3,1.0,5,11,0.455,0.454,0.001
1626158,Richaun Holmes,1610612755,PHI,F-C,24.0,3,3,1.0,3,6,0.5,0.469,0.031
1627788,Furkan Korkmaz,1610612755,PHI,G-F,20.0,1,1,1.0,1,1,1.0,0.414,0.586
