close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
202397,Ish Smith,1610612755,PHI,G,27.0,73,72,0.518,2.3,5.79,0.397,0.375,0.022
203924,Jerami Grant,1610612755,PHI,F,22.0,77,77,0.481,1.87,5.19,0.36,0.369,-0.009
203496,Robert Covington,1610612755,PHI,F,25.0,67,63,0.5,1.63,4.69,0.347,0.371,-0.023
1626143,Jahlil Okafor,1610612755,PHI,C,20.0,53,50,0.324,1.87,4.49,0.416,0.388,0.028
203138,Hollis Thompson,1610612755,PHI,G-F,25.0,77,75,0.508,1.6,4.34,0.368,0.365,0.003
203457,Nerlens Noel,1610612755,PHI,F-C,22.0,67,65,0.329,1.67,4.09,0.409,0.375,0.034
203917,Nik Stauskas,1610612755,PHI,G,22.0,72,69,0.5,1.54,3.94,0.391,0.369,0.022
203477,Isaiah Canaan,1610612755,PHI,G,25.0,76,74,0.549,1.33,3.68,0.361,0.367,-0.006
204456,T.J. McConnell,1610612755,PHI,G,24.0,79,76,0.543,1.3,3.43,0.38,0.367,0.013
201171,Carl Landry,1610612755,PHI,F,32.0,34,29,0.377,1.35,2.65,0.511,0.364,0.147
203088,Kendall Marshall,1610612755,PHI,G,24.0,24,21,0.567,1.08,2.46,0.441,0.368,0.072
1626158,Richaun Holmes,1610612755,PHI,F,22.0,50,43,0.358,0.8,2.12,0.377,0.373,0.004
1626174,Christian Wood,1610612755,PHI,F,20.0,15,12,0.375,0.73,1.8,0.407,0.38,0.027
1882,Elton Brand,1610612755,PHI,F,37.0,16,11,0.232,0.5,1.38,0.364,0.39,-0.026
