group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,1628382,Justin Jackson,Justin,1610612749,MIL,26.0,7,2,5,0.286,1.8,107.8,100.0,100.0,105.6,103.4,103.4,2.1,-3.4,-3.4,0.0,0.0,0.0,0.0,0.143,0.069,0.0,0.0,0.75,0.75,0.125,0.139,107.72,113.01,94.17,113.01,0.124,30,2,4,0.3,0.6,0.5,299,318,171,364,333,239,261,261,145,177,177,187,225,225,291,219,291,263,155,240,1,1,53,70,253,244,102,119,119,123,245,269,216,252,117,MIL
Players,203114,Khris Middleton,Khris,1610612749,MIL,29.0,24,12,12,0.5,3.6,109.9,107.9,107.9,107.9,104.7,104.7,2.0,3.2,3.2,0.143,0.58,9.6,0.0,0.192,0.104,16.4,16.7,0.466,0.578,0.314,0.323,102.4,104.89,87.4,104.89,0.129,189,17,44,0.7,1.8,0.386,95,93,349,176,85,215,196,196,169,192,192,190,176,176,126,187,223,263,85,125,389,393,238,185,42,44,236,259,259,108,47,41,70,52,244,MIL
Players,201572,Brook Lopez,Brook,1610612749,MIL,33.0,23,10,13,0.435,2.7,107.4,104.3,104.3,120.0,117.4,117.4,-12.6,-13.1,-13.1,0.064,1.0,15.0,0.065,0.114,0.091,15.0,15.2,0.458,0.509,0.108,0.113,102.95,105.62,88.02,105.62,0.051,140,5,12,0.2,0.5,0.417,104,137,369,261,212,242,221,221,309,342,342,310,315,315,234,125,148,105,221,163,382,383,244,254,292,302,215,242,242,288,174,165,267,266,215,MIL
Players,1629091,Elijah Bryant,Elijah,1610612749,MIL,26.0,1,0,1,0.0,0.1,0.0,0.0,0.0,113.6,100.0,100.0,-113.6,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.56,485.39,404.49,485.39,0.0,1,0,0,0.0,0.0,0.0,406,405,25,405,446,430,430,430,247,140,140,432,431,431,291,219,291,263,360,374,1,1,355,368,409,409,5,7,7,347,355,401,355,401,355,MIL
Players,1630241,Sam Merrill,Sam,1610612749,MIL,25.0,1,0,1,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,106.05,107.66,89.72,107.66,0.2,4,0,1,0.0,1.0,0.0,406,405,25,405,336,430,430,430,1,1,1,203,194,194,291,219,291,263,360,374,1,1,355,368,72,82,131,195,195,42,355,356,355,131,355,MIL
Players,1628978,Donte DiVincenzo,Donte,1610612749,MIL,24.0,22,12,10,0.545,3.1,110.9,107.8,107.8,109.1,102.6,102.6,1.8,5.2,5.2,0.063,1.0,17.6,0.026,0.139,0.084,17.6,18.2,0.5,0.618,0.081,0.083,102.81,107.44,89.54,107.44,0.065,153,3,7,0.1,0.3,0.429,121,93,302,148,162,207,198,198,181,174,174,194,162,162,235,125,112,196,171,186,398,400,179,141,358,369,224,206,206,245,213,217,314,341,206,MIL
Players,1629603,Mamadi Diakite,Mamadi,1610612749,MIL,24.0,2,0,2,0.0,1.4,33.3,28.6,28.6,52.4,50.0,50.0,-19.0,-21.4,-21.4,0.0,0.0,0.0,0.0,0.4,0.222,0.0,0.0,1.0,1.0,0.143,0.167,112.95,124.21,103.51,124.21,-1.5,7,1,1,0.5,0.5,1.0,386,405,79,405,367,429,428,428,12,13,13,340,356,356,291,219,291,263,8,13,1,1,9,14,218,192,65,55,55,454,284,356,106,267,1,MIL
Players,1629670,Jordan Nwora,Jordan,1610612749,MIL,22.0,2,0,2,0.0,2.5,63.6,63.6,63.6,77.2,76.9,76.9,-13.5,-13.3,-13.3,0.333,1.0,25.0,0.0,0.167,0.083,25.0,25.0,0.0,0.0,0.273,0.273,113.35,113.53,94.61,113.53,-0.6,11,0,2,0.0,1.0,0.0,386,405,79,405,245,416,412,412,24,29,29,315,317,317,23,125,56,263,113,187,420,421,355,368,61,70,60,112,112,450,355,323,355,131,355,MIL
Players,1626171,Bobby Portis,Bobby,1610612749,MIL,26.0,5,1,4,0.2,1.7,80.0,75.0,75.0,135.4,130.0,130.0,-55.4,-55.0,-55.0,0.0,0.0,0.0,0.1,0.0,0.056,0.0,0.0,0.5,0.5,0.105,0.111,96.36,101.43,84.52,101.43,0.015,16,1,2,0.2,0.4,0.5,328,351,142,387,342,400,400,400,391,402,402,413,417,417,291,219,291,47,360,282,1,1,179,261,297,307,367,331,331,333,284,323,273,300,117,MIL
Players,1626192,Pat Connaughton,Pat,1610612749,MIL,28.0,21,9,12,0.429,2.8,115.5,106.7,106.7,103.7,101.4,101.4,11.8,5.3,5.3,0.056,0.0,9.5,0.034,0.11,0.076,0.0,0.0,0.719,0.724,0.128,0.138,104.77,110.11,91.75,110.11,0.128,134,8,16,0.4,0.8,0.5,133,152,349,265,196,152,207,207,135,165,165,117,161,161,245,219,224,175,231,219,1,1,73,83,248,247,165,154,154,110,112,131,165,191,117,MIL
