close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
203954,Joel Embiid,1610612755,PHI,C-F,27.0,51,51,0.774,340,689,0.493,0.545,-0.051
201980,Danny Green,1610612755,PHI,G,34.0,69,69,0.603,279,546,0.511,0.521,-0.01
202699,Tobias Harris,1610612755,PHI,F,28.0,62,62,0.683,263,513,0.513,0.524,-0.012
2730,Dwight Howard,1610612755,PHI,C-F,35.0,69,68,0.802,233,469,0.497,0.546,-0.049
1627732,Ben Simmons,1610612755,PHI,G-F,24.0,58,58,0.643,212,440,0.482,0.52,-0.038
1629680,Matisse Thybulle,1610612755,PHI,G-F,24.0,64,63,0.684,172,361,0.476,0.511,-0.034
1629003,Shake Milton,1610612755,PHI,G-F,24.0,63,61,0.624,157,305,0.515,0.512,0.003
203552,Seth Curry,1610612755,PHI,G,30.0,57,54,0.541,158,285,0.554,0.511,0.043
1627788,Furkan Korkmaz,1610612755,PHI,G-F,23.0,54,53,0.615,110,201,0.547,0.523,0.024
203118,Mike Scott,1610612755,PHI,F,32.0,49,45,0.646,105,192,0.547,0.526,0.021
1630178,Tyrese Maxey,1610612755,PHI,G,20.0,58,49,0.608,92,174,0.529,0.506,0.023
1629109,Gary Clark,1610612755,PHI,F,26.0,36,33,0.601,93,158,0.589,0.531,0.058
201588,George Hill,1610612755,PHI,G,35.0,29,28,0.527,64,125,0.512,0.512,0.0
1630198,Isaiah Joe,1610612755,PHI,G,21.0,34,31,0.551,51,81,0.63,0.506,0.123
1630222,Mason Jones,1610612755,PHI,G,22.0,28,24,0.636,39,70,0.557,0.515,0.042
1630194,Paul Reed,1610612755,PHI,F,22.0,21,17,0.647,25,55,0.455,0.547,-0.093
1629751,Dakota Mathias,1610612755,PHI,G,25.0,7,7,0.643,24,45,0.533,0.529,0.004
201229,Anthony Tolliver,1610612755,PHI,F,36.0,8,6,0.686,12,24,0.5,0.541,-0.041
1629738,Vincent Poirier,1610612755,PHI,C-F,27.0,8,7,0.792,7,19,0.368,0.461,-0.093
1629730,Rayjon Tucker,1610612755,PHI,G,23.0,10,5,0.375,5,9,0.556,0.514,0.042
1628390,Terrance Ferguson,1610612755,PHI,G,23.0,6,5,0.8,5,8,0.625,0.518,0.107
