TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK
1610612738,Boston Celtics,9,5,4,0.556,47.7,36.6,87.0,0.421,12.3,36.0,0.34,17.3,24.3,0.714,8.7,37.2,45.9,22.0,12.1,7.2,4.3,3.8,20.9,20.6,102.9,1.4,8,8,1,5,12,3,8,2,9,14,7,4,6,1,4,13,8,6,13,8,5,13,3,15,2,8
1610612751,Brooklyn Nets,5,1,4,0.2,45.5,43.6,88.4,0.494,8.5,25.4,0.336,20.3,26.4,0.77,13.1,37.2,50.3,25.6,15.6,7.4,5.7,2.7,23.0,21.6,116.1,10.4,11,11,1,11,16,16,13,14,1,1,5,11,15,8,16,12,15,12,3,10,11,16,13,11,14,14
1610612743,Denver Nuggets,14,7,7,0.5,51.3,41.4,92.4,0.449,8.9,26.9,0.331,19.6,25.8,0.759,12.1,36.0,48.1,20.8,10.0,5.6,4.9,4.8,22.8,22.1,111.3,-1.9,5,5,13,7,2,11,15,11,2,2,4,9,11,4,14,9,12,4,15,2,9,8,10,9,12,6
1610612765,Detroit Pistons,4,0,4,0.0,47.4,43.5,85.2,0.51,12.3,33.3,0.37,21.0,27.7,0.759,9.6,43.0,52.6,28.1,14.3,5.7,8.6,4.0,19.8,24.0,120.2,23.5,15,15,1,15,14,15,2,16,11,9,13,13,16,6,7,16,16,15,7,3,16,12,1,3,15,16
1610612744,Golden State Warriors,22,14,8,0.636,48.6,38.5,86.4,0.446,13.1,36.4,0.361,21.0,26.0,0.81,10.2,30.9,41.1,22.6,14.7,7.8,3.9,5.7,22.4,23.3,111.2,-3.4,2,2,14,3,9,7,5,8,15,15,10,14,12,14,10,2,2,8,5,11,4,2,8,4,11,3
1610612745,Houston Rockets,11,6,5,0.545,49.3,38.7,88.2,0.439,10.7,35.0,0.307,19.1,25.2,0.761,11.3,32.6,43.8,24.7,14.7,8.3,4.7,5.2,21.9,22.0,107.2,-3.2,7,7,10,6,7,8,10,6,6,12,1,8,9,7,13,3,3,11,6,14,8,6,6,10,6,4
1610612754,Indiana Pacers,4,0,4,0.0,50.1,37.1,83.6,0.444,12.3,30.8,0.398,17.2,22.7,0.759,7.8,42.0,49.9,21.1,16.7,5.7,3.1,3.7,20.4,20.9,103.7,7.8,15,15,1,15,3,4,1,7,10,5,14,3,3,4,2,15,14,5,1,4,1,14,2,13,3,11
1610612746,LA Clippers,6,2,4,0.333,46.7,43.4,86.5,0.502,12.5,31.3,0.399,21.7,25.1,0.865,10.0,34.7,44.7,30.3,13.9,6.8,7.3,3.2,25.1,24.3,121.1,9.6,10,10,1,10,15,14,6,15,12,6,15,16,8,16,8,5,5,16,9,6,15,15,16,1,16,13
1610612749,Milwaukee Bucks,15,10,5,0.667,47.8,35.9,88.4,0.406,12.1,35.5,0.341,18.3,22.8,0.802,8.4,35.9,44.2,22.2,11.9,6.9,4.6,6.3,22.9,21.4,102.1,-8.6,4,3,10,1,11,1,12,1,8,13,8,5,4,12,3,7,4,7,14,7,7,1,12,12,1,1
1610612760,Oklahoma City Thunder,5,1,4,0.2,47.6,39.5,88.3,0.447,12.7,31.3,0.405,18.5,23.4,0.788,10.5,34.5,45.0,17.3,14.3,7.9,5.8,5.4,23.2,24.0,110.1,5.8,11,11,1,11,13,9,11,10,14,7,16,6,5,10,11,4,7,1,8,12,12,5,14,2,8,10
1610612753,Orlando Magic,5,1,4,0.2,50.0,42.1,87.9,0.479,12.5,34.0,0.368,14.2,16.7,0.85,7.3,39.2,46.5,27.3,12.7,8.8,4.4,4.2,24.0,19.6,110.8,15.0,11,11,1,11,4,12,9,13,13,10,12,1,1,15,1,14,9,13,12,15,6,11,15,16,9,15
