team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612751,Brooklyn Nets,BKN,82,82,0.294,10.61,27.17,0.39,0.447,0.19,7.55,17.61,0.429,0.103,3.06,9.56,0.32
1610612749,Milwaukee Bucks,MIL,82,82,0.287,10.13,26.87,0.377,0.437,0.181,6.9,16.89,0.409,0.107,3.23,9.98,0.324
1610612755,Philadelphia 76ers,PHI,81,81,0.287,9.54,26.23,0.364,0.425,0.172,6.33,15.69,0.404,0.115,3.21,10.54,0.304
1610612759,San Antonio Spurs,SAS,82,82,0.288,10.21,25.79,0.396,0.456,0.181,7.1,16.27,0.436,0.106,3.11,9.52,0.327
1610612762,Utah Jazz,UTA,81,81,0.294,9.99,25.79,0.387,0.449,0.189,6.78,16.57,0.409,0.105,3.21,9.22,0.348
1610612757,Portland Trail Blazers,POR,82,82,0.285,9.52,25.6,0.372,0.425,0.191,6.79,17.16,0.396,0.094,2.73,8.44,0.324
1610612746,LA Clippers,LAC,82,82,0.275,9.33,25.12,0.371,0.434,0.171,6.17,15.57,0.396,0.105,3.16,9.55,0.331
1610612742,Dallas Mavericks,DAL,82,82,0.278,9.07,24.78,0.366,0.426,0.169,6.12,15.09,0.406,0.109,2.95,9.7,0.304
1610612744,Golden State Warriors,GSW,82,82,0.27,8.8,24.35,0.362,0.434,0.153,5.29,13.74,0.385,0.118,3.51,10.61,0.331
1610612753,Orlando Magic,ORL,80,80,0.273,9.23,23.85,0.387,0.446,0.174,6.39,15.25,0.419,0.098,2.84,8.6,0.33
1610612747,Los Angeles Lakers,LAL,82,82,0.254,8.46,23.54,0.36,0.421,0.157,5.56,14.56,0.382,0.097,2.9,8.98,0.323
1610612761,Toronto Raptors,TOR,82,82,0.258,8.68,23.05,0.377,0.428,0.169,6.3,15.16,0.416,0.088,2.38,7.89,0.301
1610612760,Oklahoma City Thunder,OKC,81,81,0.26,8.38,23.02,0.364,0.43,0.152,5.33,13.46,0.396,0.108,3.05,9.57,0.319
1610612741,Chicago Bulls,CHI,81,81,0.257,9.1,22.86,0.398,0.476,0.145,5.52,12.95,0.426,0.111,3.58,9.91,0.361
1610612766,Charlotte Hornets,CHA,82,82,0.252,8.17,22.43,0.364,0.426,0.151,5.41,13.43,0.403,0.101,2.76,9.0,0.306
1610612737,Atlanta Hawks,ATL,82,82,0.248,8.85,22.4,0.395,0.461,0.147,5.89,13.33,0.442,0.1,2.96,9.07,0.327
1610612758,Sacramento Kings,SAC,82,82,0.247,8.13,22.37,0.364,0.444,0.131,4.52,11.84,0.382,0.116,3.61,10.52,0.343
1610612748,Miami Heat,MIA,82,82,0.258,8.63,22.34,0.386,0.451,0.158,5.73,13.7,0.419,0.1,2.9,8.65,0.336
1610612739,Cleveland Cavaliers,CLE,82,82,0.256,8.84,22.07,0.401,0.472,0.154,5.71,13.28,0.43,0.102,3.13,8.79,0.356
1610612738,Boston Celtics,BOS,82,82,0.249,7.82,21.94,0.356,0.422,0.144,4.95,12.68,0.39,0.105,2.87,9.26,0.31
1610612740,New Orleans Pelicans,NOP,82,82,0.234,8.02,21.68,0.37,0.44,0.141,5.0,13.09,0.382,0.093,3.02,8.6,0.352
1610612765,Detroit Pistons,DET,82,82,0.254,8.34,21.55,0.387,0.447,0.164,5.78,13.91,0.415,0.09,2.56,7.63,0.335
1610612752,New York Knicks,NYK,81,81,0.24,7.74,21.41,0.362,0.424,0.143,5.07,12.79,0.397,0.096,2.67,8.62,0.309
1610612764,Washington Wizards,WAS,81,81,0.237,8.02,21.28,0.377,0.448,0.134,5.02,12.06,0.417,0.103,3.0,9.22,0.325
1610612743,Denver Nuggets,DEN,82,82,0.247,7.49,21.27,0.352,0.418,0.143,4.67,12.27,0.381,0.105,2.82,9.0,0.313
1610612750,Minnesota Timberwolves,MIN,82,82,0.233,7.7,20.98,0.367,0.437,0.141,4.76,12.72,0.374,0.092,2.94,8.26,0.356
1610612754,Indiana Pacers,IND,82,82,0.242,7.32,20.8,0.352,0.411,0.15,4.85,12.9,0.376,0.092,2.46,7.9,0.312
1610612745,Houston Rockets,HOU,82,82,0.238,7.22,20.6,0.351,0.414,0.138,4.59,11.93,0.384,0.1,2.63,8.67,0.304
1610612756,Phoenix Suns,PHX,82,82,0.232,7.78,20.46,0.38,0.451,0.139,4.87,12.27,0.397,0.093,2.91,8.2,0.356
1610612763,Memphis Grizzlies,MEM,82,82,0.245,7.38,20.45,0.361,0.423,0.151,4.82,12.57,0.383,0.095,2.56,7.88,0.325
