group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,202951,Jeremy Pargo,Jeremy,1610612744,GSW,34.0,1,0,1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,414,415,28,415,406,210,223,157,296,1,1,1,232,181,1,439,319,406,GSW
Players,203952,Andrew Wiggins,Andrew,1610612744,GSW,25.0,27,7,20,0.259,3.3,0.3,0.2,0.0,1.1,0.9,0.9,0.3,2.7,0.1,0.1,0.3,0.5,3.6,84,198,441,382,121,65,109,157,36,264,277,198,137,113,374,210,89,77,GSW
Players,201939,Stephen Curry,Stephen,1610612744,GSW,32.0,1,0,1,0.0,1.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,414,415,28,415,332,210,223,157,296,439,1,1,14,181,1,1,6,202,GSW
Players,1627814,Damion Lee,Damion,1610612744,GSW,27.0,18,6,12,0.333,3.5,0.1,0.0,0.0,0.3,1.2,1.1,0.9,3.4,0.0,0.2,0.6,0.4,2.9,178,210,341,331,94,163,223,157,176,367,345,412,59,181,413,413,100,127,GSW
Players,1628539,Mychal Mulder,Mychal,1610612744,GSW,26.0,2,1,1,0.5,2.7,0.5,0.0,1.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,383,358,28,177,211,19,223,3,296,1,1,1,232,181,1,1,6,121,GSW
Players,1627737,Marquese Chriss,Marquese,1610612744,GSW,22.0,12,2,10,0.167,2.5,0.0,0.2,0.0,0.3,0.9,0.9,0.8,2.8,0.3,0.2,0.3,0.1,2.7,232,321,297,405,231,210,139,157,176,289,292,395,117,11,413,267,298,141,GSW
Players,1629065,Ky Bowman,Ky,1610612744,GSW,23.0,11,1,10,0.091,1.4,0.0,0.2,0.0,0.2,1.3,0.4,0.5,0.9,0.0,0.0,0.5,0.0,0.4,245,358,297,413,360,210,134,157,244,395,120,278,372,181,1,404,319,388,GSW
Players,203110,Draymond Green,Draymond,1610612744,GSW,30.0,16,6,10,0.375,3.4,0.1,0.0,0.0,0.0,0.8,1.3,0.8,3.9,0.1,0.1,0.7,0.4,4.0,194,210,297,311,104,193,223,157,296,251,386,395,30,66,312,425,102,61,GSW
Players,1629672,Eric Paschall,Eric,1610612744,GSW,23.0,17,5,12,0.294,3.0,0.3,0.4,0.0,0.4,1.1,0.8,0.6,2.7,0.0,0.1,0.2,0.3,1.5,187,231,341,365,169,66,40,157,170,359,267,370,132,181,382,188,154,273,GSW
Players,1629308,Juan Toscano-Anderson,Juan,1610612744,GSW,27.0,2,1,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383,358,28,177,434,210,223,157,296,1,1,1,419,181,1,1,319,406,GSW
Players,1629673,Jordan Poole,Jordan,1610612744,GSW,21.0,9,1,8,0.111,1.1,0.0,0.0,0.0,0.0,0.9,0.7,0.1,0.9,0.0,0.1,0.4,0.0,0.0,272,358,254,411,389,210,223,157,296,276,205,134,375,181,374,343,319,406,GSW
Players,1629668,Zach Norvell Jr.,Zach,1610612744,GSW,22.0,1,0,1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414,415,28,415,438,210,223,157,296,1,1,1,419,181,1,1,319,406,GSW
