group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
Players,203952,Andrew Wiggins,Andrew,1610612744,GSW,25.0,27,7,20,0.259,3.3,0.8,1.8,0.458,0.2,0.7,0.278,0.7,0.9,0.76,0.1,0.4,0.6,0.3,0.2,0.0,0.1,0.1,0.3,0.5,2.5,-1.7,3.6,2,0,3.7,84,198,12,382,121,41,52,157,105,70,167,50,52,177,172,136,146,87,70,235,113,76,246,89,43,366,77,103,21,65
Players,1627814,Damion Lee,Damion,1610612744,GSW,27.0,18,6,12,0.333,3.5,0.4,1.2,0.318,0.1,0.8,0.143,0.6,0.7,0.833,0.2,0.6,0.8,0.3,0.2,0.1,0.0,0.2,0.6,0.4,1.4,-0.8,2.9,0,0,2.8,178,210,101,331,94,163,89,286,151,57,215,76,82,131,87,69,73,69,104,181,181,37,44,100,118,286,127,193,21,122
Players,203110,Draymond Green,Draymond,1610612744,GSW,30.0,16,6,10,0.375,3.4,0.1,0.4,0.167,0.1,0.1,0.5,0.8,0.9,0.857,0.1,0.9,1.0,0.8,0.1,0.1,0.1,0.1,0.7,0.4,0.9,-2.2,4.0,4,1,3.3,194,210,138,311,104,333,308,331,197,278,30,44,57,116,236,20,36,13,218,79,66,139,32,102,207,400,61,72,11,88
Players,1629672,Eric Paschall,Eric,1610612744,GSW,23.0,17,5,12,0.294,3.0,0.3,0.9,0.313,0.1,0.2,0.25,0.4,0.5,0.75,0.1,0.2,0.3,0.3,0.3,0.0,0.0,0.1,0.2,0.3,1.0,-1.0,1.5,3,0,1.6,187,231,101,365,169,204,161,288,198,223,174,135,132,179,170,288,275,89,38,235,181,74,269,154,183,307,273,80,21,237
Players,202951,Jeremy Pargo,Jeremy,1610612744,GSW,34.0,1,0,1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.0,0.0,0,0,0.0,414,415,376,415,406,340,394,340,224,312,224,297,301,297,273,346,365,285,254,235,181,205,9,319,365,442,406,193,21,406
Players,1629673,Jordan Poole,Jordan,1610612744,GSW,21.0,9,1,8,0.111,1.1,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,-1.9,0.0,0,0,0.0,272,358,179,411,389,340,282,340,224,131,224,297,301,297,273,346,365,285,254,235,181,76,109,319,365,379,406,193,21,406
Players,1629308,Juan Toscano-Anderson,Juan,1610612744,GSW,27.0,2,1,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,383,358,376,177,434,340,394,340,224,312,224,297,301,297,273,346,365,285,254,235,181,205,363,319,365,104,406,193,21,406
Players,1629065,Ky Bowman,Ky,1610612744,GSW,23.0,11,1,10,0.091,1.4,0.2,0.2,1.0,0.1,0.1,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.5,0.0,0.5,-2.1,0.4,0,0,0.6,245,358,138,413,360,265,370,1,170,293,1,297,301,297,199,346,353,285,93,235,181,205,53,319,316,395,388,193,21,368
Players,1627737,Marquese Chriss,Marquese,1610612744,GSW,22.0,12,2,10,0.167,2.5,0.2,0.4,0.4,0.0,0.0,0.0,0.1,0.1,1.0,0.3,0.3,0.6,0.2,0.2,0.2,0.3,0.2,0.3,0.1,0.4,-3.2,2.7,5,0,2.2,232,321,138,405,231,272,289,191,224,312,224,275,289,1,47,243,136,158,104,50,11,37,169,298,320,430,141,59,21,175
Players,1628539,Mychal Mulder,Mychal,1610612744,GSW,26.0,2,1,1,0.5,2.7,0.5,1.0,0.5,0.5,1.0,0.5,1.5,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0,0,3.5,383,358,376,177,211,102,128,96,5,18,30,10,3,179,273,346,365,285,254,235,181,205,363,6,24,9,121,193,21,76
Players,201939,Stephen Curry,Stephen,1610612744,GSW,32.0,1,0,1,0.0,1.7,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,2.0,0,0,2.0,414,415,376,415,332,340,128,340,224,18,224,1,3,1,273,346,365,285,254,235,181,205,363,6,62,307,202,193,21,192
Players,1629668,Zach Norvell Jr.,Zach,1610612744,GSW,22.0,1,0,1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0,0,0.0,414,415,376,415,438,340,394,340,224,312,224,297,301,297,273,346,365,285,254,235,181,205,363,319,365,421,406,193,21,406
