group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,202951,Jeremy Pargo,Jeremy,1610612744,GSW,34.0,1,0,1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,414,415,28,415,406,361,312,307,130,224,157,297,210,296,245,232,214,82,304,237,340,394,340,GSW
Players,203952,Andrew Wiggins,Andrew,1610612744,GSW,25.0,27,7,20,0.259,3.3,0.625,0.375,0.5,0.059,0.221,0.0,0.279,0.118,0.441,0.059,0.941,0.8,0.2,0.227,0.773,22,48,0.458,84,198,441,382,121,188,205,136,108,180,157,158,140,141,243,64,159,59,285,55,38,39,157,GSW
Players,201939,Stephen Curry,Stephen,1610612744,GSW,32.0,1,0,1,0.0,1.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,414,415,28,415,332,361,1,307,130,224,157,1,210,296,245,232,214,82,304,237,340,350,340,GSW
Players,1627814,Damion Lee,Damion,1610612744,GSW,27.0,18,6,12,0.333,3.5,0.364,0.636,0.385,0.154,0.231,0.0,0.384,0.077,0.231,0.8,0.2,1.0,0.0,0.857,0.143,7,22,0.318,178,210,341,331,94,296,95,212,48,174,157,87,174,236,83,221,1,82,118,219,136,110,286,GSW
Players,1628539,Mychal Mulder,Mychal,1610612744,GSW,26.0,2,1,1,0.5,2.7,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.167,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,2,0.5,383,358,28,177,211,361,1,307,130,89,5,41,102,296,245,232,1,82,1,237,283,313,96,GSW
Players,1627737,Marquese Chriss,Marquese,1610612744,GSW,22.0,12,2,10,0.167,2.5,1.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.8,0.5,0.5,0.0,0.0,0.5,0.5,2,5,0.4,232,321,297,405,231,1,312,42,130,224,157,221,210,34,134,144,214,82,203,108,233,246,191,GSW
Players,1629065,Ky Bowman,Ky,1610612744,GSW,23.0,11,1,10,0.091,1.4,0.5,0.5,0.4,0.0,0.6,0.0,0.0,0.0,0.4,0.0,1.0,1.0,0.0,0.5,0.5,2,2,1.0,245,358,297,413,360,222,137,194,130,54,157,297,210,151,245,1,1,82,203,108,233,313,1,GSW
Players,203110,Draymond Green,Draymond,1610612744,GSW,30.0,16,6,10,0.375,3.4,0.667,0.333,0.0,0.0,0.2,0.0,0.8,0.067,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,6,0.167,194,210,297,311,104,162,216,307,130,187,157,26,186,296,245,232,1,82,1,237,283,226,331,GSW
Players,1629672,Eric Paschall,Eric,1610612744,GSW,23.0,17,5,12,0.294,3.0,0.75,0.25,0.471,0.118,0.176,0.0,0.353,0.294,0.353,0.5,0.5,1.0,0.0,0.6,0.4,5,16,0.313,187,231,341,365,169,131,254,165,68,196,157,99,40,178,134,144,1,82,179,151,166,139,288,GSW
Players,1629308,Juan Toscano-Anderson,Juan,1610612744,GSW,27.0,2,1,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,383,358,28,177,434,361,312,307,130,224,157,297,210,296,245,232,214,82,304,237,340,394,340,GSW
Players,1629673,Jordan Poole,Jordan,1610612744,GSW,21.0,9,1,8,0.111,1.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,272,358,254,411,389,361,1,307,130,224,157,297,210,296,245,232,214,82,304,237,340,268,340,GSW
Players,1629668,Zach Norvell Jr.,Zach,1610612744,GSW,22.0,1,0,1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,414,415,28,415,438,361,312,307,130,224,157,297,210,296,245,232,214,82,304,237,340,394,340,GSW
