player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
1628988,Aaron Holiday,Aaron,1610612754,IND,23.0,66,42,24,0.636,24.5,106.9,2.0,0.077,0.115,0.8,0.228,0.2,0.09,7.2,7.1,7.2,23.9,0.086,70,51,299,103,181,203,310,453,448,141,158,291,376,286,386,381,350,110,IND
1628993,Alize Johnson,Alize,1610612754,IND,24.0,17,10,7,0.588,6.9,98.4,1.9,0.241,0.344,0.2,0.15,0.1,0.133,3.1,1.2,2.3,5.2,0.044,419,372,93,171,475,35,336,32,34,466,382,404,297,76,29,82,38,345,IND
1628968,Brian Bowen II,Brian,1610612754,IND,21.0,6,5,1,0.833,5.2,93.5,1.0,0.162,0.222,0.0,0.0,0.2,0.167,1.2,1.0,1.5,4.7,0.037,482,440,7,9,500,20,450,150,179,500,500,358,238,17,17,45,27,396,IND
1627734,Domantas Sabonis,Domantas,1610612754,IND,24.0,62,37,25,0.597,34.8,106.8,9.4,0.262,0.383,0.8,0.144,0.5,0.149,10.2,8.5,9.7,33.5,0.123,123,91,307,161,13,195,6,22,19,180,401,145,264,446,477,495,492,24,IND
203926,Doug McDermott,Doug,1610612754,IND,28.0,69,43,26,0.623,19.9,105.5,2.1,0.098,0.153,0.2,0.06,0.1,0.041,5.9,6.4,5.4,19.7,0.08,37,42,328,124,248,158,303,386,357,467,493,450,456,209,347,281,281,130,IND
1628410,Edmond Sumner,Edmond,1610612754,IND,24.0,31,16,15,0.516,14.4,107.3,1.1,0.073,0.115,0.5,0.19,0.3,0.18,4.3,4.8,3.3,15.2,0.051,353,304,179,213,354,222,438,464,446,302,260,249,225,122,234,142,190,305,IND
1629048,Goga Bitadze,Goga,1610612754,IND,20.0,54,32,22,0.593,8.7,103.7,1.5,0.146,0.234,0.2,0.139,0.7,0.638,2.9,2.7,2.4,9.5,0.041,232,133,270,166,452,93,396,196,153,462,418,82,11,63,94,91,95,362,IND
203960,JaKarr Sampson,JaKarr,1610612754,IND,27.0,34,21,13,0.618,13.8,103.8,2.0,0.141,0.201,0.5,0.2,0.4,0.3,4.6,3.0,4.3,13.7,0.064,342,235,153,137,364,96,312,215,233,313,230,212,126,137,116,202,169,218,IND
203087,Jeremy Lamb,Jeremy,1610612754,IND,28.0,46,27,19,0.587,28.1,109.8,3.8,0.135,0.203,1.2,0.288,0.5,0.157,9.1,7.1,7.7,28.3,0.074,280,181,226,174,126,336,121,240,225,44,57,152,252,382,387,403,423,160,IND
203200,Justin Holiday,Justin,1610612754,IND,31.0,73,45,28,0.616,25.0,106.4,2.8,0.104,0.163,1.2,0.296,0.6,0.24,7.8,8.0,6.7,25.5,0.095,2,29,354,139,168,185,226,357,327,45,50,92,159,315,443,349,367,86,IND
1627763,Malcolm Brogdon,Malcolm,1610612754,IND,27.0,54,34,20,0.63,30.9,105.7,4.0,0.124,0.182,0.6,0.14,0.2,0.055,9.9,7.6,8.5,30.1,0.118,232,109,242,113,73,167,104,275,281,226,413,346,434,425,420,450,448,28,IND
1626167,Myles Turner,Myles,1610612754,IND,24.0,62,37,25,0.597,29.4,106.7,5.2,0.168,0.248,0.7,0.164,2.1,0.574,9.0,7.6,8.7,27.5,0.104,123,91,307,161,100,192,53,136,134,189,328,5,25,376,415,460,407,59,IND
1628513,Naz Mitrou-Long,Naz,1610612754,IND,26.0,5,3,2,0.6,9.4,78.8,1.4,0.119,0.152,0.2,0.25,0.2,0.167,2.8,1.6,1.6,6.8,0.113,487,462,23,153,444,8,410,297,360,455,115,327,238,57,41,48,58,39,IND
1628388,T.J. Leaf,T.J.,1610612754,IND,23.0,28,16,12,0.571,7.9,97.5,1.7,0.174,0.273,0.4,0.333,0.1,0.129,2.9,2.4,2.1,7.6,0.053,371,304,141,188,463,30,368,121,93,383,28,387,305,61,81,70,70,293,IND
204456,T.J. McConnell,T.J.,1610612754,IND,28.0,71,44,27,0.62,18.7,107.1,2.1,0.107,0.166,0.8,0.262,0.2,0.089,5.6,5.6,5.3,19.5,0.066,21,32,339,133,269,214,305,342,320,167,99,377,383,189,294,268,278,196,IND
203933,T.J. Warren,T.J.,1610612754,IND,26.0,67,42,25,0.627,32.9,106.9,3.2,0.092,0.137,1.2,0.23,0.5,0.138,10.2,8.3,9.3,32.9,0.115,59,51,307,119,44,201,182,407,409,50,155,133,286,440,467,482,486,35,IND
203506,Victor Oladipo,Victor,1610612754,IND,28.0,19,11,8,0.579,27.8,106.1,3.5,0.116,0.171,0.9,0.187,0.2,0.071,10.2,6.9,9.4,25.8,0.106,406,362,103,179,133,177,159,311,308,118,269,319,403,438,376,485,371,54,IND
