player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
1628988,Aaron Holiday,Aaron,1610612754,IND,23.0,66,42,24,0.636,24.5,0.607,0.393,0.466,0.102,0.416,0.123,0.118,0.14,0.364,0.288,0.712,0.839,0.161,0.494,0.506,233,563,0.414,70,51,299,103,181,257,271,328,143,170,224,337,315,330,434,85,324,139,406,116,150,128,358,IND
1628993,Alize Johnson,Alize,1610612754,IND,24.0,17,10,7,0.588,6.9,0.724,0.276,0.529,0.0,0.265,0.176,0.206,0.235,0.529,0.667,0.333,1.0,0.0,0.75,0.25,12,29,0.414,419,372,93,171,475,143,385,241,444,330,95,94,45,171,163,340,1,322,173,344,448,449,359,IND
1628968,Brian Bowen II,Brian,1610612754,IND,21.0,6,5,1,0.833,5.2,0.8,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.333,0.0,0.0,0.667,0.333,3,10,0.3,482,440,7,9,500,102,425,1,444,463,479,502,498,1,163,340,461,322,261,249,498,494,496,IND
1627734,Domantas Sabonis,Domantas,1610612754,IND,24.0,62,37,25,0.597,34.8,0.921,0.079,0.769,0.108,0.044,0.039,0.187,0.139,0.661,0.651,0.349,1.0,0.0,0.664,0.336,458,848,0.54,123,91,307,161,13,67,461,76,131,433,448,142,322,106,185,334,1,322,276,246,29,47,75,IND
203926,Doug McDermott,Doug,1610612754,IND,28.0,69,43,26,0.623,19.9,0.463,0.537,0.392,0.051,0.541,0.118,0.067,0.138,0.341,0.856,0.144,1.0,0.0,0.925,0.075,267,547,0.488,37,42,328,124,248,418,110,395,267,88,241,469,324,354,23,496,1,322,28,494,121,137,132,IND
1628410,Edmond Sumner,Edmond,1610612754,IND,24.0,31,16,15,0.516,14.4,0.627,0.373,0.618,0.026,0.276,0.296,0.106,0.289,0.592,0.574,0.426,0.929,0.071,0.656,0.344,61,142,0.43,353,304,179,213,354,232,296,155,353,323,16,383,28,129,256,263,238,222,280,242,357,354,304,IND
1629048,Goga Bitadze,Goga,1610612754,IND,20.0,54,32,22,0.593,8.7,0.72,0.28,0.721,0.186,0.14,0.035,0.139,0.151,0.535,0.839,0.161,1.0,0.0,0.857,0.143,70,150,0.467,232,133,270,166,452,147,381,101,44,408,460,276,260,164,27,492,1,322,59,460,343,349,177,IND
203960,JaKarr Sampson,JaKarr,1610612754,IND,27.0,34,21,13,0.618,13.8,0.887,0.113,0.846,0.064,0.038,0.141,0.116,0.199,0.782,0.788,0.212,1.0,0.0,0.794,0.206,68,115,0.591,342,235,153,137,364,75,453,32,224,439,179,350,99,45,56,463,1,322,127,394,345,371,45,IND
203087,Jeremy Lamb,Jeremy,1610612754,IND,28.0,46,27,19,0.587,28.1,0.67,0.33,0.565,0.225,0.276,0.12,0.159,0.172,0.34,0.368,0.632,0.755,0.245,0.463,0.537,216,479,0.451,280,181,226,174,126,187,341,207,16,326,235,211,177,356,404,115,367,95,431,91,163,160,225,IND
203200,Justin Holiday,Justin,1610612754,IND,31.0,73,45,28,0.616,25.0,0.319,0.681,0.245,0.066,0.667,0.174,0.088,0.181,0.179,0.77,0.23,0.978,0.022,0.904,0.096,208,486,0.428,2,29,354,139,168,493,35,494,218,27,102,425,146,488,65,454,160,303,34,488,175,158,309,IND
