game_id,game_date,away_team,home_team,pf,opp_pf,round,game_no_in_series
42300141,2024-04-21,NOP,OKC,92,94.0,rnd1,1
42300142,2024-04-24,NOP,OKC,92,124.0,rnd1,2
42300143,2024-04-27,OKC,NOP,85,106.0,rnd1,3
42300144,2024-04-29,OKC,NOP,89,97.0,rnd1,4
