game_id,game_date,away_team,home_team,game_no,pf,opp_pf
22300071,2023-10-25,NOP,MEM,1,111,104.0
22300090,2023-10-28,NYK,NOP,2,96,87.0
22300108,2023-10-30,GSW,NOP,3,102,130.0
22300121,2023-11-01,NOP,OKC,4,110,106.0
22300129,2023-11-02,DET,NOP,5,125,116.0
22300135,2023-11-04,ATL,NOP,6,105,123.0
22300156,2023-11-06,NOP,DEN,7,116,134.0
22300166,2023-11-08,NOP,MIN,8,101,122.0
22300011,2023-11-10,NOP,HOU,9,101,104.0
22300183,2023-11-12,DAL,NOP,10,124,136.0
22300022,2023-11-14,DAL,NOP,11,131,110.0
22300034,2023-11-17,DEN,NOP,12,115,110.0
22300203,2023-11-18,MIN,NOP,13,120,121.0
22300222,2023-11-20,SAC,NOP,14,129,93.0
22300233,2023-11-22,SAC,NOP,15,117,112.0
22300052,2023-11-24,NOP,LAC,16,116,106.0
22300243,2023-11-25,NOP,UTA,17,100,105.0
22300256,2023-11-27,NOP,UTA,18,112,114.0
22300262,2023-11-29,PHI,NOP,19,124,114.0
22300278,2023-12-01,SAS,NOP,20,121,106.0
22300285,2023-12-02,NOP,CHI,21,118,124.0
22301204,2023-12-04,NOP,SAC,22,127,117.0
22301230,2023-12-07,NOP,LAL,23,89,133.0
22300301,2023-12-11,MIN,NOP,24,121,107.0
22300311,2023-12-13,NOP,WAS,25,142,122.0
22300326,2023-12-15,NOP,CHA,26,112,107.0
22300345,2023-12-17,NOP,SAS,27,146,110.0
22300360,2023-12-19,MEM,NOP,28,113,115.0
22300375,2023-12-21,NOP,CLE,29,123,104.0
22300392,2023-12-23,HOU,NOP,30,104,106.0
22300410,2023-12-26,MEM,NOP,31,115,116.0
22300424,2023-12-28,UTA,NOP,32,112,105.0
22300446,2023-12-31,LAL,NOP,33,129,109.0
22300461,2024-01-02,BKN,NOP,34,112,85.0
22300471,2024-01-03,NOP,MIN,35,117,106.0
22300486,2024-01-05,LAC,NOP,36,95,111.0
22300500,2024-01-07,NOP,SAC,37,133,100.0
22300525,2024-01-10,NOP,GSW,38,141,105.0
22300539,2024-01-12,NOP,DEN,39,113,125.0
22300547,2024-01-13,NOP,DAL,40,118,108.0
22300556,2024-01-15,NOP,DAL,41,120,125.0
22300575,2024-01-17,CHA,NOP,42,132,112.0
22300588,2024-01-19,PHX,NOP,43,109,123.0
22300616,2024-01-23,UTA,NOP,44,153,124.0
22300640,2024-01-26,OKC,NOP,45,83,107.0
22300648,2024-01-27,NOP,MIL,46,117,141.0
22300659,2024-01-29,NOP,BOS,47,112,118.0
22300679,2024-01-31,NOP,HOU,48,110,99.0
22300696,2024-02-02,NOP,SAS,49,114,113.0
22300718,2024-02-05,TOR,NOP,50,138,100.0
22300731,2024-02-07,NOP,LAC,51,117,106.0
22300747,2024-02-09,NOP,LAL,52,122,139.0
22300758,2024-02-10,NOP,POR,53,93,84.0
22300766,2024-02-12,NOP,MEM,54,96,87.0
22300784,2024-02-14,WAS,NOP,55,133,126.0
22300798,2024-02-22,HOU,NOP,56,127,105.0
22300810,2024-02-23,MIA,NOP,57,95,106.0
22300823,2024-02-25,CHI,NOP,58,106,114.0
22300837,2024-02-27,NOP,NYK,59,115,92.0
22300843,2024-02-28,NOP,IND,60,114,123.0
22300863,2024-03-01,IND,NOP,61,129,102.0
22300890,2024-03-05,NOP,TOR,62,139,98.0
22300909,2024-03-08,NOP,PHI,63,103,95.0
22300925,2024-03-10,NOP,ATL,64,116,103.0
22300951,2024-03-13,CLE,NOP,65,95,116.0
22300964,2024-03-15,LAC,NOP,66,112,104.0
22300970,2024-03-16,POR,NOP,67,126,107.0
22300993,2024-03-19,NOP,BKN,68,104,91.0
22301004,2024-03-21,NOP,ORL,69,106,121.0
22301013,2024-03-22,NOP,MIA,70,111,88.0
22301027,2024-03-24,NOP,DET,71,114,101.0
22301046,2024-03-26,OKC,NOP,72,112,119.0
22301061,2024-03-28,MIL,NOP,73,107,100.0
22301074,2024-03-30,BOS,NOP,74,92,104.0
22301092,2024-04-01,PHX,NOP,75,111,124.0
22301109,2024-04-03,ORL,NOP,76,108,117.0
22301123,2024-04-05,SAS,NOP,77,109,111.0
22301138,2024-04-07,NOP,PHX,78,113,105.0
22301157,2024-04-09,NOP,POR,79,110,100.0
22301170,2024-04-11,NOP,SAC,80,135,123.0
22301182,2024-04-12,NOP,GSW,81,114,109.0
22301195,2024-04-14,LAL,NOP,82,108,124.0
