player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
1627846,Abdel Nader,Abdel,1610612760,OKC,25.0,3,1,2,0.333,4.74,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,2,-2,5.0,0,0,4.0,180,123,13,117,206,189,199,38,155,183,155,178,183,178,170,199,202,183,180,171,96,1,1,191,197,94,200,55,7,202,OKC
203471,Dennis Schröder,Dennis,1610612760,OKC,25.0,5,1,4,0.2,150.68,25,55,0.455,6,20,0.3,13,18,0.722,2,14,16,17,6,4,0,2,11,14,69,-21,119.7,0,0,116.0,111,123,69,139,90,81,84,73,93,88,100,75,74,123,124,113,118,65,98,81,141,92,100,81,80,148,96,55,7,97,OKC
1629126,Deonte Burton,Deonte,1610612760,OKC,25.0,3,1,2,0.333,4.4816666666666665,1,5,0.2,0,2,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,0,2,1,4.4,0,0,4.0,180,123,13,117,207,189,184,193,155,154,155,178,183,178,143,186,184,183,180,171,141,1,1,191,197,86,201,55,7,202,OKC
203924,Jerami Grant,Jerami,1610612760,OKC,25.0,5,1,4,0.2,175.97166666666666,20,40,0.5,9,20,0.45,9,13,0.692,6,21,27,4,4,3,10,2,13,15,58,-36,131.4,0,0,124.0,111,123,69,139,77,97,104,38,66,88,26,85,87,131,80,83,89,129,118,92,23,92,113,79,94,178,90,55,7,90,OKC
202693,Markieff Morris,Markieff,1610612760,OKC,29.0,5,1,4,0.2,58.803333333333335,5,16,0.313,2,7,0.286,7,9,0.778,4,9,13,5,2,1,3,1,9,7,19,7,52.1,0,0,47.0,111,123,69,139,145,153,145,172,118,126,108,99,100,93,97,135,130,121,143,149,69,58,84,117,147,67,139,55,7,141,OKC
203457,Nerlens Noel,Nerlens,1610612760,OKC,25.0,5,1,4,0.2,60.295,12,20,0.6,0,0,0.0,0,2,0.0,11,8,19,0,4,2,3,2,9,4,24,9,57.8,0,0,53.0,111,123,69,139,143,118,138,18,155,183,155,178,158,178,54,141,108,183,118,122,69,92,84,138,136,56,133,55,7,135,OKC
202331,Paul George,Paul,1610612760,OKC,29.0,5,1,4,0.2,203.8733333333333,44,101,0.436,15,47,0.319,40,49,0.816,6,37,43,18,21,7,1,8,21,39,143,3,224.6,2,0,235.0,111,123,69,139,64,46,49,93,37,35,91,17,18,81,80,50,59,62,27,48,96,179,150,23,38,80,52,22,7,52,OKC
101109,Raymond Felton,Raymond,1610612760,OKC,35.0,5,1,4,0.2,56.751666666666665,4,13,0.308,2,8,0.25,1,2,0.5,0,3,3,3,2,4,1,0,7,3,11,15,32.1,0,0,29.0,111,123,69,139,147,160,155,175,118,119,121,169,158,160,170,171,176,144,143,81,96,1,66,149,164,49,159,55,7,158,OKC
201566,Russell Westbrook,Russell,1610612760,OKC,30.0,5,1,4,0.2,197.22,40,111,0.36,11,34,0.324,23,26,0.885,7,38,45,53,23,5,3,9,19,19,114,-43,248.5,4,2,239.0,111,123,69,139,67,52,41,145,57,53,87,38,49,37,74,48,58,22,23,68,69,185,143,64,51,187,47,9,3,49,OKC
203500,Steven Adams,Steven,1610612760,OKC,25.0,5,1,4,0.2,159.11833333333334,28,42,0.667,0,1,0.0,3,8,0.375,12,24,36,7,9,5,5,5,13,16,59,-39,133.7,0,0,122.0,111,123,69,139,86,71,100,9,155,165,155,140,109,175,48,76,69,112,72,68,48,151,113,73,91,184,88,55,7,92,OKC
1628390,Terrance Ferguson,Terrance,1610612760,OKC,21.0,5,1,4,0.2,128.065,9,25,0.36,7,18,0.389,0,0,0.0,2,10,12,6,5,2,0,0,19,0,25,-39,49.4,0,0,54.0,111,123,69,139,110,135,135,146,85,96,46,178,183,178,124,131,134,118,109,122,141,1,143,191,133,184,142,55,7,132,OKC
