TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612740,New Orleans Pelicans,NOP,82,82,1.0,3406,7027,0.485,0.548,0.648,2522,4556,0.554,0.352,884,2471,0.358
1610612739,Cleveland Cavaliers,CLE,82,82,1.0,3429,6928,0.495,0.564,0.627,2473,4345,0.569,0.373,956,2583,0.37
1610612747,Los Angeles Lakers,LAL,81,81,1.0,3324,6906,0.481,0.542,0.648,2484,4477,0.555,0.352,840,2429,0.346
1610612756,Phoenix Suns,PHX,82,82,1.0,3426,6904,0.496,0.561,0.654,2531,4516,0.56,0.346,895,2388,0.375
1610612766,Charlotte Hornets,CHA,82,82,1.0,3368,6823,0.494,0.561,0.641,2442,4371,0.559,0.359,926,2452,0.378
1610612751,Brooklyn Nets,BKN,80,80,1.0,3337,6763,0.493,0.547,0.713,2611,4820,0.542,0.287,726,1943,0.374
1610612741,Chicago Bulls,CHI,81,81,1.0,3319,6743,0.492,0.565,0.61,2337,4110,0.569,0.39,982,2633,0.373
1610612744,Golden State Warriors,GSW,82,82,1.0,3278,6734,0.487,0.55,0.657,2431,4421,0.55,0.343,847,2313,0.366
1610612753,Orlando Magic,ORL,82,82,1.0,3332,6726,0.495,0.556,0.668,2521,4495,0.561,0.332,811,2231,0.364
1610612746,LA Clippers,LAC,81,81,1.0,3254,6723,0.484,0.549,0.637,2380,4284,0.556,0.363,874,2439,0.358
1610612755,Philadelphia 76ers,PHI,81,81,1.0,3077,6680,0.461,0.522,0.644,2261,4305,0.525,0.356,816,2375,0.344
1610612737,Atlanta Hawks,ATL,81,81,1.0,3291,6663,0.494,0.564,0.63,2359,4197,0.562,0.37,932,2466,0.378
1610612765,Detroit Pistons,DET,82,82,1.0,3202,6653,0.481,0.55,0.622,2294,4137,0.555,0.378,908,2516,0.361
1610612745,Houston Rockets,HOU,82,82,1.0,3243,6629,0.489,0.552,0.646,2414,4283,0.564,0.354,829,2346,0.353
1610612743,Denver Nuggets,DEN,81,81,1.0,3338,6618,0.504,0.571,0.652,2461,4317,0.57,0.348,877,2301,0.381
1610612757,Portland Trail Blazers,POR,82,82,1.0,3136,6606,0.475,0.534,0.675,2347,4460,0.526,0.325,789,2146,0.368
1610612750,Minnesota Timberwolves,MIN,82,82,1.0,3298,6595,0.5,0.568,0.633,2408,4177,0.576,0.367,890,2418,0.368
1610612754,Indiana Pacers,IND,82,82,1.0,3225,6594,0.489,0.555,0.624,2356,4112,0.573,0.376,869,2482,0.35
1610612742,Dallas Mavericks,DAL,82,82,1.0,3220,6559,0.491,0.558,0.633,2346,4155,0.565,0.367,874,2404,0.364
1610612752,New York Knicks,NYK,81,81,1.0,3184,6551,0.486,0.555,0.626,2281,4104,0.556,0.374,903,2447,0.369
1610612764,Washington Wizards,WAS,82,82,1.0,3173,6517,0.487,0.55,0.637,2344,4150,0.565,0.363,829,2367,0.35
1610612761,Toronto Raptors,TOR,82,82,1.0,3138,6494,0.483,0.539,0.689,2409,4473,0.539,0.311,729,2021,0.361
1610612759,San Antonio Spurs,SAS,82,82,1.0,3129,6446,0.485,0.544,0.669,2379,4312,0.552,0.331,750,2134,0.351
1610612758,Sacramento Kings,SAC,82,82,1.0,3168,6397,0.495,0.572,0.599,2192,3834,0.572,0.401,976,2563,0.381
1610612738,Boston Celtics,BOS,79,79,1.0,2955,6375,0.464,0.521,0.66,2217,4207,0.527,0.34,738,2168,0.34
1610612748,Miami Heat,MIA,81,81,1.0,3057,6368,0.48,0.541,0.665,2279,4232,0.539,0.335,778,2136,0.364
1610612762,Utah Jazz,UTA,82,82,1.0,3048,6355,0.48,0.541,0.669,2273,4254,0.534,0.331,775,2101,0.369
1610612760,Oklahoma City Thunder,OKC,80,80,1.0,3081,6331,0.487,0.557,0.616,2186,3903,0.56,0.384,895,2428,0.369
1610612749,Milwaukee Bucks,MIL,81,81,1.0,3164,6314,0.501,0.566,0.659,2348,4158,0.565,0.341,816,2156,0.378
1610612763,Memphis Grizzlies,MEM,82,82,1.0,3036,6172,0.492,0.562,0.619,2165,3819,0.567,0.381,871,2353,0.37
