season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
22018,203076,Anthony Davis,1610612740,NOP,New Orleans Pelicans,Misc,Offensive,0.935,56,0.064,0.859,0.54,0.459,0.388,0.047,0.0,0.518,0.00538,85,73,7,13,6,2018-19,2018,2019
22018,203944,Julius Randle,1610612740,NOP,New Orleans Pelicans,Misc,Offensive,0.685,73,0.064,0.635,0.59,0.25,0.531,0.031,0.01,0.333,0.00636,96,61,13,22,9,2018-19,2018,2019
22018,201950,Jrue Holiday,1610612740,NOP,New Orleans Pelicans,Misc,Offensive,0.917,67,0.044,0.831,0.48,0.215,0.354,0.062,0.015,0.4,0.005520000000000001,65,54,14,29,15,2018-19,2018,2019
22018,202703,Nikola Mirotic,1610612740,NOP,New Orleans Pelicans,Misc,Offensive,0.94,32,0.064,0.871,0.38,0.387,0.387,0.065,0.032,0.452,0.005,31,27,3,8,5,2018-19,2018,2019
22018,1627767,Cheick Diallo,1610612740,NOP,New Orleans Pelicans,Misc,Offensive,0.728,64,0.101,0.657,0.67,0.171,0.571,0.0,0.0,0.343,0.006670000000000001,35,23,6,9,3,2018-19,2018,2019
22018,202734,E'Twaun Moore,1610612740,NOP,New Orleans Pelicans,Misc,Offensive,0.958,53,0.037,0.913,0.5,0.261,0.304,0.043,0.0,0.478,0.005,23,21,5,10,5,2018-19,2018,2019
22018,203901,Elfrid Payton,1610612740,NOP,New Orleans Pelicans,Misc,Offensive,0.365,42,0.079,0.455,0.31,0.136,0.5,0.023,0.0,0.25,0.00313,44,20,5,16,11,2018-19,2018,2019
22018,203546,Ian Clark,1610612740,NOP,New Orleans Pelicans,Misc,Offensive,0.832,60,0.053,0.75,0.71,0.125,0.583,0.0,0.0,0.333,0.00857,24,18,5,7,2,2018-19,2018,2019
22018,203121,Darius Miller,1610612740,NOP,New Orleans Pelicans,Misc,Offensive,0.7,69,0.044,0.64,0.33,0.2,0.44,0.0,0.0,0.32,0.00444,25,16,3,9,6,2018-19,2018,2019
22018,204025,Tim Frazier,1610612740,NOP,New Orleans Pelicans,Misc,Offensive,0.674,47,0.088,0.625,1.0,0.125,0.667,0.0,0.0,0.333,0.011000000000000001,24,15,5,5,0,2018-19,2018,2019
22018,1628402,Frank Jackson,1610612740,NOP,New Orleans Pelicans,Misc,Offensive,0.574,61,0.04,0.571,0.33,0.19,0.381,0.0,0.0,0.333,0.00333,21,12,3,9,6,2018-19,2018,2019
22018,1626143,Jahlil Okafor,1610612740,NOP,New Orleans Pelicans,Misc,Offensive,0.483,59,0.051,0.522,0.6,0.043,0.565,0.043,0.043,0.261,0.006,23,12,6,10,4,2018-19,2018,2019
22018,1629026,Kenrich Williams,1610612740,NOP,New Orleans Pelicans,Misc,Offensive,0.598,46,0.053,0.588,0.5,0.118,0.529,0.0,0.0,0.235,0.006670000000000001,17,10,3,6,3,2018-19,2018,2019
22018,203524,Solomon Hill,1610612740,NOP,New Orleans Pelicans,Misc,Offensive,0.034,44,0.076,0.176,0.0,0.118,0.647,0.0,0.0,0.118,0.0,17,3,0,4,4,2018-19,2018,2019
