close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
202681,Kyrie Irving,1610612739,CLE,G,25.0,18,18,0.526,36,102,0.353,0.378,-0.025
202684,Tristan Thompson,1610612739,CLE,C,26.0,18,18,0.325,31,91,0.341,0.366,-0.025
2544,LeBron James,1610612739,CLE,F,32.0,18,18,0.339,29,74,0.392,0.366,0.026
2747,JR Smith,1610612739,CLE,G,31.0,18,17,0.43,28,64,0.438,0.376,0.061
201567,Kevin Love,1610612739,CLE,F,28.0,18,17,0.23,24,59,0.407,0.376,0.031
2594,Kyle Korver,1610612739,CLE,G,36.0,18,14,0.325,9,37,0.243,0.365,-0.122
101114,Deron Williams,1610612739,CLE,G,33.0,18,13,0.407,13,33,0.394,0.359,0.035
202697,Iman Shumpert,1610612739,CLE,G,27.0,16,12,0.384,9,33,0.273,0.386,-0.113
2210,Richard Jefferson,1610612739,CLE,F,37.0,14,12,0.444,13,32,0.406,0.366,0.04
101112,Channing Frye,1610612739,CLE,F,34.0,12,8,0.194,7,20,0.35,0.363,-0.013
202682,Derrick Williams,1610612739,CLE,F,26.0,6,5,0.556,1,5,0.2,0.355,-0.155
2592,James Jones,1610612739,CLE,G-F,36.0,6,3,0.235,1,4,0.25,0.34,-0.09
2563,Dahntay Jones,1610612739,CLE,G-F,36.0,4,2,0.6,1,3,0.333,0.332,0.001
