season_id,player_id,player,team_id,team_abbreviation,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,team
42020,202693,Markieff Morris,1610612747,LAL,Los Angeles Lakers,Spotup,Defensive,0.0,4,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.25,4,2,1,4,3,LAL
42020,1629659,Talen Horton-Tucker,1610612747,LAL,Los Angeles Lakers,Spotup,Defensive,0.0,4,0.29,1.25,0.33,0.25,0.0,0.25,0.0,0.5,0.5,4,5,1,3,2,LAL
42020,203083,Andre Drummond,1610612747,LAL,Los Angeles Lakers,Spotup,Defensive,0.0,5,0.1,0.833,0.2,0.17,0.0,0.17,0.0,0.33,0.2,6,5,1,5,4,LAL
42020,201188,Marc Gasol,1610612747,LAL,Los Angeles Lakers,Spotup,Defensive,0.0,5,0.11,0.833,0.4,0.0,0.17,0.0,0.0,0.33,0.5,6,5,2,5,3,LAL
42020,203463,Ben McLemore,1610612747,LAL,Los Angeles Lakers,Spotup,Defensive,0.0,4,0.55,1.333,0.5,0.0,0.0,0.0,0.0,0.5,0.67,6,8,3,6,3,LAL
42020,1626149,Montrezl Harrell,1610612747,LAL,Los Angeles Lakers,Spotup,Defensive,0.0,5,0.36,0.889,0.33,0.0,0.0,0.0,0.0,0.33,0.44,9,8,3,9,6,LAL
42020,1628398,Kyle Kuzma,1610612747,LAL,Los Angeles Lakers,Spotup,Defensive,0.611,6,0.29,1.0,0.33,0.1,0.0,0.1,0.0,0.4,0.44,10,10,3,9,6,LAL
42020,203076,Anthony Davis,1610612747,LAL,Los Angeles Lakers,Spotup,Defensive,0.864,5,0.33,0.714,0.27,0.07,0.14,0.07,0.0,0.29,0.32,14,10,3,11,8,LAL
42020,203484,Kentavious Caldwell-Pope,1610612747,LAL,Los Angeles Lakers,Spotup,Defensive,0.441,5,0.2,1.091,0.36,0.0,0.0,0.0,0.0,0.36,0.55,11,12,4,11,7,LAL
42020,202083,Wesley Matthews,1610612747,LAL,Los Angeles Lakers,Spotup,Defensive,0.0,6,0.17,2.25,0.88,0.12,0.0,0.12,0.12,0.88,1.06,8,18,7,8,1,LAL
42020,2544,LeBron James,1610612747,LAL,Los Angeles Lakers,Spotup,Defensive,0.559,6,0.49,1.048,0.4,0.0,0.05,0.0,0.0,0.38,0.55,21,22,8,20,12,LAL
42020,203471,Dennis Schröder,1610612747,LAL,Los Angeles Lakers,Spotup,Defensive,0.611,6,0.32,1.0,0.36,0.04,0.04,0.04,0.04,0.35,0.5,26,26,9,25,16,LAL
42020,1627936,Alex Caruso,1610612747,LAL,Los Angeles Lakers,Spotup,Defensive,0.127,6,0.34,1.524,0.52,0.05,0.0,0.05,0.05,0.52,0.74,21,32,11,21,10,LAL
