group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1630181,R.J. Hampton,R.J.,1610612753,ORL,21.0,9,4,5,0.444,37.55833333333333,4,7,0.571,1,3,0.333,3,3,1.0,0,4,4,5,1,2,0,0,4,2,12,7,29.3,0,0,26.0,279,275,211,290,214,204,240,88,166,216,118,174,209,1,290,207,248,104,187,79,199,1,255,223,207,137,199,206,28,211,ORL
Players,1628976,Wendell Carter Jr.,Wendell,1610612753,ORL,23.0,24,10,14,0.417,94.12833333333332,5,21,0.238,0,7,0.0,12,18,0.667,3,30,33,4,3,0,3,1,9,10,22,10,73.6,16,0,65.0,128,156,401,318,86,175,126,335,252,137,252,67,52,219,102,5,13,124,104,247,33,298,384,78,144,110,100,22,28,113,ORL
Players,1630532,Franz Wagner,Franz,1610612753,ORL,20.0,29,11,18,0.379,119.26166666666668,18,45,0.4,2,10,0.2,18,23,0.783,4,14,18,6,3,3,2,6,9,18,56,-3,98.6,2,0,92.0,70,136,467,355,38,56,47,223,129,108,204,32,33,160,72,64,62,88,104,44,54,482,384,32,52,274,59,96,28,65,ORL
Players,1630591,Jalen Suggs,Jalen,1610612753,ORL,21.0,10,5,5,0.5,29.536666666666665,4,8,0.5,1,1,1.0,2,3,0.667,0,5,5,2,4,2,1,1,4,4,11,-3,25.0,0,0,25.0,269,247,211,206,243,204,227,116,166,276,1,208,209,219,290,184,220,183,75,79,106,298,255,159,217,274,224,206,28,215,ORL
Players,201577,Robin Lopez,Robin,1610612753,ORL,34.0,4,2,2,0.5,4.155,0,3,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,1,1,0,0,0,-4,5.7,2,0,4.0,369,339,100,206,411,364,311,364,252,333,252,305,316,305,207,380,348,223,275,247,106,298,1,344,382,290,355,96,28,370,ORL
Players,1630273,Freddie Gillespie,Freddie,1610612753,ORL,25.0,1,0,1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,438,448,38,448,494,364,419,364,252,333,252,305,316,305,290,380,406,307,275,247,199,1,1,344,382,216,438,206,28,439,ORL
Players,1629643,Chuma Okeke,Chuma,1610612753,ORL,23.0,14,8,6,0.571,35.63666666666666,7,10,0.7,4,6,0.667,4,5,0.8,1,6,7,3,2,0,1,1,1,3,22,2,35.9,0,0,38.0,224,200,239,155,221,146,208,56,75,153,24,151,165,139,207,158,179,149,138,247,106,298,110,185,144,190,184,206,28,169,ORL
Players,1628964,Mo Bamba,Mo,1610612753,ORL,24.0,20,7,13,0.35,74.085,8,17,0.471,3,8,0.375,1,1,1.0,9,19,28,0,3,2,7,1,6,2,20,9,77.6,10,0,69.0,171,211,380,373,131,130,136,157,98,127,104,267,304,1,20,33,25,307,104,79,9,298,323,223,152,124,89,38,28,103,ORL
Players,1630175,Cole Anthony,Cole,1610612753,ORL,22.0,25,10,15,0.4,101.91833333333334,24,56,0.429,5,22,0.227,28,29,0.966,1,23,24,10,5,1,0,5,13,19,81,19,122.8,4,0,122.0,111,156,420,332,70,31,27,192,57,33,200,12,21,85,207,19,36,54,58,139,199,475,462,27,20,71,40,67,28,34,ORL
Players,1629678,Admiral Schofield,Admiral,1610612753,ORL,25.0,2,1,1,0.5,3.6466666666666665,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,1,0,-15,0.0,0,0,0.0,408,375,38,206,417,364,419,364,252,333,252,305,316,305,290,380,406,307,275,247,199,1,168,271,382,393,438,206,28,439,ORL
Players,203914,Gary Harris,Gary,1610612753,ORL,27.0,23,9,14,0.391,67.01833333333333,2,12,0.167,1,11,0.091,2,2,1.0,1,2,3,2,3,0,0,1,6,2,7,-16,10.6,0,0,13.0,137,173,401,346,149,256,176,351,166,99,248,208,231,1,207,275,277,183,104,247,199,298,323,223,256,405,300,206,28,276,ORL
