TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
1610612737,Atlanta Hawks,44,17,27,0.386,45.4,33.4,81.9,0.408,9.9,27.7,0.359,29.8,37.7,0.792,10.8,29.5,40.4,18.7,10.8,6.9,3.9,7.2,29.8,26.2,106.6,-11.7,12,23,26,25,24,14,10,21,11,18,5,15,15,11,14,26,23,8,9,12,27,26,26,17,13,24
1610612738,Boston Celtics,46,29,17,0.63,47.0,38.3,79.4,0.482,11.7,30.7,0.381,21.4,28.4,0.752,7.3,30.7,38.0,22.4,12.5,5.7,3.9,5.5,23.7,21.4,109.6,1.0,6,3,5,4,15,2,18,4,2,13,2,29,28,18,29,23,28,3,15,24,28,18,5,29,8,14
1610612751,Brooklyn Nets,50,19,31,0.38,46.7,31.3,82.0,0.382,10.0,34.1,0.292,26.3,34.8,0.755,15.2,31.5,46.7,15.6,15.6,5.7,5.2,8.3,30.3,24.9,98.8,-11.1,2,20,29,26,18,25,8,26,10,7,23,20,20,16,2,19,5,19,26,25,17,29,27,25,25,23
1610612766,Charlotte Hornets,41,16,25,0.39,45.8,30.3,82.0,0.37,7.8,31.2,0.25,30.6,42.0,0.729,9.9,36.3,46.2,13.8,9.9,7.2,5.1,6.6,24.0,28.5,99.1,-1.2,19,24,25,24,20,27,9,29,22,12,29,12,6,27,18,3,7,26,4,9,20,21,9,8,24,17
1610612741,Chicago Bulls,41,21,20,0.512,47.0,33.2,81.2,0.41,8.9,28.3,0.315,25.9,32.5,0.798,7.9,37.7,45.5,18.1,13.6,6.0,5.2,7.1,28.3,23.0,101.3,-2.1,19,15,10,17,16,16,13,20,15,17,14,21,24,8,28,1,9,10,22,22,16,25,19,26,23,18
1610612739,Cleveland Cavaliers,45,30,15,0.667,45.7,37.0,81.7,0.453,10.9,37.9,0.289,31.7,42.3,0.748,13.0,33.7,46.7,15.4,9.2,4.7,6.2,2.7,24.0,29.3,116.6,23.1,8,1,4,2,23,5,11,8,6,1,24,8,4,20,6,9,4,20,2,28,9,2,8,4,2,2
1610612742,Dallas Mavericks,50,12,38,0.24,48.3,30.2,79.9,0.378,9.3,36.7,0.254,19.5,26.6,0.734,8.2,26.8,35.0,13.3,15.3,7.1,5.1,5.1,30.8,22.0,89.3,-36.2,2,28,30,30,6,28,16,27,13,3,28,30,30,24,26,30,30,28,25,11,21,14,28,28,30,30
1610612743,Denver Nuggets,43,22,21,0.512,48.1,31.3,73.5,0.426,7.7,25.2,0.305,31.3,36.6,0.855,10.1,32.9,43.0,18.0,17.2,6.6,3.4,5.0,28.6,28.1,101.6,-0.3,15,12,16,19,7,24,28,12,25,22,17,10,18,1,15,15,17,11,29,17,29,13,21,10,20,15
1610612765,Detroit Pistons,41,19,22,0.463,49.7,34.7,86.5,0.401,8.8,29.0,0.302,23.2,28.3,0.821,14.1,33.3,47.5,16.2,13.8,5.1,6.7,8.1,29.3,19.2,101.3,-10.1,19,20,18,22,4,9,2,23,16,16,19,26,29,2,4,11,3,17,23,27,7,28,22,30,22,22
1610612744,Golden State Warriors,29,19,10,0.655,44.4,35.2,72.9,0.483,11.3,34.8,0.326,30.0,36.8,0.813,6.5,33.6,40.1,23.1,13.4,6.1,9.3,3.2,26.3,26.3,111.7,12.6,29,20,1,3,27,8,29,2,3,5,11,14,16,6,30,10,24,2,21,21,1,3,11,16,3,5
