group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
,203464,Brandon Paul,,1610612759,SAS,27.0,5,3,2,0.6,1.5,61.5,53.3,53.3,86.0,81.0,81.0,-24.5,-27.6,-27.6,0.0,0.0,0.0,0.0,0.111,0.059,0.0,0.0,0.0,0.0,0.133,0.154,105.25,115.66,96.39,115.66,-0.135,15,0,2,0.0,0.4,0.0,335,305,75,104,357,421,421,421,57,59,59,369,375,375,288,237,288,283,201,270,1,1,333,354,238,219,117,87,87,434,333,306,333,288,333
,1627854,Bryn Forbes,,1610612759,SAS,24.0,20,13,7,0.65,2.1,127.9,116.5,116.5,98.1,91.6,91.6,29.8,24.9,24.9,0.056,0.0,13.3,0.0,0.095,0.046,0.0,0.0,0.00308,0.00308,0.117,0.128,99.42,107.87,89.89,107.87,-0.006,97,3,13,0.2,0.7,0.231,194,122,197,74,277,50,62,62,110,100,100,47,51,51,235,237,154,283,252,306,1,1,304,340,270,268,257,167,167,392,228,183,276,207,313
,201980,Danny Green,,1610612759,SAS,31.0,26,14,12,0.538,2.9,103.8,97.2,97.2,112.3,106.7,106.7,-8.5,-9.5,-9.5,0.073,0.75,8.1,0.013,0.09,0.051,0.10800000000000001,0.10800000000000001,0.00375,0.00414,0.173,0.188,104.18,110.45,92.04,110.45,0.032,179,8,28,0.3,1.1,0.286,136,108,290,171,189,272,284,284,294,281,281,288,304,304,210,188,237,269,265,296,318,314,271,310,159,147,138,132,132,316,134,103,181,100,292
,1627749,Dejounte Murray,,1610612759,SAS,21.0,24,11,13,0.458,2.1,86.8,77.8,77.8,98.7,96.3,96.3,-12.0,-18.5,-18.5,0.118,0.25,7.1,0.035,0.212,0.119,0.28600000000000003,0.292,0.005,0.00603,0.215,0.238,97.54,104.24,86.86,104.24,0.121,108,6,13,0.3,0.5,0.462,151,152,305,262,293,379,387,387,113,132,132,320,344,344,141,229,246,170,52,81,418,418,142,128,83,76,308,248,248,114,166,183,213,242,147
,1628401,Derrick White,,1610612759,SAS,23.0,2,0,2,0.0,2.0,57.1,50.0,50.0,25.0,22.2,22.2,32.1,27.8,27.8,0.0,0.0,0.0,0.167,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,88.89,100.74,83.95,100.74,1.0,8,0,0,0.0,0.0,0.0,380,404,75,404,301,423,422,422,23,23,23,43,43,43,288,237,288,8,346,171,1,1,333,354,394,395,412,316,316,5,333,379,333,379,333
,202722,Dāvis Bertāns,,1610612759,SAS,25.0,18,9,9,0.5,2.1,116.4,108.0,108.0,95.9,86.3,86.3,20.5,21.8,21.8,0.154,0.0,26.7,0.0,0.053,0.025,0.0,0.0,0.006,0.00623,0.112,0.115,96.67,105.74,88.12,105.74,0.076,87,4,10,0.2,0.6,0.4,214,182,236,198,284,105,148,148,96,74,74,63,60,60,113,237,40,283,324,353,1,1,97,112,280,292,326,201,201,236,207,209,237,236,201
,203530,Joffrey Lauvergne,,1610612759,SAS,26.0,3,1,2,0.333,0.4,106.4,100.0,100.0,347.2,250.0,250.0,-240.8,-150.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.78,123.25,102.71,123.25,-0.087,2,0,0,0.0,0.0,0.0,360,354,75,342,420,234,232,232,450,450,450,450,442,442,288,237,288,283,346,367,1,1,333,354,394,395,300,58,58,425,333,379,333,379,333
,203937,Kyle Anderson,,1610612759,SAS,24.0,28,14,14,0.5,2.6,108.5,95.6,95.6,121.1,114.9,114.9,-12.6,-19.3,-19.3,0.122,0.71,15.6,0.05,0.143,0.096,0.21899999999999997,0.22899999999999998,0.005829999999999999,0.00645,0.132,0.143,103.87,113.7,94.75,113.7,0.088,182,7,12,0.3,0.4,0.583,113,108,319,198,209,205,299,299,366,354,354,325,352,352,140,195,131,127,135,136,403,404,109,97,241,234,144,104,104,196,153,192,213,278,66
,200746,LaMarcus Aldridge,,1610612759,SAS,32.0,32,20,12,0.625,3.7,114.3,108.7,108.7,100.8,98.0,98.0,13.5,10.7,10.7,0.05,0.43,3.6,0.098,0.208,0.153,0.084,0.084,0.00491,0.00561,0.267,0.284,100.04,104.1,86.75,104.1,0.175,264,27,55,0.8,1.7,0.491,76,41,290,90,75,129,139,139,132,153,153,101,116,116,242,219,281,47,57,46,270,269,185,182,54,55,241,250,250,52,27,36,31,43,129
,1938,Manu Ginobili,,1610612759,SAS,40.0,24,16,8,0.667,2.9,116.3,109.8,109.8,108.1,104.7,104.7,8.2,5.0,5.0,0.186,1.6,17.0,0.029,0.067,0.049,0.106,0.11,0.00577,0.006750000000000001,0.212,0.218,102.37,107.17,89.3,107.17,0.122,164,13,26,0.5,1.1,0.5,151,84,212,57,178,106,119,119,246,258,258,139,161,161,86,92,107,196,304,304,314,319,113,86,86,99,184,179,179,111,89,110,81,99,89
,201988,Patty Mills,,1610612759,SAS,29.0,35,19,16,0.543,3.6,111.1,104.6,104.6,106.6,103.8,103.8,4.4,0.8,0.8,0.187,3.5,20.0,0.015,0.032,0.023,0.057,0.057999999999999996,0.00439,0.005520000000000001,0.174,0.183,100.27,104.76,87.3,104.76,0.096,282,14,41,0.4,1.2,0.341,55,53,360,167,88,167,189,189,228,247,247,168,201,201,84,27,80,263,341,355,212,213,232,187,154,159,236,226,226,176,82,62,137,85,259
,2200,Pau Gasol,,1610612759,SAS,37.0,15,7,8,0.467,2.5,99.2,92.9,92.9,101.4,97.4,97.4,-2.2,-4.5,-4.5,0.158,1.5,13.0,0.122,0.237,0.177,0.087,0.08900000000000001,0.00462,0.00603,0.202,0.214,100.03,105.47,87.89,105.47,0.23,85,6,13,0.4,0.9,0.462,240,233,212,257,232,312,323,323,142,143,143,241,262,262,110,96,162,30,35,25,275,284,209,128,102,104,242,208,208,24,166,183,137,158,147
,200752,Rudy Gay,,1610612759,SAS,31.0,13,8,5,0.615,3.5,112.7,109.6,109.6,113.5,112.0,112.0,-0.8,-2.5,-2.5,0.115,0.75,11.1,0.128,0.179,0.151,0.14800000000000002,0.145,0.00441,0.00536,0.22,0.235,92.72,94.69,78.91,94.69,0.124,94,7,17,0.5,1.3,0.412,253,216,162,98,107,144,123,123,307,337,337,231,245,245,145,188,191,27,77,49,367,362,229,200,81,79,381,398,398,107,153,155,83,70,196
,2225,Tony Parker,,1610612759,SAS,36.0,5,2,3,0.4,1.6,80.2,68.4,68.4,118.5,111.1,111.1,-38.2,-42.7,-42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.15,0.174,101.57,113.6,94.67,113.6,0.231,19,3,3,0.6,0.6,1.0,335,329,114,299,346,395,405,405,344,328,328,404,403,403,288,237,288,283,346,367,1,1,10,18,206,179,202,105,105,23,228,287,65,226,1
