player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
1630598,Aaron Wiggins,Aaron,1610612760,OKC,25.0,10,6,4,0.6,15.7,0.574,0.426,0.548,0.0,0.29,0.065,0.162,0.129,0.548,0.765,0.235,1.0,0.0,0.826,0.174,23,47,0.489,56,51,84,36,116,101,107,83,111,114,126,74,103,56,48,138,1,68,60,132,82,90,59,OKC
1641717,Cason Wallace,Cason,1610612760,OKC,20.0,10,6,4,0.6,19.8,0.317,0.683,0.333,0.048,0.643,0.214,0.024,0.167,0.286,0.286,0.714,1.0,0.0,0.688,0.313,16,41,0.39,56,51,84,36,104,172,36,145,90,28,31,160,61,130,155,31,1,68,99,93,98,98,141,OKC
1631096,Chet Holmgren,Chet,1610612760,OKC,22.0,10,6,4,0.6,34.5,0.58,0.42,0.59,0.051,0.25,0.071,0.16,0.128,0.538,0.717,0.283,1.0,0.0,0.78,0.22,59,119,0.496,56,51,84,36,52,100,108,69,87,119,118,76,104,58,59,127,1,68,76,117,39,38,55,OKC
202330,Gordon Hayward,Gordon,1610612760,OKC,34.0,7,5,2,0.714,6.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,80,70,25,22,157,1,182,186,111,154,145,162,157,183,176,159,152,68,186,164,193,180,193,OKC
1630198,Isaiah Joe,Isaiah,1610612760,OKC,24.0,10,6,4,0.6,17.3,0.278,0.722,0.25,0.125,0.75,0.203,0.0,0.125,0.125,0.75,0.25,1.0,0.0,0.917,0.083,24,54,0.444,56,51,84,36,112,184,24,167,43,14,36,162,106,174,50,130,1,68,37,156,81,81,90,OKC
1631114,Jalen Williams,Jalen,1610612760,OKC,23.0,10,6,4,0.6,37.7,0.756,0.244,0.642,0.064,0.241,0.166,0.117,0.246,0.578,0.483,0.517,0.867,0.133,0.56,0.44,75,160,0.469,56,51,84,36,24,49,159,55,81,124,56,102,26,48,117,69,101,52,130,63,24,22,73,OKC
1631119,Jaylin Williams,Jaylin,1610612760,OKC,22.0,10,6,4,0.6,12.7,0.333,0.667,0.318,0.091,0.614,0.0,0.068,0.205,0.227,0.857,0.143,1.0,0.0,0.938,0.063,16,33,0.485,56,51,84,36,128,165,38,153,63,33,145,143,36,153,36,148,1,68,33,160,98,112,63,OKC
1630581,Josh Giddey,Josh,1610612760,OKC,21.0,10,6,4,0.6,18.1,0.547,0.453,0.506,0.069,0.414,0.207,0.08,0.126,0.437,0.636,0.364,1.0,0.0,0.765,0.235,34,75,0.453,56,51,84,36,110,105,103,91,77,78,35,135,105,87,76,110,1,68,80,113,61,63,86,OKC
1629026,Kenrich Williams,Kenrich,1610612760,OKC,29.0,7,6,1,0.857,4.5,0.375,0.625,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,2,8,0.25,80,51,7,7,180,157,48,1,111,154,145,162,157,1,101,70,152,68,137,45,167,159,181,OKC
1630322,Lindy Waters III,Lindy,1610612760,OKC,26.0,3,3,0,1.0,2.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,171,86,1,1,205,200,1,186,111,154,145,162,157,183,176,159,152,68,186,164,193,202,193,OKC
1629652,Luguentz Dort,Luguentz,1610612760,OKC,25.0,10,6,4,0.6,35.0,0.297,0.703,0.15,0.019,0.701,0.215,0.149,0.243,0.131,0.75,0.25,1.0,0.0,0.939,0.061,33,91,0.363,56,51,84,36,48,179,29,178,108,20,30,84,27,173,50,130,1,68,32,161,64,53,153,OKC
1631172,Ousmane Dieng,Ousmane,1610612760,OKC,21.0,4,2,2,0.5,1.8,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0.5,141,101,25,78,212,114,86,1,1,154,145,162,157,183,1,159,152,68,1,164,181,191,46,OKC
1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,25.0,10,6,4,0.6,39.9,0.835,0.165,0.629,0.245,0.159,0.113,0.212,0.192,0.384,0.137,0.863,0.25,0.75,0.153,0.847,111,224,0.496,56,51,84,36,15,42,166,58,17,139,88,45,43,98,172,14,149,5,185,8,9,14,56,OKC
