GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,1626148,Anthony Brown,Anthony,1610612747,LAL,23.0,4,1,3,0.25,14.4,0,0,0,0,6,9,2,16,0,0,3,0,1.2,339,362,109,380,297,234,237,175,303,151,187,110,159,200,1,158,326,383
Players,101138,Brandon Bass,Brandon,1610612747,LAL,31.0,20,7,13,0.35,61.045,2,6,0,14,22,26,14,64,3,1,14,6,59.1,196,215,281,325,171,169,81,175,88,291,318,288,302,48,232,366,139,135
Players,1626156,D'Angelo Russell,D'Angelo,1610612747,LAL,20.0,20,5,15,0.25,56.34166666666667,6,0,3,8,16,22,16,50,0,0,5,4,43.8,196,252,313,380,181,81,237,94,132,246,285,309,273,200,1,212,169,165
Players,203903,Jordan Clarkson,Jordan,1610612747,LAL,24.0,29,11,18,0.379,82.74333333333334,4,4,2,20,32,30,25,78,0,1,8,10,61.3,117,157,361,306,133,114,118,114,61,357,339,370,336,200,232,272,98,132
Players,203944,Julius Randle,Julius,1610612747,LAL,21.0,29,11,18,0.379,94.40833333333332,6,11,5,22,30,33,23,78,0,3,16,12,92.8,117,157,361,306,113,81,34,64,57,344,358,355,336,200,367,385,80,83
Players,977,Kobe Bryant,Kobe,1610612747,LAL,37.0,24,8,16,0.333,56.66333333333333,9,4,0,4,10,23,15,48,0,0,7,17,79.1,163,195,324,330,180,43,118,175,183,195,295,303,265,200,1,258,55,104
Players,1626204,Larry Nance Jr.,Larry,1610612747,LAL,23.0,12,3,9,0.25,33.73166666666667,0,2,0,4,18,5,6,24,2,0,3,1,16.3,257,293,223,380,233,234,170,175,183,260,138,193,198,78,1,158,268,264
Players,101150,Lou Williams,Lou,1610612747,LAL,29.0,25,8,17,0.32,79.53333333333333,8,7,5,4,28,22,9,58,2,1,8,8,70.4,151,195,341,360,138,61,72,64,183,326,285,239,294,78,232,272,118,120
Players,1626273,Marcelo Huertas,Marcelo,1610612747,LAL,33.0,6,2,4,0.333,14.278333333333334,0,0,0,0,4,8,0,8,0,0,0,0,13.5,312,326,127,330,298,234,237,175,303,124,178,1,100,200,1,1,326,284
Players,1897,Metta World Peace,Metta,1610612747,LAL,36.0,3,0,3,0.0,8.116666666666667,3,0,0,0,2,2,0,4,0,0,1,0,6.0,357,408,109,408,344,148,237,175,303,75,72,1,63,200,1,63,326,329
Players,201156,Nick Young,Nick,1610612747,LAL,31.0,15,4,11,0.267,24.898333333333333,0,0,0,0,12,5,6,20,0,1,1,0,8.0,233,270,251,377,260,234,237,175,303,214,138,193,180,200,232,63,326,313
Players,203135,Robert Sacre,Robert,1610612747,LAL,27.0,1,0,1,0.0,2.35,0,2,0,2,2,2,0,2,0,0,2,0,2.0,404,408,31,408,394,234,170,175,234,75,72,1,37,200,1,130,326,375
Players,201579,Roy Hibbert,Roy,1610612747,LAL,29.0,12,4,8,0.333,35.53,0,1,0,0,6,11,9,20,3,0,4,5,28.0,257,270,204,330,230,234,222,175,303,151,207,239,180,48,1,194,154,210
Players,203527,Ryan Kelly,Ryan,1610612747,LAL,25.0,4,1,3,0.25,7.801666666666667,0,0,0,0,2,2,0,0,1,0,0,2,5.6,339,362,109,380,348,234,237,175,303,75,72,1,1,126,1,1,224,332
Players,204028,Tarik Black,Tarik,1610612747,LAL,24.0,2,0,2,0.0,0.825,0,0,0,0,0,0,0,0,0,0,0,0,0.0,374,408,75,408,410,234,237,175,303,1,1,1,1,200,1,1,326,400
