player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank
202692,Alec Burks,Alec,1610612752,NYK,30.0,81,37,44,0.457,49.4,108.1,7.5,0.148,0.212,1.8,0.238,0.6,0.114,14.8,12.1,11.3,45.0,0.177,6,120,566,363,48,210,185,188,207,159,157,356,372,142,154,179,196,196
1629629,Cam Reddish,Cam,1610612752,NYK,22.0,49,20,29,0.408,47.8,113.0,3.8,0.075,0.108,2.2,0.331,0.7,0.167,18.0,12.7,13.0,48.7,0.107,296,295,417,420,281,455,526,532,537,91,40,293,275,472,244,369,389,444
1628422,Damyean Dotson,Damyean,1610612752,NYK,28.0,2,1,1,0.5,50.1,110.5,4.9,0.111,0.133,0.0,0.0,0.0,0.0,17.1,9.8,12.2,58.5,0.132,566,544,23,306,14,335,425,355,474,554,554,520,520,382,53,292,580,359
201565,Derrick Rose,Derrick,1610612752,NYK,33.0,26,11,15,0.423,48.9,103.3,4.4,0.08,0.124,1.7,0.222,0.9,0.145,14.2,13.1,8.7,39.7,0.244,417,415,206,403,86,69,483,516,509,188,185,227,320,91,293,53,50,66
203095,Evan Fournier,Evan,1610612752,NYK,29.0,80,36,44,0.45,48.8,112.5,3.6,0.073,0.105,1.6,0.248,0.4,0.084,16.2,13.0,13.7,47.0,0.113,10,131,566,370,98,429,531,535,546,209,137,414,440,281,285,429,305,425
1630624,Feron Hunt,Feron,1610612752,NYK,22.0,2,2,0,1.0,46.5,82.4,0.0,0.0,0.0,5.6,0.5,0.0,0.0,11.1,27.8,22.2,55.6,0.521,566,512,1,1,508,8,583,583,583,10,8,520,520,25,595,588,566,11
1630193,Immanuel Quickley,Immanuel,1610612752,NYK,23.0,78,35,43,0.449,49.7,104.8,6.0,0.114,0.165,1.5,0.195,0.1,0.018,13.8,12.2,7.9,39.6,0.224,20,146,562,371,29,101,293,342,354,262,263,515,515,80,163,43,47,94
1630579,Jericho Sims,Jericho,1610612752,NYK,23.0,41,19,22,0.463,48.4,102.9,9.4,0.187,0.263,1.0,0.145,1.9,0.524,15.5,11.5,9.9,44.7,0.253,348,311,284,355,160,62,94,100,118,461,432,73,31,201,109,77,177,59
203944,Julius Randle,Julius,1610612752,NYK,27.0,72,32,40,0.444,49.0,111.6,11.4,0.225,0.323,1.0,0.159,0.8,0.146,16.4,12.6,14.0,45.8,0.126,78,177,542,376,73,391,43,47,47,438,395,276,317,296,223,457,250,382
202689,Kemba Walker,Kemba,1610612752,NYK,32.0,37,16,21,0.432,48.6,114.5,5.0,0.099,0.145,1.3,0.218,0.4,0.069,17.3,13.4,15.2,46.6,0.085,367,351,266,394,135,502,412,429,426,325,191,443,459,418,337,518,287,498
