player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
203382,Aron Baynes,Aron,1610612761,TOR,34.0,53,20,33,0.377,18.5,2.5,5.7,0.441,0.5,1.9,0.262,0.5,0.8,0.707,1.6,3.5,5.2,0.9,0.9,0.3,0.4,0.3,2.2,1.0,6.1,-1.5,15.0,2,0,14.1,208,279,72,407,297,293,287,274,340,315,400,384,377,370,66,157,119,362,276,406,193,317,114,323,323,360,308,146,29,305,TOR
1628449,Chris Boucher,Chris,1610612761,TOR,28.0,60,25,35,0.417,24.2,4.8,9.3,0.514,1.5,3.9,0.383,2.5,3.2,0.788,2.0,4.8,6.7,1.1,0.8,0.6,1.9,0.7,2.8,2.4,13.6,1.6,29.8,12,0,27.8,140,213,52,373,189,119,146,95,147,156,148,74,75,242,44,66,56,334,319,271,5,84,33,103,107,123,82,44,29,96,TOR
1627761,DeAndre' Bembry,DeAndre',1610612761,TOR,26.0,51,23,28,0.451,19.1,2.3,4.5,0.513,0.3,1.0,0.264,0.9,1.3,0.682,0.6,2.2,2.9,2.1,1.4,1.0,0.4,0.4,1.7,1.1,5.7,0.1,15.1,0,0,13.8,226,234,143,323,288,320,343,99,402,394,398,285,270,398,246,306,309,172,138,74,230,212,244,296,331,222,302,245,29,315,TOR
1627832,Fred VanVleet,Fred,1610612761,TOR,27.0,52,22,30,0.423,36.5,6.5,16.7,0.389,3.3,9.2,0.366,3.3,3.7,0.885,0.6,3.6,4.2,6.3,1.8,1.7,0.7,1.1,2.3,3.4,19.6,2.7,39.5,5,0,38.3,215,252,115,363,3,63,36,436,9,4,195,43,56,66,257,151,176,20,85,5,96,17,103,50,46,72,33,90,29,30,TOR
1630273,Freddie Gillespie,Freddie,1610612761,TOR,24.0,20,7,13,0.35,19.6,2.2,4.2,0.524,0.0,0.0,0.0,1.2,1.7,0.697,2.1,2.8,4.9,0.5,0.6,0.7,1.0,0.4,2.2,1.9,5.6,-3.9,16.4,0,0,14.2,435,445,391,427,270,333,363,83,480,522,480,223,218,382,35,250,129,464,378,232,47,219,133,157,339,484,279,245,29,304,TOR
1629018,Gary Trent Jr.,Gary,1610612761,TOR,22.0,58,29,29,0.5,31.1,5.5,13.5,0.408,2.8,7.4,0.385,1.4,1.8,0.783,0.5,2.2,2.6,1.4,0.7,1.0,0.2,0.4,1.6,1.5,15.3,-1.0,23.2,0,0,24.4,157,158,129,251,81,93,63,390,25,24,146,182,191,248,328,317,329,269,329,100,377,238,291,202,85,318,152,245,29,125,TOR
1627740,Henry Ellenson,Henry,1610612761,TOR,24.0,2,0,2,0.0,19.2,2.5,7.0,0.357,1.0,4.5,0.222,1.5,2.0,0.75,1.5,4.5,6.0,2.5,0.0,0.0,0.0,0.5,3.5,1.5,7.5,3.5,18.5,0,0,17.0,532,531,515,531,284,298,230,480,218,124,435,172,161,297,77,78,75,140,530,511,495,155,7,208,265,52,230,245,29,243,TOR
1630223,Jalen Harris,Jalen,1610612761,TOR,22.0,13,3,10,0.231,13.2,2.8,5.5,0.5,1.3,2.8,0.472,0.5,0.7,0.778,0.2,1.2,1.4,1.3,1.1,0.6,0.0,0.5,1.2,0.7,7.4,-0.1,11.8,0,0,12.6,467,482,431,495,394,272,299,120,168,226,14,386,398,254,457,445,456,280,203,254,495,139,387,389,269,239,365,245,29,340,TOR
203920,Khem Birch,Khem,1610612761,TOR,28.0,67,23,44,0.343,22.8,2.8,5.7,0.497,0.2,0.8,0.25,1.4,1.9,0.705,2.6,3.2,5.8,1.3,0.7,0.7,0.7,0.4,1.7,1.5,7.2,-1.9,19.8,6,0,17.4,58,234,15,432,213,267,293,132,416,419,410,189,178,373,18,190,85,277,360,192,91,192,254,212,277,388,209,77,29,234,TOR
200768,Kyle Lowry,Kyle,1610612761,TOR,35.0,46,15,31,0.326,34.8,5.7,13.0,0.436,2.8,7.2,0.396,3.0,3.5,0.875,0.8,4.6,5.4,7.3,2.7,1.0,0.3,0.5,3.1,4.3,17.2,-0.1,35.8,9,2,35.3,268,344,105,442,17,88,74,297,24,28,112,54,61,77,212,73,107,11,33,96,259,136,14,34,63,245,52,61,13,48,TOR
