player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
201166,Aaron Brooks,Aaron,1610612754,IND,32.0,1,0,1,0.0,7.3,0.333,0.667,0.4,0.0,0.6,0.6,0.0,0.0,0.4,0.0,1.0,0.0,1.0,0.0,1.0,2,3,0.667,208,178,6,178,171,193,16,149,148,20,3,176,172,91,179,1,153,1,195,1,180,195,8
101139,CJ Miles,CJ,1610612754,IND,30.0,4,0,4,0.0,20.5,0.333,0.667,0.414,0.138,0.517,0.069,0.069,0.069,0.276,0.667,0.333,1.0,0.0,0.818,0.182,11,24,0.458,153,178,72,178,96,193,16,144,67,36,130,162,159,154,73,115,1,72,57,145,132,138,91
203922,Glenn Robinson III,Glenn,1610612754,IND,23.0,3,0,3,0.0,10.3,0.667,0.333,0.533,0.133,0.4,0.0,0.067,0.067,0.4,0.5,0.5,1.0,0.0,0.667,0.333,6,6,1.0,176,178,59,178,154,96,113,108,72,69,160,166,160,91,111,78,1,72,104,91,156,178,1
201952,Jeff Teague,Jeff,1610612754,IND,29.0,4,0,4,0.0,35.6,0.622,0.378,0.382,0.059,0.397,0.059,0.221,0.074,0.324,0.0,1.0,0.333,0.667,0.136,0.864,22,45,0.489,153,178,72,178,25,114,99,162,118,73,138,46,156,135,179,1,147,8,189,15,92,100,72
202338,Kevin Seraphin,Kevin,1610612754,IND,27.0,4,0,4,0.0,14.7,1.0,0.0,0.828,0.138,0.0,0.069,0.172,0.138,0.69,0.75,0.25,0.0,0.0,0.75,0.25,12,26,0.462,153,178,72,178,125,1,175,31,67,155,130,82,104,35,45,144,153,72,79,117,128,131,88
202362,Lance Stephenson,Lance,1610612754,IND,26.0,4,0,4,0.0,26.8,0.66,0.34,0.625,0.219,0.328,0.063,0.047,0.109,0.406,0.25,0.75,0.857,0.143,0.407,0.593,27,53,0.509,153,178,72,178,73,102,111,66,34,94,136,172,137,89,153,42,106,49,160,44,81,85,50
202730,Lavoy Allen,Lavoy,1610612754,IND,28.0,3,0,3,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,176,178,59,178,201,210,175,196,148,155,160,176,172,192,179,179,153,72,195,179,204,213,204
101145,Monta Ellis,Monta,1610612754,IND,31.0,4,0,4,0.0,18.9,0.6,0.4,0.545,0.182,0.273,0.091,0.182,0.091,0.364,0.167,0.833,1.0,0.0,0.375,0.625,8,20,0.4,153,178,72,178,105,120,92,103,43,107,106,75,144,115,170,25,1,72,164,38,147,146,146
1626167,Myles Turner,Myles,1610612754,IND,21.0,4,0,4,0.0,33.3,0.864,0.136,0.884,0.372,0.0,0.047,0.116,0.14,0.512,0.895,0.105,0.0,0.0,0.895,0.105,19,44,0.432,153,178,72,178,39,55,158,18,8,155,146,129,101,64,20,176,153,72,32,172,101,101,116
202331,Paul George,Paul,1610612754,IND,27.0,4,0,4,0.0,42.9,0.523,0.477,0.286,0.143,0.482,0.071,0.232,0.205,0.143,0.313,0.688,0.611,0.389,0.471,0.529,34,88,0.386,153,178,72,178,1,147,66,181,63,45,129,41,39,186,141,55,133,21,156,48,65,51,163
201152,Thaddeus Young,Thaddeus,1610612754,IND,29.0,4,0,4,0.0,35.0,0.897,0.103,0.833,0.042,0.063,0.104,0.104,0.25,0.792,0.85,0.15,1.0,0.0,0.857,0.143,21,39,0.538,153,178,72,178,32,53,160,27,132,149,94,141,23,22,26,170,1,72,45,158,95,106,34
