group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,1629643,Chuma Okeke,Chuma,1610612753,ORL,25.0,6,3,3,0.5,5.9,0.333,0.667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,3,0.333,308,288,132,200,5,317,66,332,128,1,169,272,226,329,286,251,1,79,1,259,290,299,278,ORL
Players,204060,Joe Ingles,Joe,1610612753,ORL,36.0,11,4,7,0.364,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,253,261,243,346,410,371,1,332,128,222,169,272,226,329,286,251,217,79,323,259,355,364,355,ORL
Players,1629021,Moritz Wagner,Moritz,1610612753,ORL,27.0,16,7,9,0.438,1.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4,6,0.667,196,200,288,301,357,1,324,1,128,222,169,272,226,1,1,251,217,79,1,259,191,235,37,ORL
Players,1631216,Caleb Houstan,Caleb,1610612753,ORL,21.0,3,1,2,0.333,6.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,3,0.333,364,359,98,353,3,371,1,332,128,1,169,272,226,329,286,251,1,79,1,259,290,299,278,ORL
Players,1630175,Cole Anthony,Cole,1610612753,ORL,24.0,23,14,9,0.609,2.7,0.7,0.3,0.957,0.609,0.0,0.087,0.043,0.0,0.348,0.273,0.727,0.0,0.0,0.273,0.727,11,30,0.367,132,85,288,118,231,147,250,62,1,222,98,268,226,221,249,78,217,79,302,52,94,74,255,ORL
Players,1630591,Jalen Suggs,Jalen,1610612753,ORL,23.0,30,18,12,0.6,3.1,0.28,0.72,0.108,0.054,0.649,0.054,0.243,0.054,0.054,0.5,0.5,1.0,0.0,0.9,0.1,10,25,0.4,60,28,337,121,166,344,55,326,104,35,144,166,214,328,167,137,1,79,103,251,111,106,222,ORL
Players,1641710,Anthony Black,Anthony,1610612753,ORL,20.0,13,7,6,0.538,0.9,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0.5,229,200,218,171,420,1,324,173,128,222,169,21,226,147,1,251,217,79,1,259,290,330,103,ORL
Players,1629048,Goga Bitadze,Goga,1610612753,ORL,24.0,14,9,5,0.643,3.1,0.833,0.167,0.667,0.0,0.0,0.0,0.333,0.167,0.667,0.75,0.25,0.0,0.0,0.75,0.25,4,6,0.667,215,167,196,95,169,93,303,109,128,222,169,74,108,98,100,227,217,79,136,206,191,235,37,ORL
Players,1630243,Trevelin Queen,Trevelin,1610612753,ORL,27.0,3,1,2,0.333,5.7,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,364,359,98,353,6,238,130,332,128,222,169,272,226,329,286,251,217,79,323,259,355,330,355,ORL
Players,1628976,Wendell Carter Jr.,Wendell,1610612753,ORL,25.0,14,8,6,0.571,3.2,0.875,0.125,0.222,0.0,0.0,0.0,0.778,0.0,0.222,1.0,0.0,0.0,0.0,1.0,0.0,1,8,0.125,215,181,218,141,160,85,313,297,128,222,169,13,226,280,1,251,217,79,1,259,290,211,353,ORL
