group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1629643,Chuma Okeke,Chuma,1610612753,ORL,25.0,6,3,3,0.5,5.9,0.0,0.0,0.0,0.0,0.8,2.3,0.0,5.3,0.0,0.0,0.5,0.0,2.7,308,288,132,200,5,226,238,169,329,238,458,1,14,218,1,385,310,156,ORL
Players,204060,Joe Ingles,Joe,1610612753,ORL,36.0,11,4,7,0.364,1.0,0.0,0.0,0.0,0.0,0.3,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.8,253,261,243,346,410,226,238,169,329,89,95,170,429,218,1,1,310,369,ORL
Players,1629021,Moritz Wagner,Moritz,1610612753,ORL,27.0,16,7,9,0.438,1.7,0.0,0.0,0.0,0.5,0.6,0.6,0.4,2.3,0.1,0.0,0.4,0.2,1.1,196,200,288,301,357,226,238,169,154,168,170,228,258,151,1,326,218,338,ORL
Players,1631216,Caleb Houstan,Caleb,1610612753,ORL,21.0,3,1,2,0.333,6.9,0.0,0.0,0.0,0.0,2.0,1.7,0.0,4.7,0.0,0.0,0.7,0.0,1.7,364,359,98,353,3,226,238,169,329,431,436,1,20,218,1,433,310,288,ORL
Players,1630175,Cole Anthony,Cole,1610612753,ORL,24.0,23,14,9,0.609,2.7,0.0,0.1,0.1,0.3,0.8,0.4,0.1,2.6,0.0,0.0,0.1,0.0,2.4,132,85,288,118,231,226,219,138,219,236,126,125,208,189,282,129,307,181,ORL
Players,1630591,Jalen Suggs,Jalen,1610612753,ORL,23.0,30,18,12,0.6,3.1,0.1,0.1,0.1,0.1,0.7,0.8,0.4,2.7,0.1,0.0,0.7,0.3,2.7,60,28,337,121,166,214,189,152,323,176,229,223,194,108,267,445,123,148,ORL
Players,1641710,Anthony Black,Anthony,1610612753,ORL,20.0,13,7,6,0.538,0.9,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.9,0.0,0.0,0.0,0.1,0.4,229,200,218,171,420,226,238,169,289,75,1,133,396,218,1,1,288,397,ORL
Players,1629048,Goga Bitadze,Goga,1610612753,ORL,24.0,14,9,5,0.643,3.1,0.1,0.1,0.0,0.6,0.6,0.7,0.0,2.6,0.3,0.0,0.4,0.3,3.4,215,167,196,95,169,160,177,169,133,154,204,1,210,14,1,318,153,89,ORL
Players,1630243,Trevelin Queen,Trevelin,1610612753,ORL,27.0,3,1,2,0.333,5.7,0.0,0.0,0.0,0.0,0.7,3.0,0.3,8.7,0.0,0.0,0.3,0.0,0.5,364,359,98,353,6,226,238,169,329,176,462,200,1,218,1,283,310,390,ORL
Players,1628976,Wendell Carter Jr.,Wendell,1610612753,ORL,25.0,14,8,6,0.571,3.2,0.0,0.4,0.0,0.1,0.4,0.8,0.4,2.3,0.1,0.1,0.4,0.5,3.2,215,181,218,141,160,226,57,169,303,116,228,217,250,66,402,356,69,104,ORL
Players,1628371,Jonathan Isaac,Jonathan,1610612753,ORL,26.0,15,10,5,0.667,2.5,0.1,0.4,0.1,0.5,0.9,0.3,0.0,2.3,0.1,0.1,0.2,0.3,2.8,204,153,196,70,269,165,44,104,144,250,109,1,255,146,396,159,163,136,ORL
Players,1628365,Markelle Fultz,Markelle,1610612753,ORL,26.0,7,3,4,0.429,2.9,0.3,0.3,0.0,1.1,0.6,1.0,0.1,2.3,0.1,0.0,0.6,0.0,3.9,294,288,164,304,207,81,97,169,41,154,275,129,250,66,1,418,310,63,ORL
Players,1630532,Franz Wagner,Franz,1610612753,ORL,22.0,28,18,10,0.643,3.1,0.5,0.2,0.1,0.9,0.9,0.5,0.3,2.6,0.0,0.1,0.3,0.6,2.7,87,28,303,95,188,37,156,149,68,245,148,176,210,218,333,243,55,147,ORL
Players,203914,Gary Harris,Gary,1610612753,ORL,29.0,14,10,4,0.714,1.4,0.0,0.0,0.0,0.1,0.1,0.4,0.3,1.9,0.1,0.0,0.2,0.1,1.3,215,153,164,56,386,226,238,169,303,73,123,176,322,139,1,178,244,326,ORL
Players,1631094,Paolo Banchero,Paolo,1610612753,ORL,21.0,35,21,14,0.6,3.8,0.4,0.4,0.3,1.0,0.9,0.9,0.3,3.4,0.1,0.1,0.3,0.7,3.9,20,15,381,121,64,44,44,21,49,255,266,194,100,120,304,224,47,65,ORL
