group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,1629014,Anfernee Simons,Anfernee,1610612757,POR,25.0,18,8,10,0.444,4.2,119.7,115.6,115.6,102.1,103.3,103.3,17.6,12.4,12.4,0.211,1.14,10.4,0.052,0.119,0.087,9.1,9.2,0.577,0.653,0.359,0.372,97.62,98.78,82.31,98.78,0.227,160,26,52,1.4,2.9,0.5,173,181,303,285,26,147,140,140,135,180,180,104,127,127,86,142,245,152,186,175,303,308,120,100,15,18,281,317,317,28,25,33,5,4,103
Players,1630204,Ashton Hagans,Ashton,1610612757,POR,24.0,2,1,1,0.5,6.5,64.1,77.3,77.3,105.8,103.8,103.8,-41.7,-26.6,-26.6,0.4,0.0,28.6,0.0,0.154,0.069,0.0,0.0,0.0,0.0,0.172,0.164,96.07,88.62,73.85,88.62,-0.054,22,0,5,0.0,2.5,0.0,393,359,29,200,4,420,396,396,164,192,192,410,379,379,13,228,62,298,118,240,1,1,355,367,160,195,314,452,452,432,355,253,355,9,355
Players,1630625,Dalano Banton,Dalano,1610612757,POR,24.0,8,4,4,0.5,3.4,114.3,113.6,113.6,91.3,92.5,92.5,23.1,21.1,21.1,0.095,2.0,16.7,0.036,0.074,0.055,8.3,8.4,0.75,0.788,0.139,0.146,99.33,99.08,82.57,99.08,0.118,59,6,8,0.8,1.0,0.75,278,261,164,200,115,183,163,163,74,83,83,75,73,73,209,75,158,209,288,293,292,294,42,41,228,233,231,309,309,135,165,211,54,124,27
Players,1629028,Deandre Ayton,Deandre,1610612757,POR,25.0,26,13,13,0.5,4.2,106.0,104.0,104.0,101.7,99.5,99.5,4.3,4.4,4.4,0.061,1.0,8.5,0.185,0.292,0.241,8.5,8.6,0.486,0.532,0.158,0.164,95.94,97.95,81.62,97.95,0.193,226,17,35,0.7,1.3,0.486,111,99,365,200,36,261,245,245,130,121,121,181,173,173,268,144,265,13,18,11,294,298,215,201,182,194,321,343,343,47,54,65,79,81,156
Players,1641871,Duop Reath,Duop,1610612757,POR,28.0,10,3,7,0.3,2.6,125.5,119.6,119.6,112.2,113.0,113.0,13.3,6.6,6.6,0.15,0.0,60.0,0.053,0.148,0.109,0.0,0.0,0.5,0.5,0.036,0.04,96.86,98.78,82.32,98.78,0.058,51,1,2,0.1,0.2,0.5,259,288,243,373,256,90,105,105,255,300,300,132,162,162,133,228,5,149,129,116,1,1,159,246,410,408,301,316,316,280,290,330,337,387,103
Players,1630641,Ibou Badji,Ibou,1610612757,POR,21.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7200.0,6000.0,7200.72,0.0,0,0,0,0.0,0.0,0.0,420,359,1,1,469,439,439,439,1,1,1,213,206,206,308,228,308,298,355,379,1,1,355,367,412,413,465,1,1,357,355,399,355,399,355
Players,1631133,Jabari Walker,Jabari,1610612757,POR,21.0,19,8,11,0.421,3.1,107.8,112.1,112.1,102.4,100.9,100.9,5.4,11.2,11.2,0.095,2.0,13.8,0.153,0.203,0.178,6.9,7.1,0.294,0.426,0.172,0.169,96.67,95.49,79.57,95.49,0.085,116,5,17,0.3,0.9,0.294,163,181,324,318,182,243,173,173,138,155,155,171,133,133,209,75,200,27,69,29,267,272,333,306,160,180,307,389,389,201,175,145,237,169,317
Players,203924,Jerami Grant,Jerami,1610612757,POR,30.0,23,12,11,0.522,4.0,112.3,109.9,109.9,111.9,109.8,109.8,0.4,0.1,0.1,0.118,0.46,8.6,0.012,0.083,0.05,18.6,18.4,0.58,0.622,0.281,0.299,96.0,97.96,81.64,97.96,0.092,192,22,44,1.0,1.9,0.5,132,121,324,191,43,198,188,188,251,266,266,210,205,205,166,217,263,284,267,311,416,417,118,124,52,54,317,342,342,195,36,45,29,40,103
Players,1631303,Justin Minaya,Justin,1610612757,POR,25.0,3,1,2,0.333,0.9,0.0,0.0,0.0,156.2,150.0,150.0,-156.2,-150.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,96.0,98.14,81.78,98.14,-0.25,5,0,1,0.0,0.3,0.0,364,359,98,353,417,439,439,439,446,451,451,462,461,461,308,228,308,298,355,379,1,1,355,367,169,185,318,333,333,466,355,364,355,341,355
Players,1631200,Kris Murray,Kris,1610612757,POR,23.0,13,5,8,0.385,1.8,103.8,105.9,105.9,96.6,94.7,94.7,7.2,11.1,11.1,0.2,3.0,42.9,0.04,0.097,0.071,14.3,14.3,0.333,0.333,0.062,0.065,108.3,108.42,90.35,108.42,0.064,51,1,3,0.1,0.2,0.333,229,240,263,339,348,277,225,225,90,95,95,157,134,134,93,43,24,189,240,231,380,385,309,338,389,393,74,127,127,266,290,299,339,383,278
Players,1627763,Malcolm Brogdon,Malcolm,1610612757,POR,31.0,20,12,8,0.6,3.8,121.0,117.1,117.1,105.2,104.7,104.7,15.8,12.4,12.4,0.286,2.8,23.0,0.015,0.133,0.081,8.2,8.2,0.473,0.526,0.249,0.263,95.79,97.66,81.39,97.66,0.139,158,15,37,0.8,1.9,0.405,157,121,263,121,66,132,130,130,160,196,196,116,126,126,42,59,95,275,160,200,291,291,225,214,77,74,325,354,354,98,64,61,54,45,220
Players,1629680,Matisse Thybulle,Matisse,1610612757,POR,27.0,15,7,8,0.467,3.6,101.4,100.0,100.0,110.7,108.5,108.5,-9.3,-8.5,-8.5,0.114,1.33,23.5,0.017,0.077,0.049,17.6,17.6,0.6,0.6,0.095,0.099,102.65,104.34,86.95,104.34,0.079,119,5,10,0.3,0.7,0.5,204,200,263,256,89,300,270,270,230,247,247,291,282,282,173,131,92,267,283,317,413,413,99,136,338,342,140,180,180,227,175,190,184,220,103
Players,1641712,Rayan Rupert,Rayan,1610612757,POR,20.0,2,1,1,0.5,3.4,136.1,114.3,114.3,119.0,123.1,123.1,17.0,-8.8,-8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.38,95.76,79.8,95.76,-0.033,14,0,0,0.0,0.0,0.0,393,359,29,200,116,42,156,156,316,396,396,106,283,283,308,228,308,298,355,379,1,1,355,367,412,413,423,385,385,424,355,399,355,399,355
Players,1630703,Scoot Henderson,Scoot,1610612757,POR,20.0,15,7,8,0.467,2.2,90.0,94.3,94.3,113.8,114.5,114.5,-23.8,-20.2,-20.2,0.278,0.71,18.5,0.0,0.028,0.014,25.9,25.7,0.538,0.526,0.256,0.273,101.69,98.99,82.49,98.99,0.03,70,7,13,0.5,0.9,0.538,204,200,263,256,300,361,319,319,270,320,320,367,359,359,47,193,136,298,351,375,441,441,143,213,69,68,161,311,311,324,152,167,129,174,89
Players,1631101,Shaedon Sharpe,Shaedon,1610612757,POR,21.0,15,6,9,0.4,4.5,108.0,105.7,105.7,111.6,111.4,111.4,-3.6,-5.7,-5.7,0.071,0.5,9.7,0.018,0.057,0.039,19.4,19.9,0.6,0.685,0.178,0.183,99.09,100.24,83.53,100.24,0.063,140,8,15,0.5,1.0,0.533,204,221,288,326,24,240,227,227,248,285,285,249,260,260,243,207,255,265,323,337,418,421,99,81,152,162,237,280,280,269,137,156,106,124,94
Players,1641739,Toumani Camara,Toumani,1610612757,POR,24.0,23,12,11,0.522,3.7,98.0,94.3,94.3,104.3,103.3,103.3,-6.3,-9.0,-9.0,0.074,2.0,20.0,0.071,0.063,0.067,10.0,9.7,0.25,0.342,0.078,0.087,99.7,102.05,85.04,102.05,0.012,176,3,12,0.1,0.5,0.25,132,121,324,191,80,327,318,318,149,181,181,268,286,286,238,75,112,112,315,251,322,315,336,336,363,362,219,236,236,342,216,176,325,273,329
