player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1630169,Tyrese Haliburton,1610612754,IND,25.0,18,18,0.612,62,159,0.39,0.494,0.215,29,56,0.518,0.396,33,103,0.32
1629614,Andrew Nembhard,1610612754,IND,25.0,18,18,0.446,37,82,0.451,0.543,0.288,22,53,0.415,0.158,15,29,0.517
1627783,Pascal Siakam,1610612754,IND,31.0,18,18,0.278,30,75,0.4,0.42,0.252,27,68,0.397,0.026,3,7,0.429
204456,T.J. McConnell,1610612754,IND,33.0,18,17,0.331,19,40,0.475,0.488,0.298,18,36,0.5,0.033,1,4,0.25
1630174,Aaron Nesmith,1610612754,IND,25.0,18,14,0.199,15,35,0.429,0.514,0.119,9,21,0.429,0.08,6,14,0.429
1631097,Bennedict Mathurin,1610612754,IND,22.0,17,13,0.301,9,31,0.29,0.371,0.097,4,10,0.4,0.204,5,21,0.238
1626167,Myles Turner,1610612754,IND,29.0,18,14,0.139,12,25,0.48,0.54,0.089,9,16,0.563,0.05,3,9,0.333
1641716,Jarace Walker,1610612754,IND,21.0,12,8,0.441,3,15,0.2,0.267,0.176,1,6,0.167,0.265,2,9,0.222
1630167,Obi Toppin,1610612754,IND,27.0,18,8,0.089,4,11,0.364,0.364,0.065,4,8,0.5,0.024,0,3,0.0
1641767,Ben Sheppard,1610612754,IND,23.0,16,3,0.135,2,5,0.4,0.5,0.027,1,1,1.0,0.108,1,4,0.25
201949,James Johnson,1610612754,IND,38.0,4,1,0.25,1,1,1.0,1.0,0.25,1,1,1.0,0.0,0,0,
1628418,Thomas Bryant,1610612754,IND,27.0,16,1,0.033,0,1,0.0,0.0,0.033,0,1,0.0,0.0,0,0,
