TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
1610612737,Atlanta Hawks,82,41,41,0.5,3971.0,33.2,68.7,0.483,8.0,22.7,0.352,13.7,16.8,0.818,8.3,24.6,33.0,18.6,9.6,5.3,3.6,3.8,14.0,14.6,88.0,0.2,1,17,17,17,8,1,4,9,28,28,21,16,20,3,9,13,11,18,4,19,12,21,6,19,3,18
1610612738,Boston Celtics,82,57,25,0.695,3996.0,31.2,65.6,0.475,11.8,31.5,0.377,12.9,15.9,0.812,7.2,26.3,33.5,19.7,9.9,4.7,3.9,2.9,13.9,14.1,87.1,4.8,1,2,2,2,1,18,16,14,2,2,6,25,28,4,22,3,7,7,6,28,7,3,4,26,7,1
1610612751,Brooklyn Nets,82,45,37,0.549,3946.0,31.0,63.7,0.487,9.6,25.3,0.378,13.2,16.5,0.8,6.1,24.2,30.3,19.1,10.3,5.3,4.6,2.9,15.8,13.8,84.8,0.6,1,9,9,9,29,20,26,7,9,13,5,19,25,7,29,20,28,13,14,15,1,4,25,28,18,15
1610612766,Charlotte Hornets,82,27,55,0.329,3966.0,30.7,67.3,0.457,8.0,24.2,0.33,13.1,17.5,0.749,8.2,25.0,33.1,18.7,10.6,5.8,3.9,4.3,15.1,15.1,82.6,-4.6,1,27,27,27,12,22,6,29,27,17,29,21,17,27,12,10,9,16,17,8,9,29,18,13,28,27
1610612741,Chicago Bulls,82,40,42,0.488,3981.0,31.5,64.3,0.49,7.7,21.4,0.361,13.1,16.2,0.809,6.3,25.1,31.4,18.1,9.9,5.8,3.4,3.5,14.0,13.9,83.9,1.0,1,19,19,19,4,12,23,4,30,30,16,22,27,5,28,9,22,21,8,7,19,18,8,27,24,13
1610612739,Cleveland Cavaliers,82,51,31,0.622,3976.0,30.9,63.2,0.488,8.6,23.4,0.367,13.0,16.7,0.78,7.2,23.3,30.5,18.5,9.9,5.3,3.5,3.3,14.1,15.2,83.3,4.0,1,5,5,5,5,21,28,5,19,24,12,24,23,19,21,25,25,19,7,17,14,13,9,12,25,2
1610612742,Dallas Mavericks,82,38,44,0.463,3986.0,29.7,62.4,0.475,11.3,30.4,0.371,14.0,18.6,0.755,5.6,23.1,28.7,17.0,9.0,4.6,2.7,2.8,15.3,16.2,84.6,0.1,1,21,21,21,3,28,29,15,3,3,8,12,8,23,30,28,30,28,2,29,28,2,23,1,19,19
1610612743,Denver Nuggets,82,53,29,0.646,3951.0,32.6,64.6,0.504,8.8,23.3,0.379,12.6,16.7,0.751,7.5,24.6,32.1,21.6,10.9,5.6,3.4,3.1,13.9,14.6,86.5,2.5,1,4,4,4,25,3,21,1,18,25,4,27,22,26,17,15,18,2,21,11,20,11,5,20,11,6
1610612765,Detroit Pistons,82,17,65,0.207,3961.0,29.5,64.9,0.454,8.5,24.2,0.351,14.8,19.1,0.771,8.3,23.3,31.6,17.1,11.2,5.2,2.8,4.1,16.5,15.6,82.2,-6.1,1,30,30,30,18,29,20,30,20,19,22,3,2,21,10,26,20,27,24,20,27,28,30,3,29,29
1610612744,Golden State Warriors,82,44,38,0.537,3966.0,32.1,67.1,0.479,12.4,32.1,0.385,11.9,15.0,0.794,7.8,25.4,33.2,22.2,12.1,5.3,2.9,3.0,15.9,13.7,88.5,1.3,1,11,11,11,12,5,9,12,1,1,2,29,30,9,14,7,8,1,29,14,25,6,28,30,2,11
1610612745,Houston Rockets,82,22,60,0.268,3951.0,30.3,66.4,0.457,7.8,23.9,0.327,14.3,18.9,0.754,10.0,24.6,34.6,16.7,12.1,5.5,3.4,4.6,15.3,15.4,82.7,-5.9,1,28,28,28,25,24,12,28,29,22,30,9,3,25,1,16,3,30,30,13,18,30,22,5,27,28
1610612754,Indiana Pacers,82,35,47,0.427,3951.0,31.4,66.9,0.469,10.1,27.6,0.367,14.0,17.7,0.79,7.6,23.5,31.0,20.2,11.2,5.7,4.4,4.0,15.9,15.1,86.9,-2.4,1,23,23,23,25,15,11,22,6,7,11,13,14,13,15,24,24,6,23,10,2,26,27,14,10,25
1610612746,LA Clippers,82,44,38,0.537,3966.0,30.6,64.1,0.477,9.4,24.8,0.381,13.9,17.8,0.781,7.3,24.9,32.2,17.8,10.6,5.3,3.3,3.1,14.5,14.6,84.5,0.4,1,11,11,11,12,23,24,13,10,14,3,15,11,18,19,11,17,24,18,18,21,10,10,22,21,17
1610612747,Los Angeles Lakers,82,43,39,0.524,3976.0,31.8,66.1,0.482,8.0,23.2,0.346,15.3,19.8,0.775,7.4,26.5,33.9,18.8,10.4,4.8,3.4,3.8,13.3,15.9,87.0,0.4,1,14,14,14,5,9,14,10,25,27,25,2,1,20,18,2,6,15,15,25,17,22,1,2,9,16
1610612763,Memphis Grizzlies,82,51,31,0.622,3956.0,32.6,68.7,0.475,9.0,25.5,0.351,13.0,17.8,0.733,9.0,25.8,34.8,19.4,10.2,6.2,4.3,3.9,15.0,15.0,87.2,2.9,1,5,5,5,22,2,3,16,16,11,23,23,12,30,4,4,2,9,13,2,3,24,14,16,6,4
1610612748,Miami Heat,82,44,38,0.537,3961.0,29.2,63.5,0.46,8.9,25.9,0.344,14.2,17.1,0.831,7.2,23.0,30.3,17.8,10.1,6.0,2.2,2.8,13.8,14.9,81.6,-0.2,1,11,11,11,18,30,27,26,17,10,27,11,19,2,20,29,29,25,10,6,30,1,3,17,30,21
1610612749,Milwaukee Bucks,82,58,24,0.707,3966.0,31.8,67.3,0.473,11.0,30.0,0.368,12.4,16.7,0.743,8.3,27.9,36.2,19.2,10.9,4.7,3.7,2.9,13.4,14.1,87.0,2.7,1,1,1,1,12,10,7,19,4,4,10,28,24,29,11,1,1,12,22,27,11,5,2,25,8,5
1610612750,Minnesota Timberwolves,82,42,40,0.512,3966.0,31.9,65.1,0.49,9.0,24.8,0.365,13.3,17.6,0.755,6.8,24.4,31.2,19.5,11.4,6.0,4.0,3.0,16.0,15.0,86.2,0.0,1,15,15,15,12,8,18,3,14,15,13,18,15,24,26,18,23,8,27,5,4,8,29,15,12,20
1610612740,New Orleans Pelicans,82,42,40,0.512,3971.0,31.2,65.1,0.48,8.2,22.4,0.364,14.4,18.1,0.793,7.9,24.6,32.5,19.2,10.8,6.2,3.1,3.5,15.2,15.2,85.0,1.4,1,15,15,15,8,16,17,11,23,29,15,7,10,11,13,14,14,11,20,3,24,17,20,11,15,10
1610612752,New York Knicks,82,47,35,0.573,3991.0,31.1,66.1,0.47,9.4,26.4,0.354,14.3,18.8,0.761,9.3,25.2,34.5,17.0,9.6,4.8,3.1,3.3,15.0,15.3,85.8,2.2,1,8,8,8,2,19,13,20,12,8,19,8,4,22,3,8,4,29,3,26,23,14,16,8,13,7
1610612760,Oklahoma City Thunder,82,40,42,0.488,3971.0,32.0,68.8,0.465,9.0,25.4,0.356,14.3,17.6,0.809,8.5,24.0,32.5,18.1,9.7,6.1,3.1,4.1,15.6,15.2,87.3,0.8,1,19,19,19,8,6,2,24,15,12,17,10,16,6,8,21,15,20,5,4,22,27,24,10,4,14
1610612753,Orlando Magic,82,34,48,0.415,3956.0,30.2,64.4,0.47,8.0,23.2,0.346,14.6,18.7,0.784,7.6,24.7,32.3,17.3,11.2,5.5,3.5,3.8,15.0,15.3,83.1,-1.9,1,25,25,25,22,27,22,21,24,26,24,6,5,16,16,12,16,26,25,12,15,23,17,7,26,24
