GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,101139,CJ Miles,CJ,1610612754,IND,29.0,26,11,15,0.423,46.28333333333333,6.2,3.1,2.3,3.1,10.9,8.6,9.3,37.3,0.8,0.8,3.1,3.1,24.3,144,157,313,277,201,17,87,70,233,232,152,357,59,134,307,145,201,243
Players,201588,George Hill,George,1610612754,IND,30.0,47,27,20,0.574,178.13,2.6,0.6,1.4,2.4,11.5,11.1,6.5,30.7,0.2,0.6,2.4,2.6,15.8,5,8,395,125,13,107,227,109,256,259,263,252,135,197,287,105,229,335
Players,203922,Glenn Robinson III,Glenn,1610612754,IND,22.0,6,5,1,0.833,6.56,0.0,5.5,0.0,11.0,11.0,0.0,11.0,11.0,0.0,5.5,5.5,5.5,46.1,312,252,31,38,356,234,32,175,42,240,1,381,396,200,429,307,88,45
Players,101133,Ian Mahinmi,Ian,1610612754,IND,29.0,40,23,17,0.575,119.49,2.7,1.5,0.3,5.4,10.5,12.1,8.4,27.1,2.4,0.3,6.9,6.0,35.5,28,19,341,124,73,101,183,172,153,224,303,330,215,39,241,351,80,113
Players,1626202,Joe Young,Joe,1610612754,IND,24.0,2,1,1,0.5,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374,362,31,188,416,234,237,175,303,1,1,1,401,200,1,1,326,400
Players,201941,Jordan Hill,Jordan,1610612754,IND,28.0,28,12,16,0.429,68.28166666666667,2.1,4.2,0.0,6.3,14.8,11.1,6.3,30.6,1.1,0.0,3.7,1.1,26.5,128,144,324,269,160,139,49,175,120,358,262,238,140,105,1,189,305,219
Players,202730,Lavoy Allen,Lavoy,1610612754,IND,27.0,26,14,12,0.538,66.68833333333333,2.2,2.2,0.0,3.2,11.3,11.9,5.9,21.6,1.6,1.1,5.4,0.5,22.3,144,119,264,161,163,134,138,175,228,256,300,222,335,68,342,305,323,268
Players,101145,Monta Ellis,Monta,1610612754,IND,30.0,50,28,22,0.56,204.93666666666667,5.1,1.9,1.6,7.0,11.8,10.0,7.0,29.5,0.5,0.7,2.6,6.1,37.5,2,4,412,139,2,30,155,102,108,267,218,275,162,160,299,113,77,103
Players,1626167,Myles Turner,Myles,1610612754,IND,20.0,26,15,11,0.577,83.55333333333333,0.9,2.2,0.0,3.4,8.6,9.5,4.7,31.9,1.3,1.7,6.0,3.9,29.0,144,109,251,120,132,211,139,175,218,176,192,172,113,89,383,327,152,178
Players,202331,Paul George,Paul,1610612754,IND,26.0,51,28,23,0.549,211.9183333333333,2.4,2.7,2.5,5.4,11.9,10.9,6.8,29.2,0.7,1.9,3.2,7.3,43.0,1,4,418,151,1,120,107,60,152,272,256,268,170,143,395,152,44,61
Players,1626176,Rakeem Christmas,Rakeem,1610612754,IND,24.0,1,1,0,1.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404,362,1,1,417,234,237,175,303,1,1,1,401,200,1,1,326,400
Players,201155,Rodney Stuckey,Rodney,1610612754,IND,30.0,12,6,6,0.5,36.585,3.9,0.0,3.9,5.9,20.7,20.7,3.0,19.7,0.0,0.0,0.0,3.9,28.7,257,235,174,188,222,56,237,31,137,397,410,120,361,200,1,1,149,183
Players,203963,Shayne Whittington,Shayne,1610612754,IND,25.0,1,1,0,1.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404,362,1,1,417,234,237,175,303,1,1,1,401,200,1,1,326,400
Players,203524,Solomon Hill,Solomon,1610612754,IND,25.0,22,10,12,0.455,44.25333333333333,0.0,0.0,0.0,3.3,12.2,12.2,7.3,34.2,0.0,0.0,7.3,2.4,31.7,182,176,264,252,207,234,237,175,226,284,308,291,81,200,1,367,242,154
Players,201951,Ty Lawson,Ty,1610612754,IND,28.0,10,5,5,0.5,41.1,1.8,0.0,0.0,3.5,8.8,11.4,5.3,28.0,0.0,1.8,4.4,2.6,17.1,277,252,153,188,212,159,237,175,215,178,278,193,194,200,387,235,228,324
