close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
2216,Zach Randolph,1610612763,MEM,F,34.0,4,4,0.438,15,21,0.714,0.574,0.141
2440,Matt Barnes,1610612763,MEM,F,36.0,4,4,0.326,9,15,0.6,0.606,-0.006
203210,JaMychal Green,1610612763,MEM,F,26.0,4,4,0.583,6,14,0.429,0.607,-0.179
1626185,Jarell Martin,1610612763,MEM,F,22.0,2,2,0.737,9,14,0.643,0.601,0.042
1713,Vince Carter,1610612763,MEM,G-F,39.0,4,4,0.481,6,13,0.462,0.572,-0.11
200770,Jordan Farmar,1610612763,MEM,G,29.0,4,4,0.351,7,13,0.538,0.574,-0.035
2365,Chris Andersen,1610612763,MEM,F-C,37.0,4,4,0.579,7,11,0.636,0.587,0.049
202362,Lance Stephenson,1610612763,MEM,F-G,25.0,4,3,0.391,6,9,0.667,0.568,0.098
204098,Xavier Munford,1610612763,MEM,G,24.0,4,3,0.226,3,7,0.429,0.584,-0.155
2754,Tony Allen,1610612763,MEM,G-F,34.0,4,3,0.185,2,5,0.4,0.618,-0.218
