close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
204098,Xavier Munford,1610612763,MEM,G,24.0,4,4,0.774,10,24,0.417,0.402,0.015
2440,Matt Barnes,1610612763,MEM,F,36.0,4,4,0.522,13,24,0.542,0.413,0.129
200770,Jordan Farmar,1610612763,MEM,G,29.0,4,4,0.568,6,21,0.286,0.397,-0.111
2754,Tony Allen,1610612763,MEM,G-F,34.0,4,4,0.593,5,16,0.313,0.412,-0.099
2216,Zach Randolph,1610612763,MEM,F,34.0,4,4,0.313,7,15,0.467,0.417,0.05
1713,Vince Carter,1610612763,MEM,G-F,39.0,4,4,0.519,7,14,0.5,0.387,0.113
202362,Lance Stephenson,1610612763,MEM,F-G,25.0,4,4,0.565,6,13,0.462,0.417,0.044
203210,JaMychal Green,1610612763,MEM,F,26.0,4,4,0.375,4,9,0.444,0.403,0.041
203798,PJ Hairston,1610612763,MEM,F-G,23.0,2,2,1.0,2,4,0.5,0.362,0.138
2365,Chris Andersen,1610612763,MEM,F-C,37.0,4,2,0.211,1,4,0.25,0.395,-0.145
1626185,Jarell Martin,1610612763,MEM,F,22.0,2,2,0.158,2,3,0.667,0.423,0.244
