close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
2216,Zach Randolph,1610612763,MEM,F,34.0,4,4,0.938,25,45,0.556,0.508,0.048
2440,Matt Barnes,1610612763,MEM,F,36.0,4,4,0.696,16,32,0.5,0.517,-0.017
200770,Jordan Farmar,1610612763,MEM,G,29.0,4,4,0.595,11,22,0.5,0.492,0.008
203210,JaMychal Green,1610612763,MEM,F,26.0,4,4,0.875,9,21,0.429,0.542,-0.114
1626185,Jarell Martin,1610612763,MEM,F,22.0,2,2,0.947,11,18,0.611,0.532,0.079
1713,Vince Carter,1610612763,MEM,G-F,39.0,4,4,0.63,6,17,0.353,0.507,-0.154
2365,Chris Andersen,1610612763,MEM,F-C,37.0,4,4,0.895,10,17,0.588,0.518,0.071
202362,Lance Stephenson,1610612763,MEM,F-G,25.0,4,3,0.739,9,17,0.529,0.507,0.022
2754,Tony Allen,1610612763,MEM,G-F,34.0,4,4,0.519,4,14,0.286,0.522,-0.236
204098,Xavier Munford,1610612763,MEM,G,24.0,4,4,0.419,6,13,0.462,0.514,-0.053
203798,PJ Hairston,1610612763,MEM,F-G,23.0,2,1,0.5,0,2,0.0,0.475,-0.475
