game_id,game_date,away_team,home_team,game_no,pf,opp_pf
21600005,2016-10-26,DAL,IND,1,130,121.0
21600019,2016-10-28,IND,BKN,2,94,103.0
21600030,2016-10-29,IND,CHI,3,101,118.0
21600048,2016-11-01,LAL,IND,4,115,108.0
21600066,2016-11-03,IND,MIL,5,107,125.0
21600083,2016-11-05,CHI,IND,6,111,94.0
21600095,2016-11-07,IND,CHA,7,100,122.0
21600110,2016-11-09,PHI,IND,8,122,115.0
21600121,2016-11-11,IND,PHI,9,105,109.0
21600130,2016-11-12,BOS,IND,10,99,105.0
21600145,2016-11-14,ORL,IND,11,88,69.0
21600160,2016-11-16,CLE,IND,12,103,93.0
21600176,2016-11-18,PHX,IND,13,96,116.0
21600195,2016-11-20,IND,OKC,14,115,111.0
21600202,2016-11-21,GSW,IND,15,83,120.0
21600216,2016-11-23,ATL,IND,16,85,96.0
21600234,2016-11-25,BKN,IND,17,118,97.0
21600249,2016-11-27,LAC,IND,18,91,70.0
21600275,2016-11-30,IND,POR,19,109,131.0
21600303,2016-12-04,IND,LAC,20,111,102.0
21600314,2016-12-05,IND,GSW,21,106,142.0
21600329,2016-12-07,IND,PHX,22,109,94.0
21600343,2016-12-09,IND,DAL,23,103,111.0
21600348,2016-12-10,POR,IND,24,118,111.0
21600361,2016-12-12,CHA,IND,25,110,94.0
21600377,2016-12-14,IND,MIA,26,89,95.0
21600385,2016-12-15,IND,NOP,27,95,102.0
21600400,2016-12-17,IND,DET,28,105,90.0
21600413,2016-12-19,WAS,IND,29,107,105.0
21600421,2016-12-20,IND,NYK,30,111,118.0
21600440,2016-12-22,BOS,IND,31,102,109.0
21600465,2016-12-26,IND,CHI,32,85,90.0
21600476,2016-12-28,IND,WAS,33,105,111.0
21600492,2016-12-30,CHI,IND,34,111,101.0
21600510,2017-01-01,ORL,IND,35,117,104.0
21600523,2017-01-03,IND,DET,36,121,116.0
21600536,2017-01-05,BKN,IND,37,121,109.0
21600552,2017-01-07,NYK,IND,38,123,109.0
21600589,2017-01-12,IND,DEN,39,112,140.0
21600616,2017-01-16,NOP,IND,40,98,95.0
21600635,2017-01-18,IND,SAC,41,106,100.0
21600649,2017-01-20,IND,LAL,42,95,108.0
21600659,2017-01-21,IND,UTA,43,100,109.0
21600672,2017-01-23,NYK,IND,44,103,109.0
21600691,2017-01-26,IND,MIN,45,109,103.0
21600696,2017-01-27,SAC,IND,46,115,111.0
21600713,2017-01-29,HOU,IND,47,120,101.0
21600730,2017-02-01,IND,ORL,48,98,88.0
21600747,2017-02-03,IND,BKN,49,106,97.0
21600757,2017-02-04,DET,IND,50,105,84.0
21600770,2017-02-06,OKC,IND,51,93,90.0
21600783,2017-02-08,CLE,IND,52,117,132.0
21600805,2017-02-10,IND,WAS,53,107,112.0
21600809,2017-02-11,MIL,IND,54,100,116.0
21600825,2017-02-13,SAS,IND,55,106,110.0
21600835,2017-02-15,IND,CLE,56,104,113.0
21600848,2017-02-16,WAS,IND,57,98,111.0
21600857,2017-02-24,MEM,IND,58,102,92.0
21600869,2017-02-25,IND,MIA,59,95,113.0
21600886,2017-02-27,IND,HOU,60,117,108.0
21600902,2017-03-01,IND,SAS,61,99,100.0
21600927,2017-03-05,IND,ATL,62,97,96.0
21600941,2017-03-06,IND,CHA,63,88,100.0
21600956,2017-03-08,DET,IND,64,115,98.0
21600967,2017-03-10,IND,MIL,65,85,99.0
21600987,2017-03-12,MIA,IND,66,102,98.0
21601001,2017-03-14,IND,NYK,67,81,87.0
21601005,2017-03-15,CHA,IND,68,98,77.0
21601040,2017-03-19,IND,TOR,69,91,116.0
21601046,2017-03-20,UTA,IND,70,107,100.0
21601060,2017-03-22,IND,BOS,71,100,109.0
21601075,2017-03-24,DEN,IND,72,117,125.0
21601092,2017-03-26,PHI,IND,73,107,94.0
21601104,2017-03-28,MIN,IND,74,114,115.0
21601116,2017-03-29,IND,MEM,75,97,110.0
21601126,2017-03-31,IND,TOR,76,100,111.0
21601150,2017-04-02,IND,CLE,77,130,135.0
21601157,2017-04-04,TOR,IND,78,108,90.0
21601175,2017-04-06,MIL,IND,79,104,89.0
21601190,2017-04-08,IND,ORL,80,127,112.0
21601203,2017-04-10,IND,PHI,81,120,111.0
21601226,2017-04-12,ATL,IND,82,104,86.0
