group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,201573,Jerryd Bayless,Jerryd,1610612750,MIN,30.0,8,4,4,0.5,4.4,79.2,83.1,83.1,96.3,92.2,92.2,-17.1,-9.1,-9.1,0.353,3.0,22.2,0.039,0.118,0.071,7.4,7.3,0.361,0.362,0.223,0.238,93.26,92.77,77.31,92.77,0.063,71,5,18,0.6,2.3,0.278,292,277,129,178,32,397,381,381,68,74,74,343,292,292,18,31,75,170,184,220,263,263,285,319,86,86,408,432,432,239,188,146,77,27,302,MIN
Players,1626145,Tyus Jones,Tyus,1610612750,MIN,23.0,18,8,10,0.444,2.7,87.6,83.8,83.8,120.6,117.8,117.8,-33.1,-34.0,-34.0,0.167,4.0,30.8,0.018,0.085,0.053,7.7,7.8,0.167,0.322,0.079,0.082,94.93,98.15,81.79,98.15,0.051,99,1,6,0.1,0.3,0.167,196,204,264,266,223,380,378,378,339,356,356,389,395,395,88,16,32,241,266,287,267,268,340,331,354,359,381,387,387,260,291,251,342,329,339,MIN
Players,203967,Dario Šarić,Dario,1610612750,MIN,25.0,32,14,18,0.438,2.7,101.2,94.7,94.7,122.9,116.9,116.9,-21.7,-22.1,-22.1,0.127,1.75,25.9,0.042,0.119,0.078,14.8,14.9,0.107,0.222,0.091,0.098,94.27,99.97,83.31,99.97,0.02,190,1,14,0.0,0.4,0.071,73,102,405,273,224,298,326,326,356,348,348,359,368,368,126,95,51,157,181,198,382,383,345,354,332,337,393,353,353,315,291,178,347,310,347,MIN
Players,201952,Jeff Teague,Jeff,1610612750,MIN,31.0,20,9,11,0.45,2.9,119.8,114.2,114.2,120.7,116.5,116.5,-0.9,-2.4,-2.4,0.163,3.5,20.0,0.0,0.018,0.008,5.7,5.9,0.455,0.507,0.187,0.192,98.91,103.12,85.93,103.12,0.068,127,9,22,0.5,1.1,0.409,177,186,280,261,201,91,98,98,340,341,341,221,236,236,94,27,89,276,364,377,219,222,224,223,129,134,298,288,288,228,124,119,130,118,201,MIN
Players,2736,Luol Deng,Luol,1610612750,MIN,34.0,7,3,4,0.429,2.7,115.9,111.1,111.1,100.8,100.0,100.0,15.1,11.1,11.1,0.0,0.0,0.0,0.056,0.048,0.051,20.0,20.0,0.25,0.25,0.111,0.118,87.62,89.85,74.87,89.85,-0.045,36,1,4,0.1,0.6,0.25,312,301,129,284,225,130,135,135,99,127,127,88,98,98,297,242,297,127,335,296,414,414,320,346,283,292,436,437,437,408,291,280,294,252,310,MIN
Players,201229,Anthony Tolliver,Anthony,1610612750,MIN,34.0,16,5,11,0.313,2.5,87.5,85.9,85.9,101.8,91.6,91.6,-14.4,-5.7,-5.7,0.0,0.0,0.0,0.0,0.13,0.056,0.0,0.0,0.563,0.705,0.095,0.099,97.45,103.38,86.15,103.38,0.171,92,3,8,0.2,0.5,0.375,220,262,280,377,245,381,371,371,110,70,70,327,267,267,297,242,297,276,158,283,1,1,115,72,324,334,339,276,276,67,226,229,274,281,233,MIN
Players,1629123,Jared Terrell,Jared,1610612750,MIN,24.0,1,0,1,0.0,0.2,0.0,0.0,0.0,113.6,100.0,100.0,-113.6,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.01,297.93,248.28,297.93,0.0,2,0,0,0.0,0.0,0.0,415,417,19,417,436,432,432,432,275,127,127,436,431,432,297,242,297,276,365,378,1,1,348,364,403,403,5,11,11,338,348,393,348,393,348,MIN
Players,1629006,Josh Okogie,Josh,1610612750,MIN,20.0,22,9,13,0.409,2.0,117.7,106.5,106.5,122.2,118.6,118.6,-4.4,-12.1,-12.1,0.107,3.0,25.0,0.0,0.041,0.022,8.3,8.4,0.929,0.888,0.084,0.093,98.08,104.57,87.14,104.57,0.065,93,5,7,0.2,0.3,0.714,161,186,315,307,305,111,200,200,355,364,364,259,310,310,149,31,54,276,348,370,274,275,24,26,348,344,322,245,245,234,188,242,251,337,31,MIN
Players,1629244,Cam Reynolds,Cam,1610612750,MIN,24.0,4,2,2,0.5,1.7,41.3,41.2,41.2,145.9,129.4,129.4,-104.6,-88.2,-88.2,0.0,0.0,0.0,0.0,0.2,0.08,0.0,0.0,0.0,0.0,0.158,0.167,112.81,119.71,99.76,119.71,-0.074,17,0,3,0.0,0.8,0.0,354,331,72,178,333,427,425,425,418,413,413,432,430,430,297,242,297,276,56,190,1,1,348,364,184,177,66,72,72,415,348,303,348,202,348,MIN
Players,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,23.0,43,18,25,0.419,3.6,100.1,97.5,97.5,113.3,110.1,110.1,-13.2,-12.6,-12.6,0.133,0.77,8.7,0.121,0.253,0.184,11.3,11.3,0.449,0.503,0.273,0.293,93.33,95.93,79.94,95.93,0.152,317,33,78,0.8,1.8,0.423,11,60,449,301,81,309,301,301,267,275,275,324,316,316,119,200,241,43,27,23,333,327,234,225,56,57,407,418,418,82,20,19,55,50,185,MIN
