group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,201573,Jerryd Bayless,Jerryd,1610612750,MIN,30.0,8,4,4,0.5,4.4,0.0,0.0,0.0,0.5,1.8,1.3,0.3,3.5,0.0,0.4,0.6,0.3,3.9,292,277,129,178,32,229,235,182,149,429,370,143,64,217,440,407,178,61,MIN
Players,1626145,Tyus Jones,Tyus,1610612750,MIN,23.0,18,8,10,0.444,2.7,0.2,0.1,0.1,0.1,0.9,0.9,0.6,3.1,0.0,0.0,0.1,0.3,1.1,196,204,264,266,223,144,183,118,299,293,285,329,115,217,1,105,165,316,MIN
Players,203967,Dario Šarić,Dario,1610612750,MIN,25.0,32,14,18,0.438,2.7,0.0,0.1,0.0,0.0,0.9,0.9,0.5,2.7,0.0,0.0,0.2,0.1,1.2,73,102,405,273,224,229,197,182,315,266,261,281,170,205,245,149,297,300,MIN
Players,201952,Jeff Teague,Jeff,1610612750,MIN,31.0,20,9,11,0.45,2.9,0.1,0.1,0.0,0.7,0.8,0.8,0.3,2.2,0.1,0.1,0.2,0.3,2.0,177,186,280,261,201,184,227,182,101,228,215,169,231,171,352,125,149,208,MIN
Players,2736,Luol Deng,Luol,1610612750,MIN,34.0,7,3,4,0.429,2.7,0.0,0.3,0.0,0.3,1.3,0.9,0.3,2.3,0.0,0.0,0.4,0.0,0.9,312,301,129,284,225,229,79,182,214,374,255,160,219,217,1,337,329,346,MIN
Players,201229,Anthony Tolliver,Anthony,1610612750,MIN,34.0,16,5,11,0.313,2.5,0.1,0.1,0.4,0.0,0.8,1.1,0.1,1.9,0.0,0.1,0.1,0.3,1.4,220,262,280,377,245,170,174,23,315,249,330,102,294,217,299,108,145,281,MIN
Players,1629123,Jared Terrell,Jared,1610612750,MIN,24.0,1,0,1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415,417,19,417,436,229,235,182,315,1,1,1,421,217,1,1,329,405,MIN
Players,1629006,Josh Okogie,Josh,1610612750,MIN,20.0,22,9,13,0.409,2.0,0.1,0.0,0.0,0.2,0.7,1.0,0.3,2.2,0.1,0.0,0.3,0.0,1.2,161,186,315,307,305,195,235,182,263,222,288,157,234,97,1,211,322,311,MIN
Players,1629244,Cam Reynolds,Cam,1610612750,MIN,24.0,4,2,2,0.5,1.7,0.0,0.0,0.0,0.0,0.5,1.8,0.0,1.5,0.0,0.0,0.0,0.0,0.6,354,331,72,178,333,229,235,182,315,135,420,1,332,217,1,1,329,372,MIN
Players,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,23.0,43,18,25,0.419,3.6,0.3,0.5,0.0,1.1,1.1,1.0,0.6,3.3,0.3,0.2,0.7,0.7,5.0,11,60,449,301,81,84,21,182,44,337,323,299,95,19,424,415,36,28,MIN
Players,203496,Robert Covington,Robert,1610612750,MIN,28.0,17,10,7,0.588,4.3,0.4,0.3,0.5,0.8,0.9,1.8,0.9,3.6,0.1,0.0,0.4,0.5,3.8,207,167,203,114,34,58,76,11,76,271,422,418,57,153,1,290,64,66,MIN
Players,201565,Derrick Rose,Derrick,1610612750,MIN,30.0,25,10,15,0.4,3.5,0.3,0.4,0.1,1.0,0.7,1.3,0.6,3.2,0.1,0.1,0.3,0.4,3.8,135,167,354,308,101,65,40,140,59,216,375,316,101,117,327,260,117,65,MIN
Players,203476,Gorgui Dieng,Gorgui,1610612750,MIN,29.0,8,2,6,0.25,0.4,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,292,331,179,388,431,229,235,182,315,135,261,1,421,217,1,108,329,405,MIN
Players,203952,Andrew Wiggins,Andrew,1610612750,MIN,24.0,37,13,24,0.351,4.0,0.1,0.1,0.2,0.3,1.3,1.3,0.6,3.5,0.1,0.1,0.2,0.4,2.1,39,117,443,349,45,221,223,77,230,378,380,315,73,114,286,190,91,197,MIN
Players,1628966,Keita Bates-Diop,Keita,1610612750,MIN,23.0,4,3,1,0.75,3.7,0.5,0.0,0.5,0.5,0.5,1.5,0.5,3.0,0.0,0.3,0.5,0.5,2.5,354,301,19,27,70,25,235,9,149,135,401,255,130,217,429,368,67,159,MIN
Players,201959,Taj Gibson,Taj,1610612750,MIN,34.0,27,12,15,0.444,3.0,0.1,0.7,0.0,1.0,0.9,0.8,0.4,2.4,0.1,0.0,0.6,0.2,3.3,117,136,354,266,176,158,11,182,58,272,245,221,207,53,1,390,221,92,MIN
