close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
2736,Luol Deng,1610612748,MIA,F,31.0,14,14,0.485,1.93,5.93,0.325,0.372,-0.047
1626196,Josh Richardson,1610612748,MIA,G,22.0,14,14,0.571,1.93,5.71,0.338,0.366,-0.028
1626159,Justise Winslow,1610612748,MIA,F,20.0,13,13,0.523,1.77,5.15,0.343,0.37,-0.027
2207,Joe Johnson,1610612748,MIA,F-G,35.0,14,14,0.6,1.64,5.14,0.319,0.369,-0.05
201609,Goran Dragic,1610612748,MIA,G,30.0,14,14,0.439,1.43,4.14,0.345,0.37,-0.025
2548,Dwyane Wade,1610612748,MIA,G,34.0,14,13,0.434,1.07,3.29,0.326,0.375,-0.049
204020,Tyler Johnson,1610612748,MIA,G,24.0,5,5,0.52,0.8,2.6,0.308,0.37,-0.062
202355,Hassan Whiteside,1610612748,MIA,C,27.0,10,8,0.148,0.8,2.3,0.348,0.387,-0.039
101123,Gerald Green,1610612748,MIA,F,30.0,10,7,0.621,0.7,1.8,0.389,0.368,0.021
201177,Josh McRoberts,1610612748,MIA,F,29.0,10,8,0.233,0.4,1.4,0.286,0.355,-0.069
2748,Dorell Wright,1610612748,MIA,F-G,30.0,5,4,0.75,0.0,1.2,0.0,0.418,-0.418
1627362,Briante Weber,1610612748,MIA,G,23.0,2,1,0.667,0.5,1.0,0.5,0.427,0.073
2405,Amar'e Stoudemire,1610612748,MIA,F-C,33.0,9,4,0.2,0.33,0.89,0.375,0.441,-0.066
2617,Udonis Haslem,1610612748,MIA,F,36.0,7,4,0.2,0.57,0.86,0.667,0.353,0.313
