close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
202355,Hassan Whiteside,1610612748,MIA,C,27.0,10,10,1.0,7.0,15.5,0.452,0.472,-0.02
2736,Luol Deng,1610612748,MIA,F,31.0,14,14,1.0,4.86,12.21,0.398,0.433,-0.035
1626196,Josh Richardson,1610612748,MIA,G,22.0,14,14,1.0,3.93,10.0,0.393,0.428,-0.035
1626159,Justise Winslow,1610612748,MIA,F,20.0,13,13,1.0,3.85,9.85,0.391,0.437,-0.046
201609,Goran Dragic,1610612748,MIA,G,30.0,14,14,1.0,3.57,9.43,0.379,0.43,-0.051
2207,Joe Johnson,1610612748,MIA,F-G,35.0,14,14,1.0,3.71,8.57,0.433,0.427,0.007
2548,Dwyane Wade,1610612748,MIA,G,34.0,14,14,1.0,3.14,7.57,0.415,0.435,-0.02
201177,Josh McRoberts,1610612748,MIA,F,29.0,10,10,1.0,2.9,6.0,0.483,0.454,0.029
204020,Tyler Johnson,1610612748,MIA,G,24.0,5,5,1.0,2.0,5.0,0.4,0.431,-0.031
2405,Amar'e Stoudemire,1610612748,MIA,F-C,33.0,9,9,1.0,2.22,4.44,0.5,0.468,0.032
2617,Udonis Haslem,1610612748,MIA,F,36.0,7,7,1.0,2.43,4.29,0.567,0.463,0.104
101123,Gerald Green,1610612748,MIA,F,30.0,10,10,1.0,0.9,2.9,0.31,0.432,-0.122
2748,Dorell Wright,1610612748,MIA,F-G,30.0,5,5,1.0,0.2,1.6,0.125,0.434,-0.309
1627362,Briante Weber,1610612748,MIA,G,23.0,2,2,1.0,0.5,1.5,0.333,0.448,-0.115
