close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
202355,Hassan Whiteside,1610612748,MIA,C,27.0,10,9,0.484,4.1,7.5,0.547,0.591,-0.044
1626159,Justise Winslow,1610612748,MIA,F,20.0,13,12,0.352,1.77,3.46,0.511,0.597,-0.086
2736,Luol Deng,1610612748,MIA,F,31.0,14,13,0.275,1.79,3.36,0.532,0.578,-0.046
201177,Josh McRoberts,1610612748,MIA,F,29.0,10,10,0.55,1.9,3.3,0.576,0.612,-0.036
1626196,Josh Richardson,1610612748,MIA,G,22.0,14,13,0.271,1.43,2.71,0.526,0.584,-0.058
201609,Goran Dragic,1610612748,MIA,G,30.0,14,13,0.25,1.14,2.36,0.485,0.587,-0.102
2548,Dwyane Wade,1610612748,MIA,G,34.0,14,10,0.292,1.29,2.21,0.581,0.579,0.001
2207,Joe Johnson,1610612748,MIA,F-G,35.0,14,12,0.242,1.29,2.07,0.621,0.58,0.041
2617,Udonis Haslem,1610612748,MIA,F,36.0,7,6,0.467,1.43,2.0,0.714,0.599,0.115
2405,Amar'e Stoudemire,1610612748,MIA,F-C,33.0,9,8,0.45,1.22,2.0,0.611,0.597,0.014
204020,Tyler Johnson,1610612748,MIA,G,24.0,5,4,0.28,0.8,1.4,0.571,0.57,0.001
101123,Gerald Green,1610612748,MIA,F,30.0,10,2,0.069,0.1,0.2,0.5,0.598,-0.098
