close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1717,Dirk Nowitzki,1610612742,DAL,C-F,40.0,77,77,0.46,176,440,0.4,0.371,0.029
203084,Harrison Barnes,1610612742,DAL,F,26.0,77,77,0.51,153,424,0.361,0.365,-0.004
203939,Dwight Powell,1610612742,DAL,C-F,26.0,78,77,0.53,149,393,0.379,0.375,0.004
1628372,Dennis Smith Jr.,1610612742,DAL,G,20.0,69,69,0.529,149,387,0.385,0.375,0.01
1627812,Yogi Ferrell,1610612742,DAL,G,25.0,82,81,0.497,139,372,0.374,0.368,0.005
202083,Wesley Matthews,1610612742,DAL,G-F,31.0,63,62,0.558,126,339,0.372,0.377,-0.005
200826,J.J. Barea,1610612742,DAL,G,34.0,69,64,0.499,119,273,0.436,0.37,0.066
203926,Doug McDermott,1610612742,DAL,F,26.0,78,72,0.504,90,263,0.342,0.372,-0.03
1628467,Maxi Kleber,1610612742,DAL,F,26.0,67,62,0.456,106,260,0.408,0.368,0.04
1626257,Salah Mejri,1610612742,DAL,C,32.0,59,51,0.377,62,158,0.392,0.375,0.018
203457,Nerlens Noel,1610612742,DAL,C,24.0,27,24,0.446,39,100,0.39,0.373,0.017
1627858,Kyle Collinsworth,1610612742,DAL,G,26.0,29,24,0.444,33,75,0.44,0.368,0.072
1627827,Dorian Finney-Smith,1610612742,DAL,F,25.0,20,19,0.477,29,74,0.392,0.358,0.034
1626151,Aaron Harrison,1610612742,DAL,G,23.0,9,9,0.62,15,44,0.341,0.357,-0.016
1627883,Jalen Jones,1610612742,DAL,F,25.0,13,10,0.613,23,38,0.605,0.354,0.252
1628405,Johnathan Motley,1610612742,DAL,F,23.0,10,8,0.375,12,27,0.444,0.338,0.107
203481,Jeff Withey,1610612742,DAL,C,28.0,9,8,0.619,4,13,0.308,0.334,-0.026
1628492,Gian Clavell,1610612742,DAL,G,24.0,6,4,0.522,5,12,0.417,0.364,0.052
1627866,Jameel Warney,1610612742,DAL,F,24.0,3,2,0.667,2,6,0.333,0.361,-0.027
201177,Josh McRoberts,1610612742,DAL,F-C,31.0,2,2,1.0,2,3,0.667,0.354,0.312
203816,Scotty Hopson,1610612742,DAL,G,28.0,1,1,0.5,0,1,0.0,0.357,-0.357
